batch_size,in_chan,out_chan,side_len,k_size,stride,for_energy,for_time,back_energy,back_time
1980,6,4,14,6,2,52180.659999999996,1879.9743600000002,73924.36,2364.72066
939,5,14,57,3,2,531801.67,13161.91526,1668283.1199999999,40419.21252
1938,8,10,26,7,3,308211.50000000006,9375.614140000001,375641.76,10853.505679999998
471,10,9,55,7,3,754211.3300000001,19196.02222,790212.1900000001,19422.99306
1569,13,10,63,7,1,14414679.85,361317.01508,14979222.0,323148.42640000005
1887,15,1,57,6,1,9727925.540000001,248481.47419999997,6780013.130000001,161059.2432
844,4,7,23,5,3,29050.18,1114.91858,64969.89999999999,2206.88612
1198,2,14,35,5,1,627461.8099999998,15367.346240000003,2130391.31,52036.160500000005
1249,12,12,14,6,2,136411.40000000002,4453.03596,141078.19,4270.090579999999
454,3,15,21,5,3,14541.0,608.9909400000001,46016.090000000004,1527.66278
1069,2,9,37,7,1,627161.4600000001,15375.339800000002,2101330.08,51100.481400000004
1633,14,13,42,6,1,5916281.81,149003.56507999997,6807107.85,146618.66074000002
479,12,12,29,3,2,171587.08000000002,5341.51968,317395.47000000003,9226.92112
1373,12,5,30,7,2,776377.3699999999,23353.44914,564894.2500000001,15936.34478
1652,12,8,25,8,2,645973.0900000001,18860.90386,494613.64,13489.83356
1464,8,7,30,8,3,289235.73000000004,9147.74176,262654.97000000003,7751.418620000001
398,11,8,16,6,1,117950.7,4094.90446,82346.04000000001,2669.7948
488,14,1,36,7,2,390860.29000000004,12171.52486,254074.61000000002,7536.222659999999
1598,2,15,52,3,2,478371.6500000001,11540.24128,2256773.9899999998,53364.51584000001
1159,7,7,14,7,2,37565.86,1354.81284,57791.6,1836.1163199999999
684,13,11,18,5,3,87020.68000000001,3038.8084200000003,100062.04000000001,3178.3478999999998
397,13,11,47,5,2,534050.72,14160.921420000002,630542.3099999999,16207.1443
921,2,2,59,6,2,168392.51000000004,5064.92844,695163.5900000001,19711.320379999997
203,1,15,50,5,3,23370.29,837.66978,157520.95,4927.204639999999
598,6,5,49,4,3,78686.37000000001,2533.83022,264736.24999999994,7877.900320000001
1329,7,3,9,5,1,29359.7,1080.81906,42569.49,1503.27388
572,9,8,18,7,1,224123.55,7678.322619999999,132456.88999999998,4257.32406
1861,2,2,54,8,3,218665.81,6805.770920000001,819760.51,23363.42466
1924,8,10,50,5,2,1819210.9900000002,45266.46834,2463920.09,55982.16494
1311,13,14,49,6,1,6653929.569999999,165555.14240000004,8348407.529999999,178134.16474
1975,2,1,61,4,2,353692.33999999997,9421.245399999998,1225658.49,31462.263259999996
244,3,4,49,8,2,64222.909999999996,2332.8296,69765.43000000001,2284.069
512,12,2,55,6,2,1059054.26,25151.78058,800500.3,17805.07422
1065,12,7,18,3,3,117481.4,3977.6017000000006,122697.47,3871.9731400000005
1909,14,5,13,6,1,305535.08999999997,10552.410820000001,204619.84999999998,6572.977579999999
996,6,8,26,7,1,377670.4799999999,11595.21896,444676.59,12833.036499999998
256,14,8,25,7,3,83627.06000000001,2706.00314,59897.33999999999,1869.98164
163,8,1,63,6,1,520515.07,14081.697479999999,450598.77999999997,11394.828539999999
1580,14,14,46,6,1,6836069.489999999,176139.6381,8320342.4799999995,182599.43946
1959,5,8,35,7,3,192916.32,5979.534839999998,475471.83999999997,13660.052759999997
1618,8,13,45,7,2,1643726.82,40492.95794000001,1946126.5899999999,45209.524840000005
1850,7,8,40,8,3,345597.29,11074.664699999998,598420.66,17619.16506
1221,1,11,45,4,1,857209.75,19517.232500000002,3338159.7299999995,74875.11656000001
1146,1,5,58,8,2,219995.74,5284.878999999999,1307449.07,30241.80634
1714,12,12,56,8,3,3308392.45,80526.8465,3483374.2399999998,80087.74834
515,13,3,63,7,2,1592224.33,37268.7604,1141198.9200000002,24567.94762
539,10,1,22,5,3,72487.01999999999,2708.4521799999998,67289.25,2273.5478799999996
1927,15,15,45,7,3,2279475.4000000004,57585.72142,2457549.2399999993,55717.89338
778,6,9,24,6,3,49135.6,1731.33848,146997.93,4454.52012
1334,13,6,21,6,2,307136.67999999993,9996.831,249789.95,7628.8149
224,12,10,22,8,3,55666.38000000002,1764.0316199999997,58448.97000000001,1769.26512
1966,15,15,14,4,3,146322.85,4794.78262,194360.50999999998,6047.75556
2024,9,10,31,4,3,724107.6199999999,19400.39976,985737.2700000001,24855.238859999998
88,12,15,22,6,3,29160.660000000003,822.4249199999998,42679.41,1142.8697399999999
1692,12,10,62,3,2,3013562.84,72653.1045,4431955.79,101712.42221999998
707,4,15,10,3,3,12078.729999999998,387.51917999999995,38209.8,1200.23452
1313,8,6,23,5,1,420086.2799999999,12962.877519999998,443153.72000000003,12740.289980000001
1957,15,8,59,5,3,3194562.18,77231.366,3100142.22,70685.84418
291,14,11,32,6,2,191496.09000000003,5815.10142,197680.75,5617.23682
431,13,15,58,7,3,928037.14,19794.54894,1019903.4199999999,21012.08036
1094,4,14,44,6,1,1375094.73,32954.668959999995,3583808.56,83566.40644000002
2047,13,14,37,3,2,1400974.7999999998,34423.2251,2223180.93,50845.599200000004
1702,3,14,33,5,1,889625.3799999999,21541.126540000005,2272694.9900000007,53860.7133
1926,11,2,47,6,2,2541015.79,69285.1667,1846551.69,44475.134000000005
729,1,2,30,7,1,77829.39999999998,2441.8385999999996,320705.99,9237.70922
791,14,12,21,6,2,197069.16000000003,6074.09748,220517.66999999998,6428.63782
93,5,8,25,7,1,56841.3,1765.5271400000001,49556.78999999999,1504.00444
442,8,7,40,6,3,127044.36000000002,4219.53848,127001.01999999999,4044.2884400000003
146,4,10,47,3,1,90520.38,2659.8008999999997,317830.61000000004,9109.17064
1795,3,2,55,6,2,428754.29000000004,14122.8944,439771.88,13681.972099999999
1138,10,6,26,8,3,388742.25,12458.49624,283347.02,8456.30082
547,8,12,56,7,3,441507.61,11947.867519999998,530147.01,13939.388799999997
1899,8,10,55,4,2,1952932.6299999997,50155.030880000006,2733628.2399999993,64600.353839999996
755,14,9,63,3,3,1288274.8900000001,29714.5804,1760698.6300000001,38190.90394
1746,11,12,23,5,2,538735.1799999999,14337.296119999999,650698.99,16701.83434
847,13,2,11,4,3,36962.11,1248.0201000000002,40844.1,1258.10304
32,4,12,38,6,2,41406.130000000005,1170.7959600000002,42460.200000000004,1153.90026
896,12,14,45,4,1,2321510.1500000004,61394.242580000006,3646674.6799999997,86843.16938
1670,2,13,47,8,1,1967429.0799999996,47824.84306,7204401.720000001,168845.7949
306,8,7,25,3,2,28392.28,1091.58076,49167.95,1486.35728
518,15,7,19,4,3,56132.11,1995.31168,72817.16,2382.51488
1448,15,1,61,4,1,5331313.880000001,135601.72207999998,4138144.9800000004,95602.66840000001
1780,1,13,39,7,2,258139.59,6134.139819999999,1434135.17,33635.558860000005
809,3,7,38,4,1,258669.88999999998,7194.86376,623802.1100000001,16808.292820000002
964,5,10,55,8,1,2822516.6500000004,71781.59458,5316279.680000002,130833.08776
1890,13,8,41,8,2,2645850.12,69767.89534,1874950.0099999998,43655.62991999999
1474,13,15,18,3,3,167085.78999999998,5182.36078,270893.43,7883.89366
570,8,8,63,3,2,560139.6100000001,16273.2504,663399.74,18082.30324
878,3,12,56,6,3,142138.37,4171.42018,347697.49000000005,9857.13084
574,11,2,31,3,1,349976.53,10455.26204,340513.01,9581.938760000001
2021,10,15,44,4,3,1499348.03,37106.947759999995,2176883.99,49860.89382000001
1708,12,10,19,5,1,751992.0700000001,19049.1095,877234.1199999999,21248.42572
2019,13,12,11,5,2,127356.82999999999,4248.5583799999995,137889.66,4123.62514
1143,4,11,48,6,2,420113.72000000003,10100.69886,1268777.8699999999,30717.995039999998
1789,1,6,57,4,1,1058069.71,25290.1559,4210761.36,96158.41222000001
405,11,6,18,8,1,185885.16,5785.856980000001,112453.92,3288.05032
832,13,10,47,6,3,925525.05,24619.37536,977272.21,24898.06486
304,3,2,44,8,2,74453.56,2579.31002,63093.14,2070.9053999999996
454,6,12,11,5,2,13663.88,561.57432,33039.48,1261.3327000000002
1783,4,14,28,6,2,163103.85,4934.19634,584115.92,16592.11428
1519,4,13,13,5,1,72911.83,2218.83476,213052.38999999998,6302.41666
2016,11,3,59,7,3,3313200.11,81315.71396000001,2738578.8,62378.5008
461,13,9,35,8,1,1593814.9200000002,37196.877380000005,1491251.05,33153.62364
1914,9,11,33,7,2,1579386.2099999997,40827.76906,1564435.71,38942.74948
1783,11,13,48,4,2,2219664.6599999997,56384.90334,3223371.91,72798.08652
1959,11,10,28,7,1,3142620.1600000006,84000.30342000001,3051494.24,76374.17422000002
1164,12,14,19,8,2,248059.11000000002,7358.086359999998,267044.03,7713.529539999999
324,3,2,21,7,3,28436.829999999998,873.0098,26630.789999999997,735.97898
470,2,9,29,6,2,31655.810000000005,1039.0524,129743.91,3648.8468999999996
828,3,15,50,8,1,1545491.0399999998,36812.0088,2951880.8800000004,67297.60316000001
67,4,6,46,7,1,102209.77999999998,2799.56314,121978.5,3291.40342
1819,3,8,13,3,1,46972.53,1539.7733999999998,109107.36000000002,3255.65364
218,5,11,16,7,1,69691.51999999999,1956.7621999999997,64219.17999999999,1755.7125
1160,5,4,59,5,1,1633065.31,44555.32434,2892968.0300000003,72165.31782000001
891,1,9,61,5,1,1125337.7399999998,25878.60894,4550974.049999999,103672.64028
833,8,2,54,8,3,763754.7100000001,23037.31538,517529.23,14634.424279999997
1097,11,1,35,6,3,534627.5399999999,16202.499500000002,442785.75,12983.17812
156,13,9,59,7,2,518886.00999999995,13103.73794,518219.49000000005,12773.24266
1912,6,1,43,5,3,237864.40999999997,7494.830199999999,532356.3699999999,16010.547400000005
740,1,14,32,6,2,57094.56,1763.1637600000001,314286.91000000003,8928.60118
1868,5,12,21,8,1,447037.43,11617.197259999999,912401.8400000001,23589.41654
610,2,11,57,5,2,176984.47,4544.36184,862721.1500000001,21511.85172
124,15,2,36,8,2,114846.5,4029.99218,83520.95,2629.4093199999998
85,9,7,25,4,2,24083.170000000002,849.9712599999999,32953.47,1136.55396
520,5,10,37,8,2,144410.02,4326.23218,312657.32999999996,9093.681400000001
835,6,5,16,4,3,20212.379999999997,673.6653799999999,38722.96000000001,1295.8856199999998
115,14,10,15,4,3,17533.55,586.3892600000001,27908.79,912.1250199999998
1753,14,10,27,5,3,524944.3099999999,15998.7555,631858.1399999999,17951.823039999996
435,7,10,52,8,1,1571262.41,35530.22292000001,2383532.1100000003,54379.49738
268,6,11,46,3,3,48231.06,1626.4043,187826.11000000002,5424.34684
1150,7,14,51,4,1,1792291.6,45570.19472,4314177.82,100468.64152
380,8,14,38,4,2,134870.32,3978.79096,295828.71,8240.398539999998
230,1,4,11,7,2,10451.630000000001,264.0378199999999,27252.159999999996,677.57308
1011,10,12,38,8,1,3944343.56,104207.04834000001,3961286.8699999996,103563.74682000001
582,3,13,55,6,1,1046315.65,25029.233019999996,2222582.29,51952.86262000001
317,3,10,29,8,1,120986.06999999999,3608.6770399999996,175804.0,5071.597540000001
1236,1,5,56,5,1,763587.55,18252.92866,2727994.12,64869.98768
695,11,10,48,3,3,601863.1,16063.3489,833579.31,21137.88254
1685,3,1,41,8,1,1248354.94,34852.75284,910269.9200000002,22318.677019999996
775,8,9,59,4,2,938228.8299999998,24076.30186,1259610.3800000001,31435.368639999993
1032,5,9,32,3,3,73721.13,2363.5030400000005,323501.98,9758.2437
99,13,6,38,8,1,306055.73999999993,8965.80324,183880.08000000002,4955.053980000001
1686,12,10,45,4,2,1770181.0299999998,42932.71118,2476958.38,55579.2663
1329,3,14,30,3,2,97684.68000000001,2912.42228,323872.48,9335.18018
292,1,9,41,6,3,20886.779999999995,699.56554,123268.08,3790.0803399999995
1281,4,15,62,5,3,448294.7100000001,11174.88104,1723132.81,41185.17482
462,13,9,63,6,3,1015189.05,22431.63184,1100491.54,23183.4581
431,12,5,16,7,1,148026.96999999997,4591.57258,83761.36,2443.9809
1105,9,2,30,8,3,456518.6,13565.874319999999,341294.88000000006,9539.56896
942,2,3,57,8,3,126172.2,3983.57492,506638.7300000001,15284.319039999998
806,2,4,15,4,3,11569.2,396.5126,28185.939999999995,962.8939
769,8,4,40,7,2,443912.43999999994,13321.028260000001,351435.88,9931.46852
468,4,13,32,6,3,32479.710000000003,1163.32014,142270.23,4195.193560000001
1689,11,5,11,4,2,77934.96,2820.26048,73589.31000000001,2462.18214
1456,13,11,19,3,3,164326.99,5160.191979999999,273289.06999999995,8310.39926
1967,14,3,26,6,2,794555.5199999999,24292.654499999997,569811.7200000001,16194.990899999999
276,13,5,18,8,2,54824.68000000001,1869.0432399999997,46593.47000000001,1451.84744
919,13,1,42,5,2,896287.3000000002,25386.017660000005,663969.8899999999,17920.04436
961,7,10,42,5,1,1239095.41,30087.824,2389129.05,55493.36706
369,8,8,32,8,2,139504.04,4530.371399999999,92159.23000000001,2801.2505200000005
1465,3,14,18,3,1,121738.55999999998,3749.3752600000007,484259.64,14127.56926
1268,13,10,8,4,2,41390.310000000005,1461.69896,65237.22000000001,1974.1207
384,11,11,36,6,3,234981.13999999998,6976.879639999999,290656.62,8313.703440000001
339,12,6,51,6,3,394557.16000000003,12037.186140000002,333064.29000000004,9665.308939999999
1466,15,6,62,3,2,2563727.5599999996,61153.813859999995,2854009.96,63589.02762000001
1001,4,11,56,6,3,217083.13999999998,6179.9775,864425.95,23455.9642
176,15,14,22,8,1,151631.07,4717.325280000001,155521.45,4715.72636
1404,3,6,45,6,2,223183.60999999996,7165.848300000001,297399.69,8657.179059999999
806,10,4,17,6,1,233046.97000000003,7967.975,142009.49,4527.3709
1186,6,2,51,7,1,2089233.4799999997,60843.45806,2356535.13,59979.827139999994
1334,4,4,55,8,1,2355000.09,71002.69448,3394609.2299999995,95785.0426
939,7,15,23,3,1,186336.81,5536.5308,608446.8600000001,17106.32672
166,1,1,42,6,1,33856.1,1073.3868,131629.26,3810.353540000001
923,6,3,40,8,2,309640.82,10252.124319999999,372167.05,11346.559620000002
746,9,9,23,4,1,381836.80999999994,10899.32722,528091.94,14457.90012
375,12,6,40,7,2,415363.32,11709.81208,286266.97000000003,7609.30674
593,14,12,39,6,1,1843137.33,44143.57144000001,2137500.06,47886.3486
939,10,9,20,6,3,145152.88,4339.69184,174499.09000000003,4914.29924
1335,10,5,44,4,3,886136.0599999999,24582.94968,850147.96,22836.28722
452,1,14,43,8,2,63769.909999999996,1936.9242600000002,418636.64999999997,12091.728579999997
406,10,8,34,3,1,315069.98,9007.59792,432206.50999999995,11737.71958
180,4,10,11,5,1,16416.56,401.34164,40894.64,1030.45132
1970,7,1,14,7,2,58946.9,2106.9388599999997,62739.09999999999,2006.3728800000001
1770,7,15,35,5,3,202560.46000000002,6165.368080000001,637429.39,18440.23144
1541,14,6,49,7,1,7423978.860000001,207131.33188,5806166.7700000005,141158.5819
1716,3,5,28,6,2,101267.39000000001,3338.28738,121575.09000000001,3753.9438200000004
857,13,4,20,3,3,93684.40000000001,3105.57512,103825.47,3295.8285999999994
1536,4,12,21,3,2,73105.26999999999,2447.09126,332760.41000000003,10349.201780000001
1882,4,5,48,6,1,1819258.64,54332.83772000001,3343681.6700000004,88593.43992
1873,14,12,42,4,2,1919487.9200000004,47690.008799999996,2608473.5600000005,59500.32111999999
51,8,8,15,3,3,14177.809999999998,269.9126,26329.909999999996,587.67906
853,11,2,16,3,2,70744.51999999999,2415.9899600000003,69042.76999999999,2163.4957600000002
644,10,4,13,4,3,38676.03,1417.59418,44955.969999999994,1483.96636
716,10,10,42,8,1,3454466.3,89247.70284000001,3483535.96,90168.51525999999
308,4,13,56,3,2,98999.45000000001,2846.2758599999993,410911.30999999994,11141.13378
862,7,10,18,8,2,55863.479999999996,1934.28734,112040.12999999998,3442.70224
326,1,2,8,3,1,8021.210000000001,318.86698000000007,22393.129999999997,778.1422800000001
1835,14,13,19,8,3,324017.74,9738.26296,340667.51,9559.1191
1696,13,7,52,4,2,2249502.2600000002,57349.19648,2326546.83,53675.167279999994
1401,5,2,55,5,3,241747.96999999997,7502.2178,628250.38,18428.38756
958,2,15,30,6,1,385838.23000000004,8829.74242,1368037.79,30511.066719999995
850,14,6,60,8,1,7668820.090000001,208818.41953999997,5443043.89,130934.03712
273,8,8,43,4,3,71471.39,2426.4342600000004,71794.23000000001,2271.46688
1223,15,11,21,4,1,516697.3,13546.438140000002,814853.8800000001,20643.67626
129,9,9,35,3,1,115553.26000000001,3746.2510799999995,217662.44999999995,6564.09032
1193,5,11,40,4,2,207157.7,5682.02778,813940.2,22097.15944
1092,11,14,10,5,1,87768.98000000001,3057.0897200000004,100592.95999999999,3164.027060000001
1104,15,12,12,3,1,121935.73999999999,4050.5317000000005,211782.25,6539.9794
66,4,9,32,5,1,26252.379999999997,846.18672,70751.11,2210.82024
470,6,13,60,6,1,1532496.66,35815.3717,3134689.2299999995,71955.02223999999
602,14,15,53,3,2,903490.07,20622.759659999996,1380306.51,29492.94658
439,13,5,41,5,3,333129.01,9530.6939,265325.23,7336.982099999999
1719,9,7,37,8,3,1169470.8800000001,32532.115880000005,830524.0199999999,21475.2054
2023,11,14,29,6,1,2990603.9499999997,78416.2449,3592758.7599999993,85596.41288
1838,6,3,30,5,2,174129.18,5624.794680000001,340851.14,10084.379099999998
1370,13,1,33,5,3,575291.53,17679.82082,491053.30999999994,14490.06392
184,13,2,28,6,3,56902.990000000005,1903.7400999999998,43620.46000000001,1370.44574
1746,1,8,15,8,1,45012.69,1531.9505999999997,141399.75999999998,4431.849639999999
634,1,1,32,8,1,83301.81,2728.07114,322303.85,9986.33034
731,12,15,27,5,2,277854.59,8032.7087,387608.2599999999,10744.709859999999
849,15,12,16,7,1,308696.75,9219.83572,277148.29999999993,7891.54256
1320,10,4,20,5,1,561930.36,16539.263379999997,424345.8,11488.27336
1983,5,3,57,7,2,1044501.11,29956.601120000007,1661192.6099999999,42587.55558
1617,13,5,48,7,3,1876130.4800000004,50864.01288,1428602.94,34434.73328
259,10,9,44,7,2,401061.58999999997,10544.47142,436790.91,11190.675399999998
339,10,1,58,3,1,857619.18,20314.1739,887434.95,19650.753799999995
630,5,2,24,6,2,52457.85,1758.28358,68929.15,2017.40498
318,4,5,14,6,1,60377.659999999996,1838.8000400000005,41025.87,1143.5087200000003
1515,4,14,48,4,2,555959.2899999999,13925.79622,1762244.6099999999,43446.7207
1709,13,9,27,3,3,444124.84,13558.1107,613457.9099999999,17439.62206
1926,5,6,41,5,2,332906.86,10475.89732,816823.5700000001,23518.6184
1142,4,14,63,7,3,430991.34,10531.091059999999,1430280.75,35077.70688
348,6,11,8,7,1,15960.630000000001,435.99647999999996,27987.590000000004,829.61574
129,3,4,30,8,3,40383.770000000004,1185.58316,29356.04,820.3858199999999
1052,9,7,45,8,1,5042624.42,144895.73092,3479161.0300000003,87177.34602000001
640,10,3,37,7,2,634374.58,17730.719480000003,417992.13,10942.84154
1153,14,5,58,4,2,1986840.03,48719.61061999999,1836268.4899999998,41196.16092
1379,3,4,53,6,1,1406756.6199999999,35660.005300000004,1958785.8599999999,45730.09604
1479,7,14,59,4,1,3099575.23,75493.35078000001,7368853.7700000005,160418.92120000004
784,6,3,13,3,1,24679.48,1021.78064,49761.32,1671.4659199999999
1887,3,8,59,5,3,280843.99000000005,8921.886279999999,482589.11000000004,14488.18156
1786,2,1,19,6,1,89166.64000000001,3052.76396,201077.37999999998,6625.639439999999
1267,14,15,53,8,1,10641861.210000003,272917.86280000006,11368110.540000001,261989.45386000007
1272,13,9,37,5,2,1124578.44,29032.76828,1229242.43,30589.7964
1913,15,10,58,4,3,2963630.7299999995,68285.10822000001,3631818.71,77568.6554
639,1,12,56,3,2,154071.28,3948.0519200000003,917298.04,21803.89562
1781,15,12,51,6,3,2433152.31,58264.315040000016,2729649.3699999996,60474.912919999995
1670,8,3,53,5,2,1519628.06,40579.847680000006,1224026.4500000002,29652.94324
1138,1,2,27,7,3,22925.94,805.5053399999999,97556.49,2978.6626000000006
1429,7,8,36,6,3,167070.45,5375.3682,345747.43,10461.06018
481,10,3,30,6,1,592620.52,16004.210739999999,385091.83999999997,9227.27676
1044,15,7,32,4,1,1094293.48,29532.138560000003,1067282.31,26340.84912
316,7,6,33,8,3,44705.65,1559.67082,62164.76000000001,1960.6568799999998
1420,3,5,46,5,3,108473.86000000002,3374.529920000001,141120.29,4164.37182
843,8,3,57,3,3,527954.58,16458.8928,472191.88,14060.559099999999
1583,9,15,43,3,1,2721927.83,71310.83384,5059868.070000001,114941.81279999999
995,12,14,54,5,3,1340196.14,32188.33898,1684343.28,37816.923140000006
1004,12,11,24,8,3,254959.06,7436.137059999999,331720.97000000003,9364.82672
175,4,5,22,3,2,13778.669999999998,339.84407999999996,30949.670000000002,1002.5089599999999
738,9,11,39,4,2,530301.98,14457.90668,744783.2300000001,19252.029779999997
1047,12,14,38,6,3,725125.6900000001,19761.847759999997,801950.49,20716.19492
447,14,13,8,4,3,12968.100000000002,595.7306199999999,32053.77,1022.9197
1592,1,9,53,8,3,166301.44,4140.64672,1382311.48,33642.82006
1232,15,14,14,5,3,102701.79999999999,3466.1510599999992,149598.61000000002,4553.63938
1268,15,11,40,5,3,924165.75,25041.518640000002,1034931.4299999999,26505.860020000004
221,1,6,22,8,3,10019.5,336.64616000000007,32728.2,1004.686
2039,5,7,26,5,3,88901.20999999999,2931.9559000000004,225745.87000000002,6789.45736
298,1,1,10,8,3,9147.3,287.54168,21549.05,737.58728
1344,13,4,14,7,1,269966.99000000005,9321.949900000001,166098.83000000002,5325.698920000001
501,13,3,20,6,1,227089.28999999998,7740.180320000001,131803.22,4204.7899
722,12,2,39,5,3,398336.38,12386.006399999998,390487.86,11769.817699999998
630,1,12,51,3,1,618977.89,14969.89152,2196138.1600000006,51626.825020000004
1411,8,8,40,6,1,2090999.3099999998,55763.44164,2115159.3400000003,49858.40432
1865,13,9,32,8,1,5002410.929999999,133594.25415999998,4731627.27,118487.39815999998
311,12,7,43,3,3,187744.28999999998,5647.5125800000005,228472.27999999997,6706.49494
1202,1,5,29,4,1,98541.68999999999,3080.73964,508930.55,15353.973219999996
261,9,3,19,6,2,50255.58,1849.97136,44532.40000000001,1459.54768
1147,5,2,51,8,2,558356.76,17584.146279999997,826955.87,23615.05124
390,2,13,55,3,2,90100.53,2803.18072,626657.97,17904.57084
648,11,7,58,3,1,1698122.4600000002,38215.3815,2400008.4799999995,50680.65149999999
199,6,9,31,4,2,28259.809999999998,871.0211999999999,90178.06,2601.7087
1314,13,6,52,4,2,1787325.77,44316.004460000004,1694539.15,38381.78567999999
103,14,6,24,3,1,45135.40000000001,1405.6198399999998,54769.8,1606.7301799999998
1472,7,2,54,4,1,1508414.7499999998,40667.48591999999,2104926.26,50883.95764
307,3,10,41,7,1,230015.84999999995,6060.46104,468075.62,12389.8262
424,6,4,29,6,2,53171.83999999999,1728.1306799999998,72073.15,2099.5494400000002
1246,14,1,24,4,3,228685.28999999998,7068.33762,216678.5,6592.80692
1144,7,15,51,5,3,307144.54000000004,9049.93738,907255.4099999999,25344.45742
1950,11,13,25,6,3,551265.0800000001,15816.635020000002,642580.7100000001,17385.37658
528,15,10,38,3,1,742734.2900000002,17491.354440000003,1189221.2200000002,27917.384900000005
1147,14,9,63,6,1,9248036.66,243187.27989999996,10202607.47,226865.8272
492,6,15,47,6,1,927235.15,22469.602579999995,2069145.67,48653.07672
690,5,11,21,3,3,25501.659999999996,922.7698799999998,108443.88999999998,3371.1266600000004
1700,7,2,53,3,2,435200.34,13714.136859999999,897576.4100000001,25808.737279999994
577,6,13,32,5,3,55063.31,1862.5694199999998,187137.56,5755.52924
951,8,9,34,5,1,908953.24,21509.255839999998,1362976.9,31373.973359999996
285,7,9,31,7,2,75196.96,2516.16788,127618.0,3904.82272
484,11,12,63,4,1,2458181.5700000003,55726.76558000001,3691438.31,77889.9989
100,3,2,11,6,1,11761.420000000002,315.8511,26241.940000000002,731.1355599999999
841,12,15,21,3,1,259494.51,7759.471399999999,497459.13,13859.54972
948,8,3,39,7,3,361503.51,11637.213400000002,278701.74,8620.579540000002
624,12,2,34,8,2,545781.1100000001,15910.707080000002,374850.73,10284.154439999998
1102,12,8,17,4,3,95824.89,3234.4106600000005,99559.14000000001,3181.3723999999997
1568,7,11,43,7,1,3004221.4,81751.94449999998,4646679.51,112728.754
741,12,3,14,4,2,50916.65,1797.8642,54056.21000000001,1699.3017200000002
92,8,4,17,4,3,10125.730000000001,350.89744,23273.309999999998,707.53174
1073,11,2,16,3,1,150741.77,5114.15128,142768.18999999997,4480.6572400000005
117,5,12,22,7,3,25740.34,730.42298,43868.96,1222.4203799999998
1192,15,12,14,6,1,242911.37999999998,7593.755139999999,283516.79,8342.0758
1262,13,8,54,7,1,7355045.31,195193.57525999998,6301130.119999999,147071.34382
2041,10,8,23,8,2,692927.8600000001,20646.34068,512867.38000000006,14015.149300000001
585,11,2,37,8,3,405358.44,12633.51746,293667.48000000004,8600.3441
1385,2,15,51,5,2,477207.61,11537.857679999997,1865254.64,44327.979
714,3,8,46,6,1,584305.1,15366.450660000002,1062342.89,26408.48234
1905,11,13,23,4,2,437308.45999999996,13151.89254,600909.09,16624.66378
1367,5,8,25,6,1,322281.87999999995,10336.355199999998,505977.72000000003,14696.92734
1150,3,5,13,5,1,30009.129999999997,1126.90244,57576.130000000005,1860.744
1782,15,8,50,4,2,2342520.15,56340.94794,2324905.0300000003,51555.176999999996
1722,13,13,29,5,3,638073.9099999999,17587.1897,813682.5999999999,21298.77336
1776,7,15,62,3,3,804138.51,21175.14464,2311839.77,56251.53511999999
1910,12,6,37,4,2,-2620250890.410001,32368.284499999998,1071831.29,28024.130660000006
424,9,12,42,3,1,693579.1300000001,15810.58786,1247831.9300000002,27567.58852
453,11,12,34,6,1,885412.79,19949.750479999995,988189.0,21505.19762
1947,8,3,27,7,2,419995.24000000005,13258.196019999998,316547.66,9269.64624
1569,10,10,50,5,1,6212817.949999999,157676.76158,7231804.63,155928.21456
1711,6,7,29,3,1,392988.45000000007,10420.08946,1033370.8,26550.328620000004
468,14,6,17,5,2,66711.22,2293.03812,56256.56999999999,1784.1942600000002
1196,13,11,43,5,2,1434688.0499999998,36016.20578,1610415.8399999999,38310.7927
1279,10,2,22,6,3,204591.8,6279.1813,185767.31,5438.2022799999995
372,5,11,12,5,3,14379.88,399.65862000000004,34010.45,1249.0180000000003
842,2,14,12,4,3,12131.28,400.14072,46443.37,1622.41324
1040,3,4,18,7,2,26511.76,974.87292,43927.5,1424.19836
583,12,15,33,8,1,1634058.3499999999,37312.39094,1758985.9200000004,39174.004120000005
2036,13,6,21,5,3,310048.04000000004,9531.913779999999,325036.41000000003,9665.329399999999
1902,12,3,44,7,3,1802317.17,48968.41100000001,1338142.8900000001,32173.386679999996
884,5,13,54,3,1,1183758.02,27502.392499999998,3439168.4,78095.5639
285,8,1,40,7,1,398449.29,11618.231179999999,248975.15,6681.38866
1535,7,13,20,6,1,327332.52,9115.56048,611534.7100000001,16335.75162
1373,13,2,17,5,3,129065.88,4134.115459999999,120513.60999999999,3692.8848599999997
1308,1,15,42,4,2,186464.35,4785.384820000001,1104116.48,27571.128999999994
1020,7,10,62,6,1,3397746.45,91449.27654,5712695.31,134405.25602
222,2,2,50,8,2,54240.62000000001,1722.0974999999999,131992.43,3820.3878799999998
1736,13,14,62,6,1,13486134.339999998,279712.35794,15833361.569999998,318393.10328000004
110,9,4,53,3,1,183313.73,5530.46394,228752.52999999997,6341.353300000001
1248,4,10,51,3,2,407724.23000000004,9656.109059999999,1403167.7499999998,32498.657059999998
1202,1,12,21,8,2,28091.370000000003,1063.74542,188718.36999999997,5319.14902
992,11,13,52,3,3,982023.2799999999,25901.715300000003,1373116.5699999998,33068.53256000001
1385,2,13,25,3,2,68129.04000000001,2075.8101,347150.56000000006,9746.3429
348,11,12,60,4,1,1640364.4499999997,36659.317339999994,2464318.0300000003,54165.992099999996
