batch_size,in_chan,out_chan,side_len,k_size,stride,for_energy,for_time,back_energy,back_time
532,14,6,54,3,2,1146820.7399999998,9127.261499999999,1324138.44,11112.412099999998
113,1,5,49,4,3,11071.720000000001,144.77938,28020.019999999997,461.13426
391,12,2,10,8,3,10355.22,204.83504000000002,16270.7,271.32899999999995
807,4,3,20,8,2,41243.81999999999,636.0847200000001,86617.16,933.3308999999999
529,5,6,33,6,3,51027.74,576.6293600000001,130331.66,986.29228
1283,5,8,45,3,1,1475726.26,12082.78738,3888115.0,33310.45538
269,10,8,61,3,2,663438.2,5709.342839999999,777280.74,7066.801939999999
1514,10,6,12,6,1,241150.39999999997,2391.22658,176072.54,1652.86022
1730,5,2,49,5,2,704700.4,5214.62046,1974449.3200000003,14687.292599999997
1627,3,10,11,4,2,20024.32,382.93690000000004,39636.18,486.08322
1691,11,13,40,5,1,6221513.62,55824.57398,8272210.299999999,90331.32153999999
1192,12,10,56,5,3,2655639.0600000005,22907.30548,3065794.1599999997,29428.43392
1002,12,5,9,3,3,16207.24,380.89846,57176.340000000004,580.21018
176,7,15,37,8,1,412740.5800000001,3358.29862,629794.6199999999,5491.101839999999
523,7,3,33,5,3,45837.280000000006,673.75326,136482.76,1064.2622000000003
1493,5,4,39,5,2,361059.96,2731.05228,1158329.4000000004,8715.105059999998
717,8,11,40,7,2,756115.0199999999,6303.12976,959484.9,8046.170080000001
1759,7,4,61,7,2,2939665.3200000003,20474.18542,4221548.0600000005,30990.583619999998
1884,8,9,62,4,2,4258501.04,32071.814739999994,6614930.540000001,50046.162240000005
1987,12,5,9,5,3,27359.5,552.42814,61976.18000000001,560.3302799999999
876,1,5,38,8,1,290325.24000000005,2749.4754999999996,1411713.8599999999,15359.8759
1270,5,4,8,7,2,5460.219999999999,161.14298000000002,15688.420000000002,281.01572
225,5,5,23,7,1,47991.88,778.6746,91366.93999999999,983.1533
1075,12,14,33,5,3,893324.1,7539.3036999999995,1093283.2600000002,8649.693319999998
1026,1,12,54,8,1,1968680.3,18548.57468,8597637.879999999,101282.65344
1967,15,1,12,3,2,61502.46,1051.18754,158973.03999999998,911.1028399999999
170,6,2,36,6,2,36649.14,507.5190199999999,67242.22,681.9063800000001
854,14,13,24,7,2,451489.33999999997,3424.0420000000004,563499.6399999999,4749.103679999999
2047,12,10,36,6,2,3413597.1399999997,29243.902640000004,3353978.3000000003,29354.353660000004
236,14,2,44,6,2,397883.52,3014.30566,331924.2,2569.17618
1681,8,9,26,7,3,488558.32,4000.810920000001,616445.02,4865.464819999999
1748,15,13,16,8,1,875481.1599999999,7645.085099999999,1025490.54,9777.580720000002
1089,6,9,21,3,1,195821.02000000002,1562.0153000000003,595776.06,5088.07888
1388,11,12,53,7,3,3690809.62,28237.063060000004,3998037.9200000004,34028.71892
755,3,6,8,7,2,5673.8,103.04218,23812.240000000005,229.59436000000005
602,10,4,29,5,3,173101.44,1713.7021,238345.36000000002,1864.8190600000003
1483,7,3,43,6,2,778464.82,5945.811320000001,1499483.3800000001,10861.438400000001
39,15,3,20,6,2,31225.54,156.57965999999996,22548.78,229.77758
264,6,2,11,4,3,15132.98,90.49872000000002,13818.320000000002,228.87945999999997
1503,6,11,50,8,1,6195234.4399999995,57737.880900000004,9949542.36,115723.04882
854,8,4,46,6,2,980523.5199999999,8197.47802,957963.9400000001,7697.747760000001
625,2,12,37,5,2,69267.37999999999,734.73374,470062.34,4002.75144
1536,1,10,52,7,1,2391979.96,23077.1145,9306576.6,108775.44254
392,13,5,33,7,2,386210.0199999999,3141.03266,324430.34,2610.93796
527,7,13,56,7,2,781221.1599999999,5616.735599999998,1504813.0400000003,12677.792360000001
348,13,2,26,6,2,147903.74,1333.14914,145503.74000000002,1096.5661599999999
1402,6,2,57,6,1,3903182.1199999996,37133.324799999995,4956552.160000001,46850.72902
2038,12,14,14,4,2,173347.94,1803.7463400000001,392691.92,2773.91566
151,9,2,58,6,2,394923.3000000001,3259.05752,317198.92000000004,2744.1372
1090,3,5,63,5,1,2293556.2199999997,19389.80008,3637972.8,34010.72342
1324,14,4,44,8,3,2729838.02,20938.82372,2580348.58,20512.36874
440,7,3,31,5,2,85444.13999999998,728.96896,119927.66,963.1293
1377,13,12,54,5,1,9118720.500000004,88689.011,11914636.26,137749.49726
311,9,6,22,3,3,21005.800000000003,361.17825999999997,47983.26,471.76363999999995
1777,3,15,32,5,1,1542422.76,12941.017960000001,3373325.1399999997,31440.79034
56,8,9,21,5,1,12807.560000000001,266.96446000000003,34284.58,473.68762000000004
214,2,6,33,4,1,27094.659999999996,414.1832600000001,120258.42000000001,1279.78754
1020,15,15,17,8,1,681876.96,5998.352679999999,685095.9600000001,6715.21392
1703,14,1,39,4,3,1793869.8,14477.07746,1979048.94,15219.785760000002
124,1,3,16,5,2,4615.460000000001,71.73816,30867.860000000004,213.58856
1223,8,1,35,5,2,749674.68,5964.3566599999995,760132.2999999999,5371.32108
625,11,14,21,4,2,112157.97999999998,1046.17942,236481.26,1543.3498
1307,11,11,21,7,3,314584.1,2643.5820799999997,428897.92000000004,3367.3046600000002
1475,1,13,45,8,1,1940015.7,17807.280599999995,8411872.900000002,99117.34526
412,8,7,43,6,3,236824.35999999996,1956.6210399999995,282631.06,2121.75128
1084,7,13,41,3,3,163391.94,1661.1338799999999,1012463.1199999999,7774.594799999999
1506,1,13,29,8,1,649973.86,6629.29714,2897444.9200000004,31010.866519999992
841,13,13,19,4,1,406406.44,3385.30104,645855.26,5591.897360000001
42,13,3,50,6,3,33259.14,447.3946000000001,41614.920000000006,488.33113999999995
194,9,13,58,3,3,344608.48000000004,3156.49032,559528.68,4840.475479999999
512,11,13,26,3,2,99623.76000000002,1116.29682,280869.64,1993.79382
1954,13,6,42,6,2,3953984.0,30172.82354,3454211.16,26711.00456
1920,1,2,47,3,3,66092.31999999999,931.7005599999999,1166728.04,11874.32164
430,5,6,11,7,2,6850.56,131.87888000000004,22598.84,297.25996
32,2,2,26,8,3,6270.74,84.66407999999998,10652.999999999998,233.88966
1751,10,7,54,3,1,6590783.88,55816.330619999986,9400067.5,76291.27934000001
1561,7,2,17,4,2,41514.84,639.51438,122220.18000000001,904.29296
1868,3,2,24,7,1,417357.36,3636.0267599999997,378661.16000000003,3337.4243199999996
1362,11,13,18,7,2,329643.92,2656.4158,424449.56000000006,3573.0099199999995
184,15,14,32,4,2,80807.82,856.62734,167593.62000000002,1159.14276
377,13,3,8,4,1,9936.48,254.73844,37701.259999999995,331.70745999999997
364,4,10,50,8,2,275819.62000000005,2221.72358,697625.1799999999,6274.021999999999
1168,15,5,40,4,1,3258153.2800000003,29856.471100000002,3143256.0200000005,26301.461499999998
1145,12,4,30,4,3,617791.3200000001,5399.780940000001,728722.5199999999,5838.344760000001
953,1,7,30,6,3,31898.1,573.8102799999999,175529.36,1546.24372
917,15,11,8,8,2,18666.96,316.50018,34957.18,420.51885999999996
555,1,4,22,4,2,16553.859999999997,178.02896,44433.54,588.875
1022,10,6,58,5,1,6013530.680000001,63446.10945999999,5812397.24,65119.247619999995
71,7,11,20,8,2,12552.48,183.27586000000002,20228.219999999998,399.59288000000004
923,15,3,29,7,1,1797126.7,18501.05338,1293863.8800000001,13304.35852
1450,10,13,55,4,2,3911227.7199999997,31208.874060000002,5606182.0,48073.12558000001
506,13,11,41,5,2,814844.08,7064.6064,1029080.6,8803.9917
1942,10,5,56,3,3,3825239.2399999998,30239.015640000005,4446342.359999999,34787.21070000001
187,3,7,57,4,1,171233.65999999997,1400.4175599999999,471493.0,3424.1384999999996
881,2,4,20,3,2,15075.619999999999,236.56016,52054.26,584.7831
1989,4,5,14,3,2,20938.66,323.86141999999995,65907.99999999999,671.72042
318,1,3,17,4,2,10349.1,97.56099999999999,23909.86,316.51608
1362,14,3,56,6,3,3259598.6200000006,26949.95518,2898730.2800000003,26136.834339999998
1278,9,6,45,3,1,3497859.84,30431.908399999997,4284334.640000001,37876.99926
918,1,10,46,4,2,123387.12,1276.87508,1196685.16,11161.251640000002
1813,11,2,18,5,3,231065.08000000002,2392.40964,310475.33999999997,2434.73378
617,14,5,14,7,1,169871.32,1812.8359400000002,151065.32,1456.4046799999999
412,13,14,9,4,1,31942.060000000005,335.14617999999996,76509.68,550.0175199999999
637,8,2,28,7,3,112488.74000000002,1207.25114,145830.88,1191.70858
1033,15,2,63,6,2,4101687.5200000005,35664.145200000006,3277269.3600000003,30674.8613
926,10,12,12,4,3,18533.92,357.26691999999997,55063.32000000001,640.4890800000001
1045,11,8,60,4,1,5474348.76,54922.73180000001,6841186.06,68801.28958000001
1374,3,14,8,4,1,9997.579999999998,265.54652,54990.1,500.45133999999996
891,14,8,29,6,1,1525156.0400000003,14495.237340000001,1342640.6,12971.826640000003
520,4,14,63,7,1,2394257.78,23364.043120000002,5722348.619999999,69224.82944
1868,15,11,63,3,2,6227076.4399999995,51829.661340000006,8738185.58,82494.29948
958,5,2,15,6,3,12692.9,292.73177999999996,34426.14,436.66970000000003
1286,6,1,40,8,1,2074760.2400000002,22370.259140000002,2220017.4999999995,25296.968959999995
462,11,2,21,8,2,144506.44,1471.9208800000001,126163.08,1109.14418
446,14,7,42,3,3,531469.62,4414.18228,651521.72,5038.3112200000005
1401,9,14,14,5,2,120018.04,1178.35522,221016.18,1623.2688400000002
994,3,14,38,4,1,1239146.06,10737.286759999999,2806751.8999999994,25008.77574
765,6,8,55,8,2,845627.72,6811.747080000001,1796523.6600000001,16099.685200000002
305,10,10,16,8,2,42706.17999999999,637.09458,65931.14000000001,791.71532
550,3,7,22,6,1,75121.84,844.0434799999999,105742.0,911.5482399999999
846,5,1,60,6,1,2124231.6,22474.363559999998,2746404.14,30152.738400000002
1807,11,3,12,5,3,50104.840000000004,758.04206,121818.54,808.4919
1360,11,2,32,8,1,3610508.3200000003,41043.71431999999,2425751.82,27068.272760000003
1025,10,7,30,6,2,858305.86,7776.577319999999,784027.52,6630.7117
1427,9,3,12,8,3,34296.740000000005,655.7782,94437.07999999999,887.4546399999999
574,3,8,9,8,3,5786.12,100.50072,20587.100000000002,376.3206200000001
564,14,12,37,8,1,2634259.5,26517.96948,2777673.7199999997,34467.22648
519,4,11,33,7,2,113093.01999999999,1073.11954,370879.08,3012.1268800000003
1416,2,15,8,8,2,9477.52,150.07876000000002,26442.840000000004,393.53324
1912,13,15,59,3,3,4658113.08,40105.442319999995,6006239.5,55932.53396000001
1707,7,10,19,4,3,40538.219999999994,703.10344,261339.74000000005,1703.7877200000003
207,10,6,15,6,1,46263.299999999996,719.81396,47311.94,597.30134
589,11,14,61,7,2,2885880.0,26480.99886,2912612.1999999997,31406.80934
685,12,14,34,3,1,1326198.92,12034.44494,2212535.8400000003,20785.34052
798,14,10,12,3,2,33957.439999999995,420.53149999999994,50716.439999999995,582.4787200000001
1379,15,3,48,4,1,4638337.859999999,50833.80444,4535416.779999999,42835.8646
1521,5,8,21,7,2,140153.44,1417.0881200000001,263714.00000000006,2119.31384
1231,5,5,53,5,1,2379096.5799999996,20600.452360000003,4221483.38,40740.137839999996
933,3,8,63,6,1,2669277.8000000003,22759.525179999997,4206566.38,39686.35304
409,2,4,57,5,1,456992.26000000007,4284.9034599999995,1292093.8199999998,13380.010019999998
923,5,15,29,8,1,822670.0199999999,7676.8879400000005,1649874.94,17363.362119999998
260,1,7,26,8,1,20844.64,422.12339999999995,135585.53999999998,1642.54702
1273,3,6,9,5,1,13925.76,256.39972,38517.92,391.70714000000004
1412,8,11,43,7,3,1456517.22,10582.94194,1805846.22,13180.4086
1243,9,6,44,3,1,3073379.62,26440.55616,3815150.0799999996,33924.00896
1396,7,1,43,6,1,2328694.06,21868.88198,2389307.92,24411.02894
1082,3,5,9,8,1,8666.96,174.6288,14056.34,268.95858
1117,1,14,31,4,2,48074.8,666.03196,589874.0,4925.92134
356,6,12,24,8,2,42081.24,597.8048,131676.91999999998,1166.4417600000002
206,9,15,63,8,1,3314882.9000000004,35602.837199999994,3434153.7800000003,47326.61836
345,11,15,24,6,2,155883.4,1309.75754,191162.86,1592.05564
389,11,1,25,3,3,45788.45999999999,542.7935,71105.72,601.1981000000001
192,5,9,33,6,1,163174.6,1629.19974,357193.81999999995,3510.21348
78,1,8,44,4,1,12401.100000000002,249.09250000000003,96319.29999999999,1072.46112
596,6,4,20,3,1,41038.740000000005,566.93192,107571.67999999998,897.8816199999999
696,13,8,10,4,3,15019.519999999999,265.99676,30932.439999999995,381.89912
1955,15,9,30,3,1,3003698.4,24129.95992,4282133.819999999,38129.53336000001
853,13,5,52,8,1,6611318.4399999995,80447.04418,5488373.36,63253.58158
1906,4,14,56,5,2,1826564.1200000003,14161.72654,5626967.86,46065.86046
800,5,12,42,6,2,389646.27999999997,2964.42612,1186773.1,9549.83942
805,10,8,22,5,2,163124.60000000003,1650.50262,235221.53999999998,1678.8613400000002
912,8,12,47,6,1,3572855.8999999994,31386.776239999996,4691706.800000001,50582.09730000001
421,13,14,29,6,3,177294.47999999998,1435.10078,249721.06,1802.33386
1554,2,11,20,6,3,19119.86,370.96554000000003,163446.91999999998,1462.82704
815,10,9,31,6,3,541054.5,4848.4924599999995,653844.6599999999,5642.8169
467,6,9,25,3,2,30443.079999999998,339.79472,92604.76,832.8860000000001
875,15,8,13,8,1,168405.36,1481.2299,146557.13999999998,1246.3603600000001
1941,13,5,35,8,2,3055458.3600000003,24671.089420000004,2346930.1399999997,19527.130559999998
773,4,6,52,3,2,152837.82,1440.7721999999999,977729.4200000002,7782.396820000002
901,1,15,47,4,3,49587.3,781.2473400000001,837867.64,7633.705199999999
1931,11,10,31,8,1,6116938.64,61198.91224,6325865.2,75769.91325999997
1726,12,15,32,4,2,1623394.3199999998,12317.64764,2298385.2,17812.435739999997
1250,8,14,16,7,3,72944.1,780.3973800000001,136584.09999999998,1050.84352
921,13,11,13,4,3,37282.63999999999,543.1791000000001,111491.4,769.51632
1412,7,12,26,3,3,75309.91999999998,869.8333999999999,407481.79999999993,3089.8628999999996
491,14,6,9,4,3,13099.34,189.57214000000005,21337.8,281.03244
1638,11,13,14,8,3,145619.80000000002,1442.19502,243497.82,1725.8425399999996
1834,2,9,63,4,1,4519162.04,40007.18452,12995326.88,135483.28913999998
841,12,4,14,5,2,41188.84,728.41678,84376.0,734.2104
895,14,4,19,6,1,526033.8200000001,4631.40496,390628.88,3621.8095599999992
481,15,5,54,7,1,3699305.78,40435.78524,2888957.38,32617.435680000002
739,8,11,30,5,1,705178.8,5764.977440000001,1161284.9,10652.6399
2010,4,5,33,6,1,1273574.6599999997,12043.71106,2297198.5999999996,22889.00302
681,12,14,52,7,1,6239412.7,64136.24776,7252291.020000001,84955.67788
1559,11,5,62,4,1,8207964.760000001,84063.14098,9116752.84,95396.19198
1124,1,7,54,5,2,175036.2,1724.08038,1563517.76,13478.684620000004
899,3,13,8,8,1,9495.8,223.00056000000004,10523.68,359.14152
1354,3,5,23,3,1,110243.9,1086.57276,327986.22000000003,2645.7966399999996
830,2,7,12,3,2,12705.039999999999,153.62214,28314.120000000003,349.04262
937,8,8,25,3,2,95356.12000000001,1062.34284,244871.3,1780.3539
1458,8,12,32,5,3,658233.14,5472.7934399999995,854961.26,6640.64284
1526,2,2,63,8,1,2857543.8999999994,30666.07254,6696809.2,85423.36198
1756,4,13,53,6,1,5392731.52,43910.562020000005,12455837.28,125117.11622
1560,8,7,8,8,3,23688.879999999997,372.44632000000007,22297.34,332.43536
46,5,7,16,4,3,10449.219999999998,78.3995,19079.5,199.36428
1362,6,8,56,5,2,964549.5800000001,6759.47402,2721545.7600000002,19984.25834
387,9,2,31,6,1,629215.78,6361.76466,443383.92000000004,4542.087219999999
1327,11,5,47,8,2,3689336.3200000003,32647.41422,2763838.08,25464.82906
295,4,8,34,6,2,44343.12,497.29406,98288.42,888.9223
1379,13,12,30,5,3,916528.4,7459.235680000001,1132500.7800000003,8730.336339999998
1049,13,1,23,3,1,456784.82,3938.3625199999997,504047.75999999995,4038.3256199999996
396,5,13,48,7,1,1192661.7399999998,11690.00394,2324472.8200000003,25626.661180000003
1815,6,9,10,6,2,4097.88,329.09076000000005,72271.56,750.4694999999999
892,13,6,23,8,2,396241.66,3368.91206,369626.66000000003,2852.51868
1544,10,15,45,6,2,3651714.3,33251.88328,4618442.819999999,40061.7369
773,7,13,19,6,2,72409.5,652.27694,136501.1,1096.24924
1140,10,15,24,6,2,641630.4199999999,5868.856459999999,767195.3600000001,6949.30652
1022,12,12,45,6,3,1817907.94,13799.302520000001,2112295.6399999997,16364.550400000002
195,14,10,37,5,1,478299.66000000003,4176.2873,682643.4000000001,6426.111640000001
1928,14,3,52,5,3,3753016.4400000004,31326.38578,3521230.0199999996,31757.765060000005
1304,5,4,26,3,1,215799.08000000002,1857.8821400000002,631520.6200000001,5086.80506
581,4,6,50,8,2,347185.38,3124.64042,802396.64,7019.36396
1180,13,11,29,8,2,1267473.54,10990.28816,1347223.08,12073.98792
645,7,12,40,8,3,257627.53999999998,1797.4653599999997,538902.46,4013.9703600000003
1444,5,5,62,7,1,5175466.5600000005,51366.14402,7891848.780000001,81241.59356
1925,14,4,48,7,2,5497544.4799999995,42136.82556,4705818.140000001,34915.450520000006
1551,8,11,14,8,1,276110.16,2310.8067,323854.24,2729.7673800000002
1089,9,14,43,6,3,1692407.7800000005,12920.59632,1938157.9200000004,15409.6408
721,12,12,58,7,3,2103198.94,17807.14396,2673635.6999999997,27459.810740000004
911,3,5,15,7,2,19660.620000000003,289.51656,29111.26,381.88116
293,11,11,40,5,2,324099.46,2585.10698,473538.88,3904.1464400000004
1850,3,15,54,4,2,1445744.6,11331.798880000002,3702943.38,28246.408680000004
1670,15,7,9,4,3,16143.76,405.22365999999994,46612.36,502.4142
1599,12,12,42,4,1,5681756.640000001,46274.19728,8016421.12,77962.88501999999
577,14,4,34,3,2,468419.32,4114.90242,591255.76,4706.8150000000005
964,12,9,39,8,3,1414363.9200000002,11657.99112,1486794.36,12699.47362
643,5,15,10,6,3,8968.46,150.59904,18220.159999999996,373.55794000000003
50,1,3,42,4,3,8131.1,85.2118,19730.18,286.23627999999997
107,15,15,18,8,3,26757.719999999994,298.37014000000005,23395.92,394.97306000000003
215,4,15,24,6,2,8732.92,291.62814,64947.43999999999,727.6891
264,12,11,15,4,2,13995.320000000002,304.35058000000004,40341.72,455.1508400000001
874,9,11,62,8,3,3023504.2199999997,27296.581299999998,2925135.32,32699.708659999997
206,6,4,55,7,2,198270.92,1614.5009599999998,270625.42000000004,2089.41572
546,5,2,44,5,2,144305.1,1220.5308200000002,370520.2800000001,2798.2463599999996
303,7,8,13,3,1,23431.300000000003,225.95690000000005,31771.159999999996,389.31931999999995
1541,2,3,24,5,1,171731.8,1649.2595999999999,565551.42,5446.46356
755,2,9,18,4,3,11737.02,175.60598,48247.00000000001,626.3293799999999
1486,7,11,46,5,3,538412.88,4012.4055799999996,1766594.6600000001,13323.408060000002
1494,11,6,41,6,3,1916276.8,14903.363200000002,2008558.1200000003,14665.57874
1500,9,1,20,6,1,958339.8400000001,9681.195459999999,759724.58,7740.945860000002
835,14,3,19,4,2,82426.52,1173.9775600000003,182256.58000000002,1096.73288
277,15,6,21,8,1,249498.77999999997,2426.5161799999996,175511.1,1742.15308
433,2,10,26,8,1,99507.72,1217.49512,487894.27999999997,5067.375600000001
334,7,4,38,6,3,49247.90000000001,560.7661,113085.68000000001,835.4914000000001
1441,8,14,40,7,2,1735240.9799999997,12662.438440000002,2230575.34,17470.460320000002
1493,10,14,13,3,3,55289.159999999996,723.0601799999998,145270.68000000002,979.8758600000001
488,14,15,11,3,3,16018.039999999999,234.94147999999996,36464.78,375.5257399999999
1442,15,15,50,5,1,8688997.499999998,82881.70416000001,11818357.26,129519.29835999999
1565,5,6,26,4,3,62669.5,793.8851599999999,286537.28,2274.90276
387,14,8,11,6,2,12603.719999999998,241.17775999999998,31413.519999999997,333.27957999999995
1668,5,12,23,8,2,230088.45999999996,1878.8343800000002,545898.34,4497.29872
1496,2,13,13,4,3,18071.28,242.26711999999998,53343.44,743.6648399999999
50,1,6,47,3,1,15324.680000000002,205.62724000000003,56419.52,649.06354
1886,15,5,22,7,3,766484.8200000001,6200.208499999999,811604.3400000001,6052.84584
153,11,12,17,5,3,10982.679999999998,243.36548,32736.760000000002,376.20562000000007
375,13,13,54,4,3,763502.64,6223.76664,926019.4199999999,7763.343060000001
1247,11,3,9,6,3,16677.199999999997,396.80766,37119.0,439.01554
559,4,10,47,5,3,97981.92000000001,980.5094599999999,656542.52,4914.50368
1802,2,2,8,5,1,15781.24,352.69437999999997,48956.159999999996,563.82314
468,10,3,14,4,2,25610.300000000003,379.06548,34827.8,451.70644000000004
1133,3,6,9,4,2,4018.56,156.26192,19432.34,280.0501
831,12,10,15,8,2,118218.63999999998,1255.9382799999998,169080.4,1439.4901200000002
1837,13,6,61,7,3,5482689.9,48192.53301999999,4547907.06,44167.56902
470,7,5,25,3,2,27683.04,321.31432,66857.78,579.7443000000001
1078,7,15,39,8,3,440221.0,3260.0133199999996,1106902.6999999997,8356.22802
615,5,2,19,6,2,23892.74,394.21004000000005,47800.18,566.0102400000001
1289,9,14,63,3,2,3720333.4799999995,34831.4921,5742552.5,58265.81082
1407,6,8,60,7,1,5985255.7,55211.954580000005,9121170.52,85527.35218000002
1885,10,9,47,7,2,5264749.66,44633.25418,5533887.26,54066.417059999985
1816,6,11,26,7,2,366894.89999999997,2930.99362,941782.18,7599.924600000001
447,6,3,31,7,1,353710.04,3402.3175600000004,345765.7799999999,3415.32968
842,6,7,19,5,2,36385.48,506.06489999999997,93626.42,752.4180400000001
419,7,13,30,4,3,37238.64,356.9189599999999,96574.42,897.1714599999999
1730,11,15,50,4,1,8191419.38,74807.69048,12116834.220000003,132181.22983999999
159,8,6,12,4,1,20906.920000000002,238.68764000000002,24360.260000000002,414.50476
632,11,3,12,5,2,25718.920000000002,462.6252600000001,47208.14,543.5526200000002
1942,1,10,38,7,3,91875.98000000001,1143.15166,1305700.98,11964.6217
743,6,10,19,8,1,225534.03999999998,1930.02702,396712.86,3475.3330199999996
734,2,10,27,8,3,25074.36,452.14874,191691.5,1697.72154
1675,1,6,62,5,1,2268688.04,20902.406020000002,7813218.58,81448.36318
633,12,7,47,4,3,973680.32,8111.7037199999995,1111499.9,8872.97292
1039,6,13,51,8,2,1286212.4999999998,9537.93604,2530414.66,22761.68642
1921,14,2,13,3,1,247998.5,2198.98144,261453.2,2049.4620600000003
1838,13,10,17,3,3,189245.02000000002,1928.4278399999998,391563.9799999999,2887.4196200000006
603,1,2,24,6,1,43127.36,510.15739999999994,183731.12000000002,2041.0170000000003
725,12,3,63,8,1,8189610.4,105160.80776,6515920.840000001,75721.49808
830,11,5,45,3,2,1227065.98,9818.643619999999,1487062.78,11488.334119999998
1326,5,2,47,8,2,802075.6399999999,6892.142879999999,1515541.6400000001,12779.033460000002
672,2,9,53,8,3,130660.08000000003,1325.9786600000002,937884.5599999999,8674.407340000002
1384,10,12,46,4,1,5568730.959999999,52195.825540000005,8513833.1,81559.91716
525,1,6,51,6,2,58636.280000000006,819.2359200000001,620942.0399999999,5979.240939999999
254,5,9,44,7,2,128470.12000000002,1155.53846,346711.76,2638.0437599999996
262,13,15,46,5,1,1174555.0000000002,10458.72588,1707751.9,17737.840019999996
1147,1,7,52,8,2,226943.86000000004,2173.3457599999997,1566065.3199999998,15882.68634
521,9,14,40,6,2,833490.3999999999,7360.902459999999,1001191.1600000001,9266.31662
1768,11,13,39,4,1,5403737.319999999,45336.310639999996,8137217.9799999995,75687.50932000001
784,12,10,57,7,3,2113486.94,18073.626319999996,2256898.4799999995,21873.77832
1195,15,13,19,5,2,313811.54000000004,2553.2684999999997,443847.73999999993,3432.7224799999995
384,8,3,19,3,2,23399.579999999998,310.90504000000004,38937.88,475.74876000000006
1114,8,13,46,8,2,2037544.8199999998,16247.55288,2392370.56,20988.73128
1365,2,1,53,4,1,934692.4,10160.3241,2377020.2800000003,26118.478580000003
1717,5,4,30,3,3,91602.48000000001,1062.0212800000002,571222.94,4490.25966
238,8,6,18,5,3,13840.279999999999,206.93012,11121.780000000002,297.51542
885,12,8,14,3,2,25892.24,521.90944,100147.48000000001,647.98312
1520,11,11,23,5,3,586877.0799999998,4851.41854,740547.5,5976.08154
1940,11,11,41,7,2,4127772.7199999997,34320.84774,4477804.680000001,42949.5366
820,4,2,55,4,1,976346.3399999999,9535.801060000002,1933345.9400000002,19155.78134
1064,10,9,24,3,1,646375.4,5539.01086,1148384.5399999998,10400.852480000001
1223,3,4,19,6,2,23510.659999999996,466.68258000000003,67049.36,522.7093
1821,10,10,17,4,2,294283.83999999997,2442.8927,474759.56000000006,3479.3989799999995
1180,1,5,47,4,3,46221.74,690.2367999999999,776864.4800000001,7573.32738
228,8,8,57,7,1,1043804.6599999999,9679.900380000001,1068294.46,10444.498940000001
804,7,10,13,8,1,44742.3,702.98618,120420.82000000002,1179.6942600000002
792,3,12,26,6,3,19040.480000000003,389.72096,69039.14,642.70346
131,2,12,39,8,2,19427.44,342.50704,109631.01999999999,1290.2047200000002
1152,1,10,23,7,3,9217.48,294.50999999999993,163984.00000000003,1748.0917000000002
1409,8,6,22,5,3,95192.54000000001,1171.70272,203521.21999999997,1298.0196799999999
1080,3,5,55,5,3,162292.0,1451.1216,300632.8,2193.63206
412,5,4,17,4,2,14100.320000000002,184.09275999999997,30468.680000000004,318.94542000000007
1288,8,6,22,6,1,578732.6000000001,4998.205600000001,549692.2000000001,5001.949159999999
1330,13,3,57,6,1,8685035.12,103795.70902000001,7322841.359999999,82319.75672000002
127,13,15,25,7,3,35760.4,482.43648,59345.52,677.3630400000001
1521,1,11,23,3,1,339723.24,3311.5779800000005,1233908.02,11250.74604
1408,14,13,56,8,1,16290029.139999997,188759.9122,19356636.240000002,240346.42652000004
743,15,7,49,6,3,1454796.08,11637.59662,1335318.9,11648.865999999998
917,12,6,14,5,2,65143.859999999986,854.3591600000002,115873.73999999999,872.56718
1679,2,12,10,6,3,8828.119999999999,178.21066000000002,49434.73999999999,558.53622
100,5,15,50,7,3,22940.66,372.03672000000006,98816.86000000002,928.0047999999999
1887,5,5,55,7,1,5503221.88,55332.789860000004,8502967.76,81571.59004000001
1703,15,13,49,8,2,5989111.8,52802.00512,6136959.459999999,66571.73361999998
1553,2,2,33,8,2,169516.22,1784.8078999999998,680103.1799999999,6591.33312
1485,2,12,60,4,3,442606.34,3903.35436,2598290.4000000004,22207.692139999996
1797,15,10,20,4,3,468698.68,4103.92822,726161.5000000001,5454.265799999999
1174,1,9,9,3,2,11314.68,154.34034000000003,35346.64,469.58198000000004
315,6,6,46,7,3,102593.75999999998,868.0318,204949.38,1352.92926
1809,2,15,34,7,3,146479.12,1458.1095200000002,1027798.8400000001,8861.01704
1196,10,3,26,8,2,872412.3800000001,8540.96084,725427.78,6566.13578
1576,15,8,58,5,1,9924714.64,100863.35540000001,10937470.82,108700.16664
1660,11,10,20,7,2,589901.96,4900.84526,672566.6,5689.3947800000005
1469,2,10,9,4,1,9361.52,268.85398000000004,82297.12,876.8285400000001
34,9,7,20,4,2,14178.419999999998,138.33148,10919.16,248.01028000000002
469,1,11,51,5,3,22045.879999999997,555.08732,385887.68,4157.41534
897,2,5,48,6,2,196635.35999999996,1657.6843199999998,898151.9400000001,7737.65428
1948,7,6,49,7,3,886721.3799999999,6268.327620000001,2234485.2399999998,16298.50564
276,8,5,47,7,2,352549.22,2502.3402400000004,339614.49999999994,2525.6987000000004
749,14,13,25,3,2,237481.04000000004,1918.63736,523703.52,3669.73646
233,9,12,51,8,3,450887.5800000001,3490.1895400000003,522884.45999999996,4469.58182
861,14,6,13,6,1,168040.39999999997,1612.23236,140463.41999999998,1254.41
533,2,11,63,3,2,189446.52,1703.6425599999998,1424532.5,13378.436559999998
