batch_size,in_chan,out_chan,side_len,k_size,stride,for_energy,for_time,back_energy,back_time
563,1,15,14,7,3,10048.21,394.8285599999999,37497.40999999999,1336.0803399999998
1693,13,53,10,7,3,110987.97,3492.46158,175838.74000000005,5191.9742400000005
1330,1,61,41,8,1,2882744.7,59418.498279999985,14629149.529999997,301260.90566
414,5,42,62,6,2,887127.2799999999,19390.417880000005,2298067.81,50029.23324
1910,14,51,59,3,1,15292426.620000001,320778.03668,32587314.059999995,727189.55784
1281,8,44,60,6,3,2506033.65,61494.279559999995,3621268.840000001,81196.12326
455,12,49,36,3,1,1427054.4700000002,32101.926300000003,2931708.8400000003,65966.11506000001
586,8,49,21,7,3,83526.43000000002,2679.1767999999997,129367.92999999998,3751.3973600000004
130,1,47,49,5,2,62316.11,2027.1739000000002,338617.97000000003,10208.19814
1246,8,39,17,5,3,97021.18,3353.6132,172525.84000000003,5204.70926
36,9,14,55,3,2,42617.770000000004,1400.70552,78228.51999999999,2494.0338399999996
35,7,50,18,8,2,17281.470000000005,462.89358000000004,42237.38,1140.83634
202,13,34,9,3,3,21346.359999999997,620.8533,37236.89,1054.7733199999998
1960,8,61,53,7,1,21140363.369999997,395135.02962000004,37221958.54,807763.01466
260,6,54,37,6,3,86318.1,2461.01842,254916.37999999998,7329.75368
149,12,1,15,8,2,30123.75,890.4121799999999,29166.810000000005,822.64228
1156,10,54,12,6,2,169518.64,5055.32492,211270.23000000004,6211.6898
1176,1,56,43,6,3,353951.2,8677.64926,1679127.77,40768.997019999995
942,8,55,37,3,3,525824.4299999999,13262.093719999999,1096659.8900000001,26702.360539999994
581,4,31,42,3,2,315192.07,7566.7401599999985,1272767.7000000002,29082.10946
1173,5,23,50,7,1,2997497.87,71614.50768000001,7988518.93,177238.94446
815,4,23,56,6,3,271555.18,6212.53794,1185961.91,27705.525179999997
1947,3,10,52,5,2,673900.76,17272.1938,1547972.15,40358.381420000005
1079,8,46,60,8,1,15629177.530000001,298082.1533,22055693.009999998,456534.63644000003
1691,4,33,13,3,3,33730.30999999999,1132.57202,89036.64,2678.2789
1218,14,4,26,4,3,301869.39,9811.94108,315106.51,9833.68504
460,11,57,52,6,2,2201445.8,48207.52806,3316182.2500000005,72824.26116
293,13,55,16,3,1,127464.27999999998,3824.06332,319095.83,9366.78098
768,5,12,62,4,3,256819.97000000003,7997.1425800000015,864870.93,24440.538180000003
1129,4,55,15,7,2,66795.45,2205.94574,227968.74,6783.40842
131,3,53,36,5,1,280842.79,6708.694079999999,982678.11,24317.336259999996
1939,3,56,9,6,2,23501.609999999997,783.18654,63012.509999999995,1997.5205799999999
1155,11,51,58,5,2,4504970.130000001,95839.28319999999,7066849.590000001,149484.99008
1219,7,26,59,5,1,4878855.2299999995,101488.75128,11809948.440000001,243564.23885999992
185,7,10,43,7,2,89689.10999999999,2940.41924,145011.78999999998,4448.96292
1606,5,63,56,4,1,8820875.22,179527.70888,26139160.99,553372.00766
1907,4,22,34,6,3,187822.40999999997,5265.685299999999,821551.1900000001,23287.709540000003
146,12,50,17,4,2,41722.22,1315.17752,68527.12000000001,2085.7279200000003
1432,5,52,38,7,2,1283574.62,29937.85806,3245672.2399999998,74576.13351999999
185,2,32,18,6,1,28235.379999999997,870.6923999999999,100639.44,2903.70052
651,10,6,49,8,3,783328.0900000001,21817.3889,596507.2699999999,15740.9918
1815,8,32,62,6,3,2706520.1100000003,67315.66802000001,4346668.029999999,94660.96462
441,7,25,51,8,2,647695.52,13841.11924,1413850.15,32465.423499999997
1875,10,24,25,4,2,642104.01,17026.95066,1076334.54,27917.858220000002
1260,9,26,61,6,3,2917965.5599999996,68572.09046,4115743.9299999997,88499.67488
853,1,24,26,5,2,66086.31999999999,2036.56224,282142.75999999995,8360.775319999999
211,8,46,38,6,3,105668.1,3464.5342600000004,158911.35,4880.668659999999
839,15,15,17,7,2,151556.03,4942.316199999999,167363.43,5092.32662
1555,15,19,9,6,3,57559.619999999995,2005.9683400000001,80740.79999999999,2471.8223599999997
835,13,59,13,5,3,76013.01999999999,2530.3429399999995,140405.53,4322.709100000001
1466,5,60,62,6,3,1657128.9600000002,40049.56848,5297297.879999999,116446.99812
1642,13,6,61,7,1,12690072.58,345949.41042,9905469.639999999,220539.02746
1081,9,31,12,7,2,80019.97999999998,2666.38296,140564.76,4260.40288
1013,2,4,20,5,3,15822.689999999999,633.0307799999998,49401.74,1662.9576000000002
1239,7,41,24,5,2,266846.26999999996,6916.401100000001,801681.8999999999,21302.2866
702,1,38,53,6,2,493893.38999999996,11534.02448,2195313.5300000003,51592.462779999994
338,3,23,50,5,2,114159.83,3329.8241800000005,454046.07999999996,13149.05644
448,10,56,17,8,2,155885.25000000003,4496.79184,182138.71000000002,5364.37868
42,1,9,55,5,3,11752.310000000001,300.31422,43380.0,1261.53642
844,2,5,41,8,2,119543.10999999999,3671.04906,373698.96,10947.3107
833,10,15,31,6,1,1515195.6200000003,36025.300440000006,1937063.5699999998,43632.54436000001
1280,9,41,20,5,3,315346.43999999994,8924.288300000002,494647.85,13506.076579999999
1545,7,17,28,3,2,176714.02999999997,5474.65962,606707.4800000001,18547.72882
1532,7,22,23,7,3,106849.06999999998,3354.6508799999997,277642.07999999996,8717.99412
821,4,26,28,5,2,101440.15000000001,3008.4368000000004,480512.7,14065.87226
1992,3,8,42,3,2,223720.16,7380.185919999999,638537.8300000001,20509.279839999996
552,5,9,26,4,2,38481.95,1402.9661799999997,142567.34000000003,4438.09718
578,12,44,8,4,2,28172.53,1087.0993,55565.08999999999,1749.53292
513,5,18,10,5,1,20593.770000000004,692.2057199999999,49651.990000000005,1620.57476
1569,10,30,24,7,2,809772.11,19180.0979,1134948.8900000001,27512.97418
516,8,61,36,5,1,1694908.3800000001,36381.56764,3739208.55,81587.7377
638,13,62,11,4,2,56741.159999999996,1839.9124600000002,111505.44000000002,3103.8304799999996
236,12,40,55,4,2,681572.3200000001,14952.21684,1230309.9200000004,26286.31192
1320,5,52,39,8,3,662829.76,14694.425160000003,1755233.5,42811.97378
216,14,17,53,4,1,1046938.8,23055.73802,1730544.9099999997,37748.61912
1147,7,8,63,5,3,390722.30999999994,11633.86068,912425.6300000001,25184.99688
992,11,10,63,7,3,2225770.07,50899.87116,2213656.43,47229.762720000006
1447,13,5,45,5,1,3914057.9200000004,110892.11809999999,3060205.7499999995,74930.60334
402,10,28,48,5,2,767951.49,17954.57944,1299919.7799999998,30029.813540000003
1454,7,24,38,4,1,1586425.39,40306.98986,4445199.2,104666.12048000001
1050,4,23,15,7,3,23069.410000000003,719.4663600000001,63707.12999999999,1972.24074
1084,14,24,16,8,2,207315.08000000002,6175.590499999999,237606.87000000002,6909.102919999999
685,10,21,49,6,3,849365.45,21540.56472,982148.43,24249.576479999996
1548,5,62,35,6,1,3778364.9299999997,82121.33690000001,10310205.600000001,223185.76126
1602,12,9,58,8,3,3383237.25,78297.58377999999,3243156.9699999997,70611.1193
420,10,17,41,4,1,1125149.66,27457.083239999996,1851636.52,44036.5954
918,3,17,33,3,3,56125.340000000004,1880.6685400000001,133249.83000000002,4029.7282399999995
154,2,29,34,4,3,18182.379999999997,525.9466399999999,82100.59,2557.64516
2045,13,38,13,7,3,209157.77,6627.77402,274084.96,8193.399819999999
1565,2,51,42,8,2,1085620.9200000002,26727.816380000004,4953678.070000001,119105.0742
678,1,49,40,7,2,377948.26,8849.94392,1742772.61,40957.94111999999
106,6,39,8,7,1,17956.519999999997,383.88808,36683.219999999994,747.9597200000001
1618,1,32,14,7,3,42130.020000000004,1382.1053399999998,150341.39,4426.4139
1269,4,43,9,4,1,55612.65,1711.3827600000004,179926.86000000002,5130.9095
1648,7,54,59,5,2,3243941.2600000002,77054.18126,7851728.57,170938.34462
1943,8,29,56,8,3,3035328.51,74671.03821999999,4298899.51,95129.19456
111,8,47,26,3,1,82477.19,2398.28878,228246.54000000004,6386.54792
1425,11,47,15,8,1,1010005.4799999999,22419.388840000003,1382836.33,31771.90502
907,11,56,58,5,2,3701833.19,77153.45102,6001049.14,122898.33846
1817,14,33,52,3,3,2695535.7199999997,66531.11668,3701295.4899999998,85448.52812
94,8,15,57,6,2,101092.93999999999,3100.3298999999997,132528.93,3686.9197400000003
1615,13,19,52,4,3,2135205.73,51574.67482,2815230.31,62837.95164
342,11,58,40,5,1,2341614.56,48400.95646,4089436.44,85293.3178
153,1,56,18,8,3,32122.659999999996,704.51414,53229.869999999995,1227.6971
1063,1,6,18,4,1,40041.45,1409.6243800000002,153218.55,4991.136
920,10,32,10,7,2,42717.77,1591.4701999999997,78633.19,2500.39282
1890,7,44,32,4,1,2829612.46,64082.762879999995,7085545.25,156378.22254000002
1717,15,9,26,4,3,511744.88,15584.3806,610373.7799999999,17095.412539999998
1969,10,14,16,4,2,239136.35,7802.36338,346464.62,10505.626359999998
1390,4,4,56,3,2,255547.45999999996,8016.236859999999,834968.5399999999,24710.783199999998
182,5,42,20,5,3,20945.41,645.0314599999999,54842.96,1664.49104
91,4,46,34,7,1,164459.41,4038.89306,436149.33999999997,11213.34934
34,8,51,35,8,3,32213.04,884.6892599999999,66613.56,1642.4027999999998
1157,15,49,41,8,1,14012894.38,278134.49986,17491848.53,365873.48471999995
1170,14,53,30,3,3,628428.0,15581.89528,1077147.45,25695.863579999997
1815,12,13,59,3,2,3180308.5900000003,76346.16073999999,4479800.62,101673.67592
549,9,25,60,8,3,1588191.09,37122.21134,2082682.6400000001,48438.322700000004
1960,6,11,40,6,2,682152.2100000002,16507.846679999995,1632462.23,38817.28908
1121,2,24,62,8,3,497971.2,12077.13094,2107728.93,51482.124200000006
980,7,35,16,4,1,233531.56999999998,6559.9954400000015,608728.25,16537.286219999998
698,13,63,27,8,3,610650.8200000001,13920.446919999998,757172.17,17425.94992
824,14,14,27,6,2,421125.5800000001,11764.6114,449434.9199999999,12267.966320000001
624,10,2,53,7,2,1314087.8599999999,36351.72809999999,840928.6299999999,21375.568120000004
1872,3,36,56,5,2,1673461.31,41779.41832,4338128.51,99847.7565
1936,10,15,11,8,1,199704.65999999997,6092.086079999999,172762.0,4900.968800000001
620,10,60,23,4,3,202371.91999999998,6155.607059999999,410908.9600000001,11963.09684
522,9,36,13,6,2,71442.71,2444.5483,83494.04999999999,2686.94924
1955,12,39,11,8,3,155526.36000000002,4743.345139999999,188290.53000000003,5417.278560000001
806,12,60,51,4,1,6700148.17,140800.38614000002,13827391.940000001,294963.79182000004
1863,13,8,34,6,2,1369834.16,37711.89998,1039293.6,26189.689919999997
1806,7,12,18,7,2,100201.19,3146.37158,214618.01999999996,6612.938239999999
1006,7,35,14,3,2,42646.96000000001,1450.76276,109637.77999999998,3261.38932
1745,11,27,37,4,2,1592329.3199999998,38793.86192,2920460.62,67797.73498000001
688,14,3,60,8,1,6262714.009999999,155250.125,3823563.2600000002,85868.65800000001
1066,11,45,63,5,3,3092609.9300000006,72510.46852,4566418.289999999,98477.65572000001
591,2,13,54,3,3,70417.35,2212.54986,442968.81999999995,12132.340739999998
293,15,50,27,3,3,97756.08,3212.94128,182793.73000000004,5538.573200000001
1871,8,17,60,4,2,2589904.2800000003,66637.20684,4108304.3200000003,93627.09407999998
1764,2,59,59,8,3,1382965.2399999998,33632.9188,6848510.9399999995,156954.31913999998
651,12,51,52,3,3,1108618.91,26355.73418,1820838.8399999999,41122.02498
405,8,46,51,5,2,804490.1399999999,18934.309839999998,1434750.3,33336.5964
944,7,50,39,4,3,312016.43,8287.23448,942852.2200000001,24236.777380000003
50,8,49,61,3,1,440985.86000000004,9638.530639999999,1122080.3299999998,24848.494799999997
2015,7,30,12,4,3,33737.090000000004,1135.86232,130365.26999999999,3974.84724
164,14,21,58,8,3,436001.7300000001,10192.97372,527257.5900000001,12532.75908
775,2,32,52,8,3,193430.3,4539.61788,1250023.6099999999,28716.028540000007
1736,10,30,9,8,1,94318.62,2970.59376,151799.53999999998,4492.62308
1952,14,36,33,4,3,1247578.02,31626.072139999997,1708016.85,41170.538420000004
1027,8,17,60,5,1,4345918.43,105520.62834000001,7503596.580000001,161126.14526000002
891,1,9,32,8,1,291814.99999999994,6765.890039999998,1343802.14,30791.3543
1441,3,31,26,6,3,76138.67000000001,2370.5451399999997,239155.91,6763.669739999999
978,4,58,8,4,3,17019.059999999998,501.49875999999995,57413.79,1760.1039399999997
1502,14,11,38,4,1,2859295.6100000003,73603.45456,4022004.4900000007,92037.23846
365,9,40,19,6,1,382051.64,9670.221179999999,479290.15,11934.93138
537,2,62,63,8,1,4004824.340000001,82412.84766,15775312.329999998,326483.6141800001
1383,4,55,55,7,2,2350177.78,56336.94204000001,6685576.13,150638.75556000002
1322,15,28,35,7,1,5512944.83,131977.38458,7242412.5200000005,165079.60962
584,3,33,36,7,1,1043803.5000000002,24623.58092,2206955.4000000004,50727.018319999996
1155,9,29,53,3,3,1416145.1099999999,34402.13636,2654191.2,58244.69702
1605,10,46,48,8,3,4178156.409999999,102440.06486,5044627.589999999,114393.32366000002
1705,2,30,47,5,2,832159.09,18904.0918,3597129.45,80009.95382000001
1448,1,33,16,3,2,47007.97,1476.75174,201662.04,5731.548259999999
1830,3,54,62,5,3,1362535.02,33506.728059999994,3646950.5300000003,86058.88934
309,3,51,33,8,3,56187.05,1755.42516,115859.07999999999,3467.52852
990,6,24,42,6,2,569578.0599999999,13658.09216,1432904.6400000001,34513.251299999996
1498,5,25,51,7,1,5137218.92,107289.98760000002,12980339.11,276200.48638
371,4,29,31,3,2,58449.05000000001,1893.6874199999997,252773.25999999995,7209.467900000001
1055,13,6,24,8,1,1085403.71,28578.70552,723425.31,17212.59582
515,11,58,61,3,3,1299486.98,28338.715259999997,2707930.04,54715.8497
1042,15,13,36,4,1,1832571.61,44405.23364000001,2683611.88,60356.76572
1452,9,42,58,7,2,8471837.469999999,196398.08312000002,10137919.0,215688.54852
172,10,15,54,4,1,664828.55,14213.841199999999,1119204.29,23607.951820000002
76,9,46,42,6,2,190681.25999999998,5256.615540000001,227235.74000000005,5982.291719999999
1283,13,57,22,7,3,583064.28,14138.174739999999,833134.5,20643.246339999998
281,3,2,11,6,2,14490.95,315.40358000000003,19631.299999999996,572.5839200000001
1283,1,49,18,5,3,42652.46,1419.58546,208291.11999999997,6318.17516
1114,3,46,21,6,3,65497.89,2091.57498,152869.44000000003,4452.652859999999
314,6,3,55,4,1,278908.54,8015.817059999999,521252.98,14347.99494
1684,9,34,13,6,3,146063.5,4425.510959999999,173494.41,5104.082420000001
1890,9,49,29,4,1,4184212.9,98526.55269999999,8025792.489999999,175369.36146
1292,14,13,14,7,3,95187.09,3177.5028799999995,110204.81999999999,3354.4383000000003
947,3,53,14,5,1,140024.66999999998,4154.48876,486455.70000000007,14711.453539999999
1814,12,39,57,7,1,30448202.119999997,585247.8978000002,39375936.78000001,798755.9273600002
1360,7,38,47,8,3,1327794.49,30719.032779999998,2411138.21,54917.7488
1918,15,2,29,4,2,797081.19,23038.47978,652412.87,17934.8272
1874,11,63,23,6,3,752318.09,17983.966220000002,1295970.16,31204.78258
1599,8,56,50,3,3,1545003.96,38256.3526,2731261.35,63459.56656000001
544,6,27,17,6,3,24184.48,803.57376,83901.18000000001,2356.3655000000003
999,6,58,18,8,1,666263.5599999999,14559.62868,1428219.0000000002,34032.44184
1531,13,41,43,8,2,5976602.74,145458.56034000003,7174200.380000001,159754.54544
1460,4,28,33,3,3,157564.87,4546.27164,820383.7100000001,21907.01742
1774,15,48,60,6,2,9632416.82,200889.23374,12321843.4,260874.16584
574,2,56,41,3,3,113728.32000000002,3282.18002,586634.2300000001,15738.36606
901,8,41,32,6,3,341858.86,9374.545,536116.7699999999,14733.548999999999
460,9,28,63,5,3,999708.74,21446.505020000004,1657822.8900000001,33982.79946
597,8,20,55,8,2,1301827.7500000002,29267.181679999998,1765784.6600000001,39254.11504
1643,1,45,42,3,3,416678.66000000003,10237.06164,1889115.06,44764.181939999995
851,6,23,41,7,2,413551.19999999995,9685.436239999999,1067409.9700000002,26982.110720000004
946,2,21,13,3,2,19338.35,645.8390400000001,60508.26000000001,1823.4701
1578,12,9,19,7,2,420675.7,12053.055020000003,419664.4699999999,11657.93194
1637,3,21,18,5,3,35217.16,1288.36818,69207.62,2290.51584
1857,7,58,45,8,3,2092298.6900000002,47927.42936,4299411.010000001,98725.20715999999
595,10,34,18,5,2,160982.26,4811.2645600000005,190319.93,5307.5548
1979,1,61,38,3,2,976237.71,23056.098120000002,4210315.7,93829.37954
215,1,41,23,7,3,24965.700000000004,646.1869400000002,76689.25000000001,2015.5000399999997
1637,8,63,39,3,1,4869481.510000001,100353.63086,12641055.92,260569.74764000002
1449,12,34,44,4,2,2510828.56,63786.570439999996,3886010.5599999996,88365.74558
1067,2,1,15,3,3,14089.939999999999,441.11012,31420.820000000007,935.2584200000001
668,13,2,51,4,2,938566.2700000001,21516.45692,822309.3,17771.71916
396,5,3,12,5,2,12723.34,410.08704,24849.739999999998,734.85076
1293,2,33,59,5,1,4281371.49,90000.22970000001,14797181.38,316582.8157
689,1,8,55,3,2,77911.76999999999,2421.55494,539136.85,15274.60758
1148,8,48,45,6,3,1295983.04,31886.057800000002,1849820.1,43768.22158
1928,9,16,61,6,2,5145587.45,134830.47794,5739642.229999999,134221.32737999997
1106,1,16,43,4,3,86210.12,2586.1652,582583.31,15915.624560000002
1563,10,13,34,3,2,823399.99,21180.91772,1335362.1999999997,33209.43972
117,1,4,18,7,2,12472.479999999998,237.43147999999997,29590.43,716.04332
142,13,13,44,5,2,174257.96000000002,5344.4589399999995,197398.77,5792.15976
1926,15,4,24,7,3,484753.41000000003,15240.944200000002,409414.18,12412.40358
1588,8,40,23,6,2,471163.36,12232.7427,763748.07,19832.970540000002
813,5,7,60,6,2,414094.39,12255.169980000002,863397.4199999999,24025.850000000002
817,10,8,52,5,3,881406.4500000002,23973.43212,770093.2299999999,20228.11574
964,12,45,26,3,3,308851.19,8743.36604,574335.09,15223.968659999999
1673,11,46,60,3,2,4693559.7700000005,101585.7938,8757723.01,186070.2569
534,15,7,47,6,2,887921.93,19397.9925,740359.96,15239.963319999999
665,8,63,42,8,3,867494.05,19862.01078,1281593.98,30011.144740000007
332,10,37,17,6,2,82426.51999999999,2696.15794,97958.1,2958.9858200000003
1383,9,43,14,5,2,220742.21999999997,6717.413340000001,353675.85000000003,10345.59572
1666,1,17,24,7,1,416083.58,10031.992539999997,1689099.0400000003,40725.38762
1367,4,12,49,4,1,1532328.82,36621.62074,4458422.4399999995,101732.13320000001
1319,7,40,48,5,1,4775383.220000001,104051.82178000001,10404903.190000001,220257.94160000002
1834,12,12,33,4,2,1040138.2700000001,25980.850719999995,1464428.66,35540.25872
970,14,41,29,6,1,3338348.99,82245.77384000001,4433051.390000001,106872.02858
748,10,28,36,8,3,780784.1199999999,19005.9781,877372.04,21021.57484
872,10,63,29,3,2,738348.3099999998,17652.2265,1594212.21,37296.20698
1980,10,51,44,5,2,4392338.590000001,107796.80914000003,6752093.35,149474.47524
1071,14,48,54,6,2,4896793.5,119287.78568000002,6351266.7,142175.76877999998
1318,3,63,34,7,1,2584075.32,58080.81984000001,6551357.2,145534.63344
272,5,14,56,8,2,216859.14000000004,5991.843339999999,461472.82999999996,12324.193459999999
940,1,8,50,5,3,52589.0,1743.59726,440414.57999999996,12728.93928
1558,4,2,9,4,2,14881.0,480.94287999999995,26923.72,930.3071599999997
894,14,59,27,4,2,654886.5599999999,15058.513419999997,1305383.64,29811.82426
674,11,39,27,3,1,1006272.4100000001,25126.97088,1919338.33,45870.002980000005
1497,7,36,61,8,1,16937659.270000003,335443.56749999995,25394289.87,544387.50566
1366,7,27,9,3,3,22632.370000000003,685.7764199999999,67106.20999999999,1961.5681
1636,13,15,43,8,2,2827180.27,72528.89844,3096041.28,71419.17301999999
1709,4,62,57,6,3,1499555.5800000003,35759.38338,5441577.24,122743.58975999997
1546,2,62,32,8,3,333722.3600000001,7321.257520000001,1643647.4600000002,36221.49644
666,5,2,61,8,1,1956168.72,51171.67167999999,2245799.2800000003,52178.773479999996
1894,3,18,12,6,1,67884.97,2055.5496599999997,139696.34999999998,4117.06808
1266,4,40,23,3,1,688078.6699999999,17382.88338,2060232.7200000002,49583.07404
1202,6,7,33,3,3,88867.53,2768.66256,272306.43000000005,8063.3413
1450,5,41,48,6,3,804293.66,19240.76742,2317397.0100000002,55985.406059999994
980,9,34,37,5,1,3950561.19,98468.92298,5869579.74,129282.87948
744,9,33,30,5,3,389828.13999999996,10273.367699999999,497321.1499999999,12658.81804
638,9,27,26,7,1,1214885.7999999998,26221.82208,1748794.3199999998,39634.843740000004
1431,13,4,19,5,2,244545.86000000002,7502.394439999999,209538.6,6047.4830999999995
1825,7,6,30,5,2,209723.62000000002,6698.95986,379449.13,11135.810519999999
631,7,44,32,3,1,936109.0799999998,21027.249260000004,2520079.5900000003,56243.57185999999
965,3,50,9,7,1,23641.33,825.4053,60702.93999999999,1684.5174200000001
851,5,44,61,4,3,675874.76,16394.3677,2054689.5599999998,49091.2987
1922,15,32,14,5,3,181975.85,5376.89392,356548.13,10123.428
1626,15,35,24,7,3,702901.6699999999,19423.23504,740376.4299999999,20023.753999999997
1763,4,17,27,3,1,751538.5999999999,18160.5636,2050504.9900000002,49748.910919999995
1501,12,48,33,6,3,1474016.6400000001,34527.44155999999,1913574.8199999998,42177.83044
307,13,54,28,4,1,797947.17,17860.44712,1477528.52,32934.38764
1305,1,5,21,7,3,16758.39,654.5451800000001,70187.81,2253.19016
1723,15,11,60,6,3,3555391.19,86073.23584000001,3707930.5799999996,83040.74070000001
1804,6,50,63,7,2,5365737.640000001,118311.19817999999,11002206.290000003,237651.89666000003
1344,13,13,60,6,3,2626071.17,64307.96304000002,2923915.1900000004,65461.702280000005
1938,4,61,44,8,1,9096926.77,169634.13977999997,25462794.96,520581.92152
734,2,32,10,3,1,28454.54,937.8472599999999,118932.17,3295.59746
1685,6,16,41,3,2,542015.23,14500.76546,1494283.9100000001,38016.198220000006
623,8,54,56,4,1,3969954.4299999997,90479.48294,9204223.26,203987.12480000005
2012,9,22,26,3,2,644408.06,16122.585000000001,1176931.8199999998,28399.30616
641,14,38,14,3,1,169646.84000000003,5331.955659999999,352265.94000000006,10472.715999999999
1932,9,22,11,3,1,170533.08000000002,5579.627120000001,382914.06,11954.238659999999
1773,1,16,58,3,3,341980.38999999996,9101.364980000002,1926032.7,47321.310139999994
1850,7,41,25,6,2,583641.6900000001,14296.317939999999,1183356.3699999999,29351.2238
1567,11,60,51,4,3,2636569.13,66949.26022000001,5160223.03,112172.11574000001
1813,15,2,58,5,3,2782107.15,68410.36334000001,2311831.8600000003,52183.018760000006
1596,5,15,53,6,2,907687.5,21590.56284,2483891.9499999997,58418.701199999996
1110,5,55,41,6,1,3504673.7099999995,75701.62324000002,9024917.669999998,191714.00556000002
327,3,8,30,6,2,26558.749999999993,1024.47816,46883.48,1462.5558999999998
527,2,41,61,6,2,726837.12,16713.763059999997,2551340.56,59024.548140000006
939,11,10,23,5,1,654030.3,16668.79884,760563.9400000001,18888.220699999998
774,9,51,24,4,3,230673.87999999998,7067.30184,390740.60000000003,11358.87542
1307,13,40,54,4,1,9370858.58,194588.85359999997,16703237.3,348943.12554000004
1719,4,52,9,6,1,62316.71,2021.4133399999998,186092.06,5536.7464199999995
985,10,63,42,6,3,1777486.94,41020.266480000006,2727294.6,62129.48695999999
1856,9,38,16,5,2,333517.24,9522.57374,484160.16,13387.890699999998
1203,1,44,59,4,3,602577.8,14523.486980000001,2608968.54,61095.07978000001
814,3,29,37,7,3,111868.0,3238.527,339709.9,9563.15516
245,3,10,14,7,3,21050.31,563.02698,25446.770000000004,717.43842
465,7,5,58,8,3,207902.87999999998,6620.05578,358620.97000000003,10834.84298
870,5,45,51,6,1,4160738.91,88834.28698,10621609.79,221714.44286
1606,5,25,21,4,3,76545.79000000001,2362.1705199999997,362763.33,10273.70696
1548,11,7,33,5,2,874029.7699999999,24680.194980000004,729938.28,19535.365960000003
610,11,16,47,6,3,662507.4900000001,17354.44356,699249.3400000001,17546.12082
1322,3,51,22,8,2,188039.03999999998,5405.904500000001,444416.63,12782.559680000002
358,1,22,30,6,2,26758.920000000002,923.0052599999999,151534.07,4524.26814
1129,12,17,34,5,2,868676.4299999999,21371.583420000003,1067240.86,26091.8789
507,4,32,33,6,2,106438.92,3072.4159,444149.3,12723.64982
1080,5,20,58,6,1,3240556.2600000007,77528.65404,8706177.08,191133.88236000005
1416,15,36,48,8,2,6649769.36,163696.84464000002,7211572.13,164427.98774
1376,6,41,16,6,1,407217.0,9817.030620000001,956057.0099999998,23844.872719999996
2041,13,19,44,8,1,13754140.220000003,311180.27028,16041410.320000002,338564.62139999995
309,3,60,26,6,1,319463.19999999995,7427.311299999999,939579.5799999998,21573.68928
1049,8,13,37,4,1,1215070.12,28449.301199999998,2164926.0799999996,48508.225600000005
1137,2,23,35,5,3,82992.9,2553.97024,447887.05,12913.42248
112,12,56,55,4,1,1204100.8800000001,25361.731359999998,2376847.5599999996,49383.47036
1619,12,33,40,8,3,2609822.49,66478.58588,2905739.64,68516.1011
