batch_size,in_size,out_size,for_energy,for_time,back_energy,back_time
1616,123,477,22709.239999999998,797.5898400000001,60849.52999999999,1879.4446599999999
707,84,372,11298.77,358.40888,31021.010000000002,976.1388599999998
1366,413,175,25135.41,856.2459999999999,67826.37000000001,1996.7856800000002
1615,52,285,12224.070000000002,400.38556,39959.61,1233.2673799999998
370,211,393,19748.5,579.1309799999999,32001.23,917.6195
447,62,304,9951.749999999998,243.91961999999998,22054.4,748.0821399999999
1791,285,318,33670.590000000004,1093.1054600000002,79664.72,2204.27328
334,43,492,11644.92,342.90654000000006,25892.87,872.6626400000001
1272,218,187,15018.249999999996,564.34664,45840.88,1326.9146999999998
1479,139,357,20092.74,662.0442800000001,60477.770000000004,1742.8508000000002
2041,28,315,15786.7,527.52432,44420.689999999995,1359.6092000000003
387,432,418,36265.81,1170.02816,60843.36000000001,1703.9404200000001
280,260,184,10089.73,257.79586,32171.57,861.8934000000002
1448,152,476,25522.45,811.6430200000001,60517.920000000006,1744.5666400000002
765,345,56,7745.960000000001,296.88651999999996,26479.409999999996,803.5403
1445,329,216,21276.2,802.9142199999999,60177.42,1867.73896
97,346,223,7305.3,217.11629999999997,24387.780000000002,729.31592
921,500,250,25598.140000000003,881.5052,65734.65,1890.64922
103,392,161,9041.079999999998,209.44585999999998,23033.98,639.0057800000001
1790,128,354,19846.19,689.80362,59560.340000000004,1736.77448
2000,344,96,19854.68,648.78426,45309.34999999999,1330.6977599999998
1759,160,430,26697.909999999996,928.2629200000001,64099.579999999994,1973.8203999999998
1426,168,388,21245.1,721.22612,56554.38999999999,1672.1648999999998
1602,121,347,19257.780000000002,638.33842,55263.509999999995,1642.39734
1077,115,286,13626.02,441.12718000000007,38928.759999999995,1213.53696
1525,117,452,18406.28,692.2618,57261.22000000001,1772.2665799999995
1140,227,18,7667.83,234.69879999999998,17004.980000000003,555.3845000000001
2034,446,504,80816.97999999998,2478.98042,144693.87999999998,4198.132439999999
1090,80,398,13106.09,434.87024,39293.71,1283.3938199999998
570,431,183,14407.329999999998,517.7525400000001,41503.770000000004,1310.7238000000002
735,361,464,25399.71,842.2279799999999,62602.99000000001,1811.6140399999997
1943,427,228,39169.17,1273.0351999999998,121989.38,3501.28332
1654,360,344,37477.869999999995,1249.3411,89722.69000000002,2566.4706
350,187,486,20284.999999999996,624.59322,34833.240000000005,966.4865400000001
904,462,307,29152.749999999993,965.1962599999999,90127.31000000001,2587.8667400000004
292,194,184,8198.25,235.91356000000002,32997.409999999996,947.7002400000001
596,463,443,27983.28,972.8991399999998,81011.11,2367.81292
92,185,448,6668.07,194.69135999999997,24526.96,701.0088400000001
73,456,481,13607.15,282.79290000000003,30674.340000000004,688.08494
1656,170,142,14983.51,499.03513999999996,35701.21000000001,1065.3700199999998
1566,151,451,23745.69,802.5953000000001,64738.04,1993.0220000000002
1087,228,183,16753.43,537.77314,43226.17,1262.97922
422,106,307,16719.960000000003,314.15342,24987.06,818.73534
1057,165,197,9868.13,459.69770000000005,39955.299999999996,1162.17084
1824,131,85,11926.25,412.50384,30873.960000000003,937.25476
2046,233,482,40867.19,1430.79304,104053.65,3044.2028999999998
1153,404,352,30485.8,1025.9768799999997,100910.95000000001,2892.9332000000004
1090,157,362,15628.65,565.3099599999998,46002.03,1484.6199000000001
338,136,389,14240.720000000001,421.09658,27170.870000000006,844.8465
136,420,257,11251.789999999999,284.1735,36568.53,839.4298999999999
426,85,456,13291.61,507.31422000000003,27736.760000000002,960.7103199999999
841,154,58,6353.15,243.25832,19767.44,736.04524
63,448,181,11377.53,214.36292000000003,22580.469999999998,613.9632399999999
897,502,227,24609.94,820.06304,66202.89,1846.8240600000001
1488,32,420,11860.289999999999,431.43901999999997,39368.85,1325.18146
716,460,112,13803.100000000002,433.9759400000001,36486.09,1117.0346599999998
1851,71,72,8016.94,292.08851999999996,24785.140000000003,827.0527000000002
1979,225,475,43361.659999999996,1381.79566,95388.58,2742.60838
1644,424,361,50702.37999999999,1608.12292,155672.83000000002,4551.895760000001
1026,160,77,11437.34,311.49717999999996,25378.409999999996,786.76556
1507,375,396,43820.66,1450.0816,91706.3,2712.4641600000004
1581,287,436,37409.56999999999,1244.4661599999997,83750.36,2507.55614
608,306,239,15336.259999999998,552.0994400000001,48601.560000000005,1454.7342400000002
1589,316,336,31292.600000000006,1045.47536,83080.81000000001,2322.64244
1104,282,377,25403.96,856.0676199999998,61483.0,1752.07882
428,462,442,36507.53999999999,1159.42902,63428.78999999999,1801.85446
712,491,242,23432.58,760.0409000000001,64839.92999999999,1860.70932
1545,144,97,10307.619999999999,390.57518000000005,28521.660000000003,934.7795399999999
1425,417,142,22269.840000000004,789.0643799999999,60629.780000000006,1756.23442
706,320,81,10499.22,340.48069999999996,28219.53,928.7530999999999
1962,290,420,46030.17,1479.6117799999997,103022.79999999999,2961.934259999999
968,434,56,10086.609999999999,354.73518,29122.289999999997,905.43822
262,60,300,11848.089999999998,289.02495999999996,24226.65,656.7793400000002
1288,492,499,61473.81,1895.2952400000001,104716.52000000002,2935.5846
2039,121,499,27975.420000000002,994.9412400000001,69640.32,2222.85248
1832,432,73,20454.66,683.15506,51454.92,1537.8683
568,346,227,16180.39,524.8353199999999,47703.770000000004,1444.07044
1456,68,40,10513.880000000001,225.35443999999998,21202.94,707.89824
1132,102,480,14804.66,505.1492400000001,49495.09,1394.54544
803,250,276,17708.629999999997,579.943,42522.49999999999,1247.5319
1939,470,323,57510.23,1783.6713,160434.79,4537.5737
1432,395,178,22535.269999999997,816.7079200000001,75254.38999999998,2148.22396
289,173,23,6758.42,142.36406,15631.11,484.17944000000006
1310,178,254,16046.7,571.41022,51745.51,1565.15704
1661,469,244,33685.259999999995,1210.0663399999999,113422.55999999998,3228.20078
1542,94,160,10673.830000000002,336.77233999999993,29683.669999999995,957.8051599999997
1915,190,24,9744.86,295.87722,20250.18,717.2575400000002
591,397,209,14932.210000000001,529.1808800000001,47368.57000000001,1443.9500600000001
1830,330,477,53216.340000000004,1716.78446,113473.25,3214.4723999999997
1077,117,501,15494.34,586.1959400000001,49222.92,1444.91234
69,22,134,9410.34,227.54492,17700.15,484.95950000000005
1582,349,168,24154.569999999996,777.72736,59392.619999999995,1715.1552799999997
1845,41,389,12561.06,469.1815999999999,46441.509999999995,1422.7619399999999
283,24,368,6304.929999999999,143.99034,21504.450000000004,622.46688
967,70,382,11956.859999999997,391.79568,36850.43000000001,1140.83618
1505,356,430,41340.86,1393.31624,92938.6,2662.3025000000002
1518,118,157,13794.579999999998,423.58191999999997,34332.79,1046.69758
1817,111,503,23920.29,864.9455399999999,65312.93000000001,1940.4701799999998
612,255,258,15020.100000000002,529.6335200000001,33993.39,1207.2332
1857,206,1,10140.91,575.6234400000001,17091.57,581.7373799999999
282,409,124,11150.539999999997,270.97404,29045.9,779.17426
816,219,346,16401.359999999997,562.32136,42565.75,1292.0233399999997
1711,102,326,17926.02,582.8816200000001,51114.36,1579.34318
625,180,72,9484.2,268.22258,24073.44,774.19856
73,151,97,7936.38,112.15292000000002,18005.920000000002,488.94465999999994
932,125,31,5009.160000000001,198.78561999999997,18751.78,591.78654
485,194,407,14811.360000000004,510.19302,35227.55,1161.06058
420,92,267,7809.43,315.71242,23189.670000000002,892.15918
367,328,92,7911.340000000001,289.8114999999999,24968.82,846.0905600000002
1846,346,285,40159.84,1245.44364,78204.7,2425.75466
1162,184,257,16214.52,547.19644,44966.979999999996,1301.26728
1893,435,228,40728.659999999996,1282.13032,102544.27,2999.5867799999996
182,463,351,15190.38,360.87897999999996,41391.469999999994,1093.16922
1890,459,259,47907.600000000006,1535.60524,135207.14,3871.9035200000008
1478,123,313,15431.51,565.8801,51473.270000000004,1619.6017800000002
1552,157,332,19926.74,646.5232400000001,59904.659999999996,1741.8803200000002
289,380,45,6629.62,178.67379999999997,19945.659999999996,547.33794
1647,475,416,58473.96,1799.58828,159522.84,4623.3919
598,237,59,8601.65,270.34456000000006,26320.140000000003,845.9651200000001
121,70,45,4971.920000000001,91.56486,16792.530000000002,424.83874000000003
375,27,188,9202.84,225.12082,19905.32,596.0237400000001
1882,53,474,17660.49,609.03016,53185.3,1618.0593800000001
80,476,291,9841.88,250.69848000000002,24569.66,766.96886
1479,46,283,10975.89,387.81116000000003,39598.29,1264.8284800000001
996,68,170,8801.8,303.54218000000003,26553.889999999996,911.85414
1940,281,314,36163.9,1184.0015399999997,85320.16,2459.1056000000003
1275,487,179,27521.95,940.8850399999999,79846.57,2338.0512200000003
530,130,437,13046.22,410.12790000000007,32608.6,993.5057999999999
684,170,318,11586.28,450.27084,34665.44,1145.51588
485,28,2,2734.96,59.96102,7880.82,309.99528
1178,28,452,9799.740000000002,353.5267,34674.63,1125.60292
1361,276,169,16937.239999999998,600.9439,42892.979999999996,1367.7918799999998
1450,494,245,42231.39,1307.66002,109740.87,3256.52228
708,135,54,8244.609999999999,246.19831999999997,21240.16,672.95416
1589,164,156,12583.01,471.15671999999995,36562.37,1113.91704
1525,10,475,11910.36,450.64936000000006,38845.78,1287.63758
379,33,417,10069.500000000002,322.9035,22222.26,720.5544399999999
1036,60,350,11306.74,377.12991999999997,33623.57,1120.31244
235,330,150,13171.37,279.06967999999995,29512.24,764.3657
232,475,286,17781.920000000002,396.61626,41429.29,958.0320599999999
1305,367,51,13750.0,404.99770000000007,30590.72,904.8399800000001
735,476,373,28792.04,992.34544,81340.72,2366.52994
1109,126,183,12138.64,415.6085999999999,32612.210000000003,1056.30622
1813,286,349,37007.97,1231.6534,87949.58,2545.9266
793,404,127,14508.61,524.2275999999999,36564.310000000005,1157.12872
1402,97,386,15357.01,513.8942199999999,48721.799999999996,1442.5864400000003
1202,328,347,30137.810000000005,1031.54402,64554.95,1926.4848200000001
369,269,106,9616.039999999999,296.72848,26899.989999999998,810.2672
1519,499,465,65121.31999999999,2031.5112199999999,154608.96,4413.51968
1326,129,366,14254.119999999999,560.94802,50795.12,1526.52784
1035,324,290,22431.59,788.05214,85184.13999999998,2526.9232600000005
663,45,375,10231.279999999999,310.60116000000005,26668.090000000004,848.0606
311,289,366,27208.780000000006,810.10222,33058.4,864.5585800000001
1735,101,59,9956.05,299.13973999999996,24643.52,767.0456
135,77,437,9072.24,185.0684,23984.9,673.99926
1042,141,44,8439.9,255.71868,19936.52,689.50062
1547,255,364,28574.840000000004,973.09674,77225.1,2227.1065200000003
502,435,161,14183.259999999998,514.96234,36087.59,1067.83308
997,260,356,22032.98,747.3977,56487.93000000001,1661.33868
345,209,159,9545.880000000001,290.42044,31679.6,931.3249
1613,182,477,28285.48,1016.13326,76209.54000000001,2111.48234
982,223,496,22170.32,754.4745,61281.05,1738.97062
750,392,196,17125.88,581.9050599999999,48965.36,1433.7148000000002
1562,98,30,5864.88,253.71536,22365.079999999998,683.8353599999999
1423,391,101,19314.57,674.89774,49268.65000000001,1483.0653000000002
1012,122,380,11576.499999999998,499.3635600000001,42880.119999999995,1299.94686
2033,241,386,33621.13,1257.19638,88240.14,2579.7976800000006
1152,475,472,48641.85,1515.5705600000001,132503.97000000003,3773.2467800000004
56,372,475,10039.65,255.30437999999995,26524.02,676.08484
1215,183,328,15871.539999999997,583.2163599999999,56526.94,1596.98234
913,477,140,18085.22,635.7499799999999,47488.3,1379.5485600000002
1539,249,334,29093.55,943.80758,73586.21,2105.53642
725,277,94,11471.53,370.51644,29553.18,944.1922799999999
1101,245,137,14445.15,496.7724,38163.95,1164.27496
1058,420,462,41624.009999999995,1349.2981000000002,83743.72,2392.5440199999994
1029,249,349,21436.7,731.6783399999999,52404.63999999999,1630.9584399999999
1537,53,276,10393.019999999999,381.51278,40238.61,1291.74516
1734,134,352,18112.730000000003,647.89778,60004.19,1762.00612
50,151,415,6383.03,150.68892,21572.87,584.1588599999999
1587,106,338,16089.35,534.27764,49207.08,1524.709
1801,124,415,20395.469999999998,807.0533,59317.520000000004,1796.51034
1657,316,486,47618.939999999995,1523.39718,99256.94,2909.4688200000005
1238,416,79,16155.34,585.62506,38459.39000000001,1212.43914
905,359,134,15876.419999999998,539.3838,45043.25,1422.7226600000001
88,170,259,7907.1,153.69506,20960.65,567.31516
961,243,119,12415.74,418.50523999999996,33526.53999999999,989.54974
1676,378,305,40093.310000000005,1293.68388,90316.51999999999,2557.25086
1187,393,179,23815.230000000003,785.7651,61921.829999999994,1831.6960800000002
755,501,246,26006.939999999995,832.58098,58171.880000000005,1679.29682
303,227,438,16048.570000000002,466.8168599999999,32118.420000000002,887.18524
365,448,171,14353.62,434.98686,32653.160000000003,929.08494
1058,368,240,21090.030000000002,705.79746,79789.84000000001,2322.15966
215,272,488,12578.710000000001,302.66948,31415.32,841.4512200000001
885,90,473,16688.18,446.00112000000007,37836.25000000001,1237.0160799999999
626,141,301,10322.85,398.84509999999995,34518.34,1028.88228
818,331,210,18124.96,595.20902,58929.93000000001,1728.38616
2039,184,461,32225.369999999995,1161.42656,80562.56000000001,2354.47746
2013,459,477,85159.70000000001,2586.67086,142367.19999999998,4402.4864800000005
1128,76,164,9810.73,332.92006000000003,28191.5,972.1978599999999
931,489,280,26843.78,921.3458199999999,86412.69,2452.6356399999995
71,10,82,2496.94,57.39263999999999,8061.5199999999995,324.19109999999995
160,232,510,10618.259999999998,279.24456,26594.2,778.0051799999999
921,377,103,17649.45,525.47756,33513.71000000001,1091.90998
1436,21,240,9799.83,332.44201999999996,32250.839999999997,1030.4705
69,431,404,10639.669999999998,290.29942,30383.859999999997,856.40138
1445,364,296,30074.43,1032.34786,127235.31000000001,3575.84398
476,376,438,22216.739999999998,721.8403000000001,43318.96000000001,1306.62412
1070,446,48,12152.66,348.96672,28789.0,909.0974
59,181,242,7605.589999999999,158.632,20078.72,536.0243800000001
1824,369,295,40914.22,1314.68508,91453.6,2588.80488
720,79,81,7811.219999999999,287.19588000000005,23146.329999999998,722.9978000000001
1165,108,365,15301.48,503.8908399999999,46653.34,1355.7211200000002
1101,413,409,39438.40000000001,1264.5916000000002,115188.87,3304.98848
1776,292,440,38918.920000000006,1344.77748,87979.59000000001,2590.56436
1920,169,148,16543.550000000003,534.63494,39770.969999999994,1305.9963599999999
1881,194,107,15711.61,526.2686600000001,37005.5,1136.13672
502,496,385,24586.75,851.2349399999999,72554.76,2066.5368
1800,184,173,18088.340000000004,622.8834400000001,47006.7,1430.2522000000001
529,399,325,20100.760000000002,699.1198200000001,56862.02,1644.9857800000002
671,65,145,8500.36,294.41352,22941.25,785.80722
127,475,137,10576.130000000001,245.31856,23131.73,625.05084
859,460,182,17460.909999999996,699.9117600000001,52179.44,1668.9374400000002
367,388,403,25379.59,939.4515000000001,34985.240000000005,1166.2270400000002
1849,509,206,40958.76,1363.24912,109158.6,3150.729
1734,189,94,12981.54,472.30715999999995,36987.21,1071.22296
1535,185,375,26036.329999999998,899.7505800000001,65152.96,1947.5285
849,304,294,19627.039999999997,680.6700400000001,74917.43,2168.61124
600,323,381,20646.92,683.55216,46600.78,1333.27598
1567,464,305,43594.93000000001,1421.29976,130744.91,3798.8028
777,175,361,14535.500000000004,516.3885200000001,40059.06,1272.1281999999999
774,452,404,29189.430000000004,1025.75836,94781.84,2755.6272399999993
830,467,10,8156.05,237.06954000000002,15919.13,542.87726
1881,440,282,42042.82,1460.44604,123166.15999999999,3377.7965400000003
1609,253,130,15699.39,575.83528,46777.84999999999,1274.7252000000003
1421,130,295,17465.82,560.43326,55092.02,1673.2185000000002
506,29,447,8557.69,284.10316,25042.7,822.2819999999999
810,362,46,10339.92,303.70378,23939.129999999997,788.7234000000001
351,262,122,10045.779999999999,286.10018,26831.010000000002,806.2526999999999
1650,221,7,6050.41,235.02964000000003,17986.370000000003,598.1204599999999
423,186,295,13518.64,379.82154,31237.110000000004,926.7505799999999
1641,503,266,45275.74999999999,1424.4009199999998,110182.18000000002,3244.1923399999996
2006,336,40,14123.559999999998,437.16664000000003,30060.940000000002,938.1828000000002
1392,335,232,24260.750000000004,825.9609200000001,66779.59,1926.9582599999999
724,463,50,9875.470000000001,347.05719999999997,27098.32,854.36548
846,126,100,9730.2,318.13702,24699.72,762.3089399999999
54,356,320,9839.44,192.8295,24494.57,725.68646
558,341,283,17601.34,578.05046,56530.61000000001,1584.8192599999998
788,483,220,21930.54,742.8180800000001,64302.08,1930.61098
123,74,55,5119.63,102.39946,17635.5,431.41642000000013
1095,502,137,21358.57,740.52094,50324.04,1446.16314
1654,471,218,35516.83,1208.38228,101836.90000000001,2921.52396
1262,72,294,12447.459999999997,414.40047999999996,41613.020000000004,1312.4031
1529,164,57,12802.68,345.38492,26154.739999999998,812.89792
1721,288,380,37349.19,1185.6520399999997,77555.99999999999,2279.1118
1577,270,17,10280.73,294.57453999999996,18274.52,589.0146199999999
221,269,185,11738.25,272.84247999999997,28887.840000000004,807.19516
1221,453,249,28965.43,1009.4751200000001,93249.92,2661.9000599999995
695,314,187,15461.359999999997,508.78333999999995,40909.94000000001,1291.3737400000005
179,124,479,9201.640000000001,218.27291999999997,26766.26,733.05252
548,31,451,9623.420000000002,294.80361999999997,26455.57,823.8432200000001
1122,246,444,25271.52,848.4469400000002,61241.27,1775.5904200000004
1010,187,491,21318.29,715.01718,53759.02,1670.0186
1723,488,113,26497.07,858.65474,68564.34,2011.85324
1758,297,159,22928.340000000004,808.69972,52364.37,1591.5515
1929,469,171,37223.969999999994,1238.71794,97495.51999999999,2782.84974
1319,319,194,21493.469999999998,721.38306,56357.29,1643.50912
1360,482,276,37243.58,1225.16308,125290.17,3538.46106
410,467,447,32530.99,1142.6217199999999,64644.68000000001,1713.7412999999997
1162,357,452,36155.86,1144.7581200000002,81371.9,2376.6009799999997
675,446,452,29170.499999999993,1065.9773600000003,62206.829999999994,1854.27418
1290,244,255,21402.5,739.02522,61597.719999999994,1787.9599000000003
301,146,64,5516.94,153.52542,19064.96,552.1217999999998
1490,21,213,12647.66,412.68368,30596.85,1012.81782
1855,95,289,15155.569999999998,519.3215,50833.68000000001,1534.1906800000002
604,429,411,27055.639999999996,889.0283800000001,79429.72,2247.42292
382,59,454,13476.49,402.26358,28582.72,802.366
1811,307,357,36923.729999999996,1307.68452,94564.01000000001,2741.25314
851,174,491,20358.85,619.9357400000001,49236.24,1498.1769199999999
2027,67,222,13458.169999999998,438.01149999999996,45943.53999999999,1409.1241799999998
831,344,181,17836.22,564.9467999999999,46774.8,1456.40768
1477,320,69,14395.13,527.9662000000001,29759.370000000003,985.586
888,297,87,10129.990000000002,417.48888,27695.18,980.68444
732,187,197,10914.91,425.23163999999997,33165.17,1010.4243
419,452,422,41924.91,1283.71278,60977.58999999999,1735.40292
873,413,70,13389.230000000001,471.17606000000006,31768.739999999998,993.2441200000001
1383,413,377,46911.46,1415.5371000000002,130929.82999999999,3719.21036
1992,391,442,66780.81,2055.90862,124373.51999999999,3681.6571799999997
1332,259,404,26906.68,928.0958600000001,69462.67000000001,2085.2911399999994
217,414,462,16904.85,432.23747999999995,34372.49999999999,945.6642599999999
54,193,448,8451.48,160.79389999999998,25611.54,588.73594
1893,150,357,24106.39,834.4794599999999,70945.22,1999.4505400000003
73,500,22,6271.980000000001,103.20878,16744.98,439.19587999999993
1319,336,338,29879.65,1065.96126,71410.98,2080.36756
60,400,169,6574.67,170.29118,22953.439999999995,604.1765399999999
1338,418,300,33549.119999999995,1093.5652800000003,113339.58,3203.10418
1257,44,269,11079.689999999999,363.37088,36360.91,1164.5856800000001
146,207,349,8994.09,214.6591,25305.75,707.77004
263,351,367,28680.360000000004,758.31698,35001.15000000001,819.9585
1104,368,345,29284.55,1026.39402,140024.68,4031.7305799999995
1137,214,10,15154.980000000001,512.3431400000001,20510.170000000002,611.02414
1887,394,252,54358.92999999999,1907.3420600000002,117051.76999999999,3972.4493799999996
1988,119,404,28622.880000000005,989.74488,71585.56999999999,2190.7045399999997
1123,40,288,10025.01,299.94952,31561.750000000007,1002.10736
1678,33,510,12711.189999999999,483.5735000000001,44191.810000000005,1421.65248
708,223,136,11046.710000000001,359.40943999999996,38920.78,1215.25278
1125,339,107,16695.489999999998,557.29006,39315.090000000004,1175.5006199999998
921,93,387,12660.570000000002,430.3254800000001,40809.15,1211.89604
1737,440,144,25423.000000000004,854.70274,66729.49,1922.76394
1266,6,465,12492.609999999999,441.62778,35227.64,1143.89536
1766,80,27,7431.029999999999,260.43292,18944.68,690.5499599999998
1366,281,457,33745.71,1115.40902,78913.93,2328.79184
1405,448,62,14962.720000000001,506.576,38950.71000000001,1169.3605200000002
795,124,342,12485.280000000002,410.06661999999994,37687.83,1120.8939400000002
1431,259,348,26124.829999999998,903.0007599999999,67188.54999999999,1990.9831799999997
238,363,285,18080.39,441.3636200000001,37024.469999999994,1057.59956
61,248,156,9047.210000000001,136.61621999999997,23376.45,524.3302
1713,511,119,28837.839999999997,962.8563200000001,67352.72,1922.2390200000002
1752,264,355,34717.21000000001,1172.12852,85130.46,2466.2013399999996
2039,492,401,75739.59000000001,2271.1266,218054.25,6232.5437600000005
1271,193,34,9215.640000000001,322.84614000000005,22753.189999999995,706.5323000000001
1112,12,426,8423.429999999998,360.99451999999997,30783.590000000004,1041.4915
725,389,312,21209.07,721.54724,65300.15000000001,1873.0200399999999
745,391,227,21548.44,695.79708,53014.40000000001,1607.1032
1320,476,244,26726.590000000004,1096.98056,83355.5,2628.42846
1795,288,481,44034.950000000004,1511.55008,96037.35,2770.62048
1959,157,347,26096.159999999996,899.29042,71201.59,2106.97914
414,511,453,44835.09999999999,1409.2272200000002,66453.11000000002,1832.4361999999996
1098,152,170,13717.029999999999,448.42056,33639.41,1060.77774
1803,137,317,19442.68,687.97496,59315.64999999999,1774.8015799999998
777,333,367,25504.04,840.1334799999998,57955.21,1619.8612399999997
1508,393,80,17817.939999999995,559.0347,45228.76,1345.04528
1344,236,348,21366.569999999996,784.5819600000001,62041.45,1829.36028
685,415,21,7770.37,234.2307,18861.67,601.7085199999999
1353,324,86,17173.36,548.3189799999999,35134.17,1086.42226
1364,114,8,4671.64,185.3725,14656.380000000001,507.50290000000007
396,366,445,30447.910000000003,941.5131600000001,40485.729999999996,1139.44346
780,362,361,25519.35,849.2942,91871.07999999999,2674.23464
604,392,334,22094.04,730.9370999999999,64701.33,1890.8916000000002
1453,464,91,19864.469999999998,719.6840199999999,51215.08,1518.26058
360,274,475,26887.7,798.0890999999999,36372.58,1012.48008
277,148,29,8298.310000000001,153.06329999999997,17069.02,469.9465
202,163,455,14071.029999999999,280.28569999999996,31461.7,743.3993199999999
48,183,121,4331.63,99.96252,25239.14,493.51149999999996
719,438,140,13944.679999999998,502.22917999999993,37228.86,1129.59038
1945,369,490,63763.31000000001,1988.92432,136897.8,3978.9269200000003
704,313,129,11487.45,420.88230000000004,37009.12,1118.2806999999998
1526,116,56,7313.82,305.00464,26818.139999999996,818.2610599999999
611,76,176,7498.76,241.43310000000002,23667.61,761.8322000000002
1148,343,175,20054.27,689.1728999999999,48817.04,1542.2829800000002
1878,484,461,77744.56999999999,2330.12432,225739.16999999998,6498.2089
58,212,193,12185.039999999999,550.8243800000001,22689.21,616.4226000000001
1789,135,297,17356.52,647.26514,56971.869999999995,1695.0174000000002
1535,31,132,11855.419999999998,348.74516,29098.409999999996,898.82852
447,368,379,19216.790000000005,644.86884,42193.58,1213.37654
52,25,498,5494.360000000001,146.17236,18416.71,592.84766
1898,9,26,7800.3,215.36836000000002,19456.109999999997,635.6171
1011,335,93,15784.84,486.74816,33920.88,1068.94708
724,148,299,11377.509999999998,443.7535,33409.87999999999,1128.48326
573,129,333,11924.990000000002,381.12667999999996,31520.269999999997,996.1934600000001
1612,491,387,58065.030000000006,1794.64552,174899.44,5035.76912
121,287,322,11165.750000000002,306.39528,28607.639999999996,809.2996800000001
2045,373,98,22161.280000000002,728.384,48076.64,1426.7729199999999
