batch_size,in_chan,out_chan,side_len,k_size,stride,for_energy,for_time,back_energy,back_time
540,14,12,60,7,2,2458807.1599999997,21291.617199999997,2494773.94,26692.962759999995
1836,2,14,45,3,3,227478.68,2155.20014,1716589.7399999998,15185.78088
1974,6,56,24,6,2,1274737.9200000002,11491.957559999999,2624512.3400000003,25909.6551
987,12,63,38,7,1,14262635.6,179161.83378000002,17368730.000000004,232075.95674
1710,13,7,22,4,2,647049.1599999999,5586.518539999999,744725.9,5848.70566
1391,3,20,34,4,2,468378.79999999993,3977.3912000000005,1093136.9,9474.960439999999
2030,8,54,56,8,1,37031332.2,458287.4118999999,61703095.17999999,799743.79836
493,12,6,50,7,2,1443885.44,12452.901999999998,1150097.1800000002,10033.9194
687,3,61,53,3,3,729690.4400000001,6612.3712,1999349.1400000001,17735.41722
1261,10,34,32,3,3,992420.5599999999,8667.820579999998,1433328.8399999999,12018.19458
379,8,13,26,4,3,31381.8,415.08812,111279.02000000002,972.00498
947,13,49,41,7,1,14457755.940000001,181696.12273999996,18464911.3,246488.40096
782,1,62,22,5,2,63729.04,921.9898800000001,703472.3600000001,5997.13732
216,10,33,9,3,3,16464.82,241.88888000000003,37860.06,480.0411399999999
1560,1,27,8,5,2,13940.4,192.92108,50352.64,671.89504
113,3,51,9,6,2,3798.8199999999997,102.09268,16256.079999999998,259.66602
1903,3,16,34,4,2,440887.4600000001,3460.07632,1298182.7999999998,9727.36376
394,3,41,18,3,1,96028.86000000002,854.69406,436847.0399999999,3649.3462
1844,10,53,17,6,2,946630.8799999999,8739.36636,1209008.1400000001,11919.554059999999
1534,11,52,61,7,2,16690776.339999998,213459.30521999998,20714908.0,252617.65964000003
609,15,9,59,6,1,5522155.0,60091.370019999995,6879260.94,82319.62584000001
899,6,28,62,7,1,9662614.52,120093.85304,17342809.599999998,203601.87832
942,13,50,42,3,2,2569541.84,24524.8972,4747336.4399999995,39851.188819999996
698,3,41,63,3,1,5447256.600000001,52158.17662,12851806.66,143319.13432
156,6,42,49,6,1,1392030.18,13954.266700000002,2449216.1399999997,28794.48768
50,10,55,25,8,1,254890.68,3137.6585999999998,287141.6,3698.9979599999997
995,9,30,23,3,1,1320863.2799999998,12655.24318,2479623.66,24571.857120000004
1120,5,28,48,4,1,4211606.58,38512.19408,9658240.680000002,109864.73663999999
393,1,62,52,6,3,165804.06,1586.01058,1390472.46,13651.474619999999
700,6,59,44,5,3,676107.8200000001,5819.727279999999,1913760.9400000002,17519.274579999998
722,3,2,20,8,1,85813.95999999999,1166.01474,96006.9,928.5919200000001
1826,10,13,21,7,3,589955.86,5029.53736,717432.2200000001,5977.461340000001
412,15,41,34,3,3,318258.43999999994,2387.29502,564224.62,4195.927860000001
455,12,22,38,3,3,419498.44000000006,3687.3987,609930.0999999999,5113.867939999999
1590,10,1,48,3,3,2421605.1799999997,19372.06312,2604664.88,21140.13826
390,4,54,14,8,2,19926.68,434.17052,94999.81999999999,1047.57762
1919,13,10,10,8,3,33417.92,664.5921599999999,115595.42,766.17914
1771,1,2,33,6,3,34304.09999999999,619.97604,583290.84,5761.44898
1159,1,58,37,3,2,1099613.9,10990.966980000001,3830136.72,36563.11344
1369,2,1,23,4,1,75768.84,975.23264,334313.12,2991.61278
1309,5,10,43,5,2,540874.0199999999,4038.7890799999996,1815456.6,15016.341699999999
145,1,29,34,8,3,4942.64,204.72985999999997,70854.32,1102.5377599999997
1610,5,24,12,5,2,14786.36,427.12896,112489.9,900.66106
838,12,51,62,4,3,3379059.9400000004,32099.792680000002,5021852.38,49922.180700000004
248,13,61,57,6,3,1282037.68,11810.25308,1631326.4600000002,16938.94206
2035,9,49,25,3,2,1957122.64,17412.730040000002,3239747.6199999996,30658.732799999998
583,10,44,46,5,2,2467107.94,22776.308979999998,3255678.92,34234.7473
797,8,58,17,7,2,334009.10000000003,3225.3852199999997,414942.77999999997,4037.2847599999996
860,13,29,35,6,3,1179319.56,9756.37068,1648870.24,14032.88592
190,2,58,44,5,2,126394.85999999999,1146.7501800000002,755957.48,6660.85588
1885,2,62,49,7,2,4009313.4800000004,34094.989140000005,12948069.8,141202.83435999998
261,15,61,49,4,3,701193.24,5747.66824,1150530.54,9579.32498
1856,5,48,46,5,3,1705823.28,14316.867700000003,4650735.18,39494.024939999996
103,8,32,20,3,1,31843.22,400.72842,69765.42,715.82656
1308,4,57,24,5,2,466058.38,4179.20846,1515256.1400000001,14096.97826
562,4,14,23,4,3,24438.48,264.91188,61635.54,742.0169600000002
425,1,20,20,3,1,37580.46,471.48602,306033.14,2514.49596
1736,15,11,23,4,1,1664893.18,14417.941579999999,2293404.7399999998,21071.8598
1813,2,3,40,3,3,72432.62,946.0423800000001,910947.4199999999,8377.27682
1740,9,30,40,7,2,5660660.52,58731.674260000014,6442247.96,67526.53948
1683,7,55,23,7,3,508492.4,4001.59572,897671.0,7767.71594
528,3,44,18,3,2,32879.579999999994,361.01554,87477.86,852.4933800000001
1497,9,4,38,5,2,1818738.02,14874.283059999998,1761174.7400000002,15035.97656
496,1,9,39,7,1,325891.46,3348.9554800000005,1487290.0,16643.11006
1912,1,37,33,4,3,191703.7,1780.67792,1482332.54,13612.455100000001
1680,8,37,22,4,1,2173188.92,19426.7892,4156676.28,42011.93026
67,8,21,19,5,2,13599.84,173.08332000000001,21779.72,362.45001999999994
1726,13,2,42,8,2,3950370.8200000003,32560.165399999998,2954701.88,26092.9343
553,10,61,51,8,2,6020071.24,67176.62492,6917279.7,84430.80814
243,11,13,30,8,3,100690.58,1131.28334,189823.84000000003,1376.12118
34,2,36,53,6,1,107393.54000000001,1128.20298,509630.1,4691.61634
1728,3,28,36,6,3,399990.36000000004,2938.85664,986746.76,7590.63774
1789,9,23,8,4,3,19893.760000000002,397.6639,85746.84,967.93714
1364,9,51,23,3,1,3032669.1599999997,27887.114120000002,5391766.040000001,54581.34910000001
127,14,62,62,6,1,4534105.839999999,51851.975959999996,6397185.720000001,81756.20552
1834,15,13,63,7,3,6486458.0600000005,57103.958539999985,7154597.139999999,70596.92934
374,13,19,54,5,1,3600248.3200000003,37664.71538,4531577.76,56477.05175999999
1312,12,28,24,4,2,837727.4,7289.682159999999,1309505.94,11267.80544
1524,15,25,18,3,2,327749.5,2713.0819999999994,675835.5599999999,5118.27298
1510,12,48,29,5,3,1502798.92,12605.155579999999,2066248.3,18191.136359999997
627,10,8,38,3,3,517552.3799999999,4765.862999999999,649911.66,5514.90114
1776,8,32,42,6,2,3774768.1,31934.816500000004,5167090.100000001,48587.66448
1578,14,12,28,5,1,2930818.8000000003,25756.834519999997,4083081.6000000006,42547.01894
1968,1,15,23,6,3,24990.18,522.18404,321875.36,2805.30154
1548,5,52,30,4,2,1263578.2600000002,10768.10878,3219029.92,28720.938179999997
757,6,56,32,4,3,249345.08000000002,1961.0312600000002,713955.7,5687.426020000001
717,13,21,16,3,2,79294.32,775.58638,149403.8,1089.2801000000002
1893,14,26,21,8,1,4215796.1,45167.48732,4515729.359999999,53332.27058
1348,6,38,42,3,3,886343.0599999999,7093.206659999999,2712418.5799999996,20911.81844
83,12,32,61,3,1,913023.82,9002.78034,1622053.92,17164.45058
36,1,60,51,4,2,18579.06,222.24853999999996,106180.2,1116.24434
955,4,27,27,3,1,969837.5799999998,9464.226200000001,2691388.42,25717.58596
128,11,42,44,8,3,423599.9,3849.969219999999,426141.5,4081.05276
282,13,38,45,6,1,3721114.8,41857.719880000004,4482443.279999999,54781.15224
1527,10,50,33,6,1,10813035.08,131846.4892,15312658.52,189551.07032
1688,8,56,27,6,1,5726073.04,54702.157660000004,8792547.059999999,92176.80978
673,3,20,8,3,1,16296.38,212.02560000000003,29179.639999999992,439.13671999999997
987,15,20,57,3,2,3145919.6799999997,26937.609660000006,4577034.199999999,43410.86196000001
794,4,11,40,6,2,250055.56,1994.41448,984133.2,8879.714919999999
508,9,33,28,7,2,792161.0599999999,7560.348359999999,760150.68,8311.79998
1722,5,8,9,7,2,14191.86,293.39618,27357.120000000003,452.88554000000005
437,11,19,50,7,1,5341394.959999999,63478.72677999998,6106292.98,78361.52335999999
1050,12,28,63,7,1,23087289.419999998,294122.07736000005,30870618.099999994,408059.2967
797,11,39,41,8,1,11357787.02,141328.41702,12370356.540000001,165598.23326
1523,10,10,43,5,3,2111504.6399999997,18393.36948,2674225.2800000003,21097.819499999998
1272,2,2,31,8,2,114881.31999999999,1133.83672,649870.2,5160.389840000001
1814,11,13,31,8,2,2220734.02,18718.882139999998,2306515.06,22150.65596
1108,3,1,15,3,2,9384.759999999998,227.77138,30640.8,340.5866
1315,14,1,19,4,1,537345.98,4784.7724800000005,459251.82,3924.77514
486,4,4,9,4,2,9365.22,102.98956000000001,13983.1,264.0815
1254,11,7,28,5,3,667517.7999999999,5740.587100000001,699468.4400000001,5847.69808
1502,2,54,34,3,1,3689526.7,35069.44574,10582162.8,115397.51273999999
2007,1,10,46,7,2,525392.98,5275.496120000001,2924007.3400000003,31574.38764
1740,1,53,60,7,2,3300859.4999999995,33486.72712,14232105.84,171068.75741999998
2034,3,3,36,7,2,376587.1,2880.5003199999996,382669.89999999997,2709.6151200000004
1014,14,16,57,3,1,5327121.34,47995.73102,8842763.04,94149.09563999998
963,11,11,57,6,1,7703647.24,87410.49586000001,10031265.739999998,119929.23808
1360,5,28,52,8,1,8974970.959999999,108620.58219999999,19223382.16,233830.41376
50,1,50,23,7,2,22592.719999999998,202.50372,48998.880000000005,831.5434600000001
1896,6,27,22,5,3,129608.94000000002,1319.06158,587013.88,4542.8181
139,1,58,9,3,3,2746.5800000000004,88.13564,24852.219999999994,298.66710000000006
676,8,2,20,3,2,49748.479999999996,398.26966,36476.92,495.97348
1826,7,45,39,5,1,8275443.9799999995,80964.20472000001,16241390.219999999,192175.0554
863,3,56,35,3,2,735551.1,6760.26172,1999313.8,18466.520360000002
433,13,43,32,3,1,1515324.58,14415.60534,2745074.7,29874.857880000003
2011,4,18,38,4,2,918222.8,7804.478540000001,2911239.96,25593.145119999994
1820,10,5,38,7,2,2798820.98,24684.431560000005,2158071.84,20041.71354
1290,6,35,24,6,2,519820.43999999994,4356.439340000001,968784.1399999999,8766.555
260,2,3,53,4,2,37581.68,384.55771999999996,128827.86000000002,1265.00632
842,3,60,51,3,3,804153.18,7177.016379999999,2349602.12,20431.294619999997
1623,15,44,45,3,1,11484843.56,112269.65296,20881194.14,233007.75776
795,5,49,31,7,2,690885.72,6164.551700000001,1508387.22,15381.18188
145,1,51,58,3,1,1183911.8199999998,11754.051039999998,3272982.2800000003,35291.174159999995
1433,1,33,61,7,3,1176795.06,11257.447920000002,5073022.959999999,53582.60970000001
1228,1,38,46,6,1,3771590.6,38161.702399999995,13794132.219999999,165419.12991999998
232,2,41,27,4,1,117488.7,1160.58816,758005.86,7100.34294
1396,5,38,59,5,2,3675690.06,31092.61922,8948620.86,82209.1422
1910,8,5,45,7,1,5674628.88,56291.10836,5487531.14,54059.48297999999
922,13,40,46,6,1,11311787.36,139272.92620000005,15627483.179999998,187567.3947
1279,7,20,36,7,3,558036.94,4011.03068,1329469.32,10707.88252
1040,12,29,55,8,3,4233449.8,41225.3057,4386093.640000001,48422.72576000001
1230,1,38,25,6,3,47444.979999999996,687.03234,476592.9600000001,4334.5996
1051,1,39,40,8,2,692602.0000000001,7315.0674,3155980.66,34608.9275
1166,7,7,31,5,3,92718.23999999999,1163.04918,389796.38,2826.9755400000004
880,7,22,27,8,3,282810.54,1968.44712,493282.48,3515.67718
1681,5,43,48,3,2,2529447.94,21853.225060000004,7896287.12,64074.651060000004
779,7,61,25,7,1,2880792.2199999997,28907.98936,3965555.0,42947.82452
845,4,55,39,7,2,1357118.1,12440.10974,3313734.2800000003,33558.658540000004
95,2,19,56,6,3,9925.519999999999,284.87199999999996,96896.78000000001,1157.4185999999997
690,5,31,39,5,1,1919731.3399999999,18468.881879999997,4360070.76,49693.89122
800,2,33,24,8,1,498299.36,5000.575599999999,1920514.0,21241.987799999995
129,9,18,36,7,3,110014.45999999999,1315.12714,153068.49999999997,1495.63266
1454,7,16,55,3,1,4241729.88,35546.908260000004,10576307.12,101764.02936
772,8,4,48,5,3,689950.64,5937.3379,791946.24,6181.705800000001
1496,4,55,50,6,3,1709658.7799999998,14201.51334,4761479.48,44918.764480000005
354,4,22,22,6,2,21835.859999999997,410.91133999999994,103171.15999999999,1155.09674
1041,1,53,27,8,1,1234059.44,12811.69008,5506561.760000001,61464.57628
310,14,17,48,5,3,495170.76000000007,3803.68946,646604.78,5072.268959999999
349,4,54,53,4,2,725726.8600000001,6683.512640000001,1970527.2400000002,19833.058240000002
372,3,23,52,5,2,192428.68,1509.38958,591788.02,4567.96638
1099,15,37,45,3,2,3306001.08,25841.5052,5140333.5600000005,43623.27368
1548,2,7,40,6,2,211449.66,1946.9052,1107126.02,9807.7147
1984,13,35,15,8,3,424941.54000000004,3596.67356,599623.7,4826.54096
1588,9,18,39,5,2,2930130.4400000004,25259.22982,4136029.4,42708.22455999999
1289,10,27,51,3,1,8133991.720000001,78925.0385,14331436.7,157787.22756
101,1,18,49,4,3,12706.24,220.27452,71894.38,930.3082600000001
259,6,30,9,5,2,9718.040000000003,129.84122,25373.44,369.67176
692,9,26,34,4,1,2495048.6,24781.820959999997,4054205.88,46007.63478
2043,6,60,21,7,3,486777.2199999999,4023.61632,944460.5200000001,7914.806920000001
1634,9,1,33,7,3,1266493.3,11053.2752,1189775.96,10288.354459999999
253,9,42,56,6,3,933726.8800000001,8706.531519999999,1157169.8599999999,11296.8259
300,13,22,27,6,3,113984.08,1160.71692,207999.97999999998,1458.53252
922,14,30,42,6,3,1934675.2,15549.3807,2419494.54,21151.78454
895,5,18,59,7,3,711376.1799999999,5179.247939999999,2201887.76,18167.2028
921,6,25,25,4,1,904764.5200000001,8876.605139999998,2158511.3600000003,20735.297019999998
184,9,51,14,6,1,127969.64000000001,1519.38048,170722.18,1947.9946400000001
1885,13,11,51,6,3,3784628.9199999995,33352.334839999996,4216220.9399999995,40499.25624
1756,4,5,40,6,3,228954.53999999998,1912.48436,1124584.5,9306.529379999998
1108,6,20,42,6,2,989863.2000000002,8469.282259999998,2284214.12,19764.45114
672,5,4,15,3,2,15411.320000000002,215.59654,30368.640000000003,403.89958
1693,12,51,19,8,2,1411792.02,13814.99,1573763.06,17027.751819999998
175,7,23,54,6,3,111365.7,1004.16898,339358.2,2358.3235400000003
1521,14,14,33,7,1,5300613.880000001,49003.066600000006,5968908.040000001,66124.55230000001
1452,12,57,46,7,1,29673605.619999997,361831.85426000005,36232008.06,501196.47073999996
151,8,4,60,7,1,771845.0599999999,7256.352220000001,730128.6,6634.16084
975,5,41,20,6,3,70596.78,830.27706,259404.84,1975.49458
167,11,9,58,3,2,274194.88,2204.95614,489420.16,3901.8826200000003
422,1,11,20,5,3,8817.14,136.89427999999998,47513.34,606.35848
1122,14,33,48,8,1,22115962.8,272607.67558000004,24217970.22,331888.58992000006
1885,8,33,45,5,1,11211067.36,119323.45322,18106727.339999996,214127.37997999997
1158,11,19,47,4,3,2013737.44,15471.378399999998,2626917.18,20811.755680000002
485,3,17,21,5,3,12988.22,228.81402000000003,31035.0,424.97545999999994
537,6,50,61,4,2,1726666.78,15193.714360000002,4005105.72,41276.360660000006
696,15,41,20,5,2,375887.72,3098.61328,538294.46,4633.98242
1927,3,25,59,3,3,1435729.9599999997,11308.903339999999,3761368.54,28846.124219999998
1211,3,16,37,8,2,370959.68,2815.7026400000004,715138.5599999999,5580.29804
421,1,32,19,5,1,45482.06,609.1284400000001,459674.1,3704.6030400000004
1954,12,34,45,7,2,10571834.52,103964.51984000001,10692366.359999998,120833.95984
897,15,18,28,5,2,751936.5,6622.49608,1453701.2,14713.364319999999
1194,12,34,44,3,2,3063353.88,25161.1793,4659242.199999999,41333.551320000006
249,15,29,9,4,3,11278.039999999999,166.61998,15428.420000000002,333.95500000000004
477,11,30,61,7,3,2312907.9,22490.56908,2298530.5,25409.389400000004
614,3,24,21,3,3,18162.799999999996,234.05994,30482.079999999998,435.04760000000005
721,9,39,32,3,1,2361457.56,23650.753299999997,3964374.5200000005,45194.095160000004
1394,8,4,20,3,3,44478.68000000001,729.6813599999999,131180.08000000002,874.29768
1378,12,41,20,3,1,1890168.56,17264.762580000002,3437421.54,33716.31418
34,10,6,49,7,2,47333.96,738.21932,53785.18000000001,671.6708
235,14,5,17,3,1,33675.46,497.8217000000001,44107.56,548.1874
1116,4,16,45,4,3,233563.87999999998,1979.0866,1148346.68,9316.4633
220,13,53,14,5,2,37528.0,569.98962,73114.94,818.63212
604,11,28,50,7,1,8841577.739999998,110331.79591999999,10632110.18,133963.09648
1648,10,25,19,4,3,466323.22000000003,4285.540279999999,786692.42,6108.00308
260,2,7,59,5,2,59086.780000000006,765.2357799999999,314717.2,2623.7084800000002
446,14,22,48,7,3,1240057.76,10070.7779,1328454.9999999998,10722.52152
542,11,51,39,4,2,1513229.7999999998,13891.107820000001,2247872.62,21823.676460000002
1009,11,58,50,6,1,19801832.880000003,245433.39448000002,28541960.639999997,371530.0955599999
1027,3,60,36,8,2,1477914.8800000001,13549.453599999999,2660910.12,26338.2351
319,6,39,16,8,1,119887.38,1405.79018,205166.66,2157.81758
191,6,5,57,3,1,193478.44,1580.78596,536981.0399999999,4273.0149
2026,1,11,32,4,2,136097.16,1417.60386,1284513.3,11670.585819999998
774,8,46,15,7,3,41203.520000000004,653.49106,114840.98000000001,971.5422000000001
900,7,19,21,7,2,213743.37999999998,1661.6468799999998,318857.81999999995,2590.47952
1752,9,3,35,4,2,1559568.8200000003,12931.12864,1595226.66,13305.216940000002
1761,1,53,53,4,3,1401716.34,13208.976179999998,5382610.680000001,51256.53228
382,1,60,34,5,2,118003.8,1145.96918,845556.9199999999,7575.4791
139,12,4,15,8,2,23682.78,277.58056,20024.38,312.58624000000003
1270,11,61,14,4,3,190455.91999999998,1775.7669400000002,362241.52,2883.76868
1493,13,33,25,6,3,1169956.6800000002,10374.95828,1301606.7999999998,11134.064480000001
673,12,51,17,5,1,857442.8800000001,8090.822140000001,1231647.26,13243.024279999998
1778,1,17,13,5,3,4687.4800000000005,197.59986,62094.54,775.66704
1938,14,61,15,6,1,2835169.8,27050.184419999998,3480301.2400000007,38169.397959999995
663,4,58,54,6,2,2016714.8800000001,19139.81192,5039108.2,56656.22036
552,15,41,55,8,2,5239763.2,60311.25592,6119463.04,71562.17326000001
1944,4,7,9,3,3,9751.0,206.61670000000004,38338.52,414.89940000000007
1544,12,3,51,8,1,11500610.2,138269.35948000004,9127416.8,102015.61002
1660,14,34,11,6,2,180961.53999999998,1671.4423800000004,290129.89999999997,2436.4353
1478,1,1,14,5,2,8026.12,200.59521999999998,52558.44,630.26926
1997,15,59,18,8,2,1884773.02,17484.824019999996,2146155.48,22569.14416
45,12,16,37,5,2,32962.520000000004,431.95228,56732.079999999994,612.89196
1356,12,25,50,7,3,4557689.720000001,41698.44812,5257674.54,45627.351819999996
336,2,46,56,3,2,623018.3,6111.014520000001,1777517.52,18731.231519999998
1435,11,17,9,6,3,24317.58,576.5671,107189.7,817.12194
1055,8,62,55,8,1,22065573.46,274947.14952,32633894.679999996,416347.42704
1427,12,29,45,6,1,12689427.959999999,150446.90204,18402843.520000003,217663.19032
703,7,53,27,5,3,224109.55999999997,1694.7740000000001,526708.8200000001,3904.5858999999996
783,14,42,17,4,1,738467.32,6569.3541,1179434.2399999998,11690.43474
379,7,11,63,3,3,143726.46000000002,1296.46966,850677.6599999999,6535.81818
1943,13,10,50,8,2,7923904.32,65411.656180000005,8079124.800000002,76751.14472000001
241,15,41,59,8,1,8853587.059999999,112256.52592,10030583.36,136881.93414
1844,2,26,28,4,2,347359.96,3433.7534799999994,1703229.2600000002,15786.27066
1121,6,32,28,3,2,261520.26000000007,2151.585,1030588.1599999999,8123.953579999999
996,15,39,58,5,3,3716533.46,34585.7354,4892690.08,47545.822960000005
1356,12,13,17,4,1,487442.57999999996,4158.4641599999995,812080.5199999999,7144.850660000001
1511,15,43,17,3,3,252638.5,2186.9573000000005,434619.25999999995,3421.5094
1410,8,1,59,8,3,2599702.8600000003,19583.82968,2465307.3600000003,18271.902019999998
865,9,6,11,4,1,48008.840000000004,854.93408,102944.09999999999,816.70868
1359,3,50,15,7,1,364149.44,3054.1467400000006,758181.7,6809.717640000001
763,5,51,50,4,2,1675286.2,14946.45868,4281954.36,40219.472720000005
525,3,57,32,3,1,1475405.1399999997,14058.09596,3472841.4599999995,37965.72608000001
1854,9,45,63,8,3,11627782.6,138452.27136,14513985.060000002,170450.4091
1198,7,47,16,4,3,86729.5,1006.0829,241580.2,1979.6795199999997
1275,11,32,28,3,1,2701101.46,24091.098559999995,4948913.1,48564.855
231,1,61,49,5,1,1395249.24,14323.706219999998,4748967.26,54300.62172000001
943,7,10,10,5,3,7897.9,248.50232,48537.46,727.8385000000001
1178,9,41,42,7,2,5588085.0,57291.02563999999,6439458.62,71165.98078
359,5,53,46,6,2,822138.9799999999,7882.859719999999,1802911.6599999997,18401.970999999998
1528,5,8,53,4,1,2771189.1399999997,28182.50152,6725416.140000001,54938.08243999999
515,10,7,35,4,2,474383.4,4086.816,533105.3200000001,4494.626979999999
406,1,9,18,3,2,5819.06,148.78042,43714.46000000001,512.58478
1691,14,37,11,6,2,192482.38,1638.89118,277526.13999999996,2121.6625
1996,3,29,38,8,3,683062.24,4985.481679999999,1462864.92,10991.98754
1073,9,17,53,5,1,8061261.2,91773.81866,12068184.38,143731.82908
825,11,54,21,7,3,462293.8,3928.9236999999994,539729.9800000001,4701.387720000001
722,14,26,8,3,1,31574.68,649.35094,154739.59999999998,1051.2382400000001
773,8,7,18,6,1,216099.3,1828.5677799999999,163055.03999999998,1445.37664
1815,14,33,24,8,3,1503559.42,12985.73904,1642577.62,14659.212899999999
1824,8,9,42,6,2,2317707.7,18139.62668,2733281.62,23040.37096
425,5,48,24,3,1,642547.22,6299.33838,1552293.2799999998,15045.40698
310,5,5,29,6,1,117749.92,1331.02758,196064.06,1744.07882
904,3,31,33,7,3,127839.12,1165.50492,358723.36000000004,2543.35778
1886,7,47,39,5,1,8787753.3,84378.27826,17464530.520000003,202514.1377
1625,10,24,40,5,3,2190480.22,17534.00742,2910821.42,22592.01954
1986,5,29,63,8,2,6968901.720000001,61706.240260000006,14361815.059999999,146481.85256000003
388,4,46,58,7,2,1254567.1,11909.065079999998,2998482.38,31691.91466
1438,8,12,10,6,1,36520.92,700.6843600000002,145266.96000000002,991.5417199999998
1066,9,27,23,5,3,479227.4199999999,4575.345739999999,668971.6199999999,6054.2559
803,10,12,40,6,1,3450558.7800000003,35227.980059999994,4023535.78,47359.695219999994
454,4,59,26,6,1,1007287.4199999999,10354.25778,2369719.34,25725.0961
1481,11,5,27,6,1,2131491.18,21417.553999999996,1620397.44,16666.927320000003
656,5,10,36,4,1,601247.28,5442.09458,1473776.74,13897.04278
248,13,7,35,3,1,258833.66,2129.5643600000003,374742.56000000006,2914.54052
708,2,10,44,3,2,68547.18000000002,843.73248,802338.04,6999.822240000001
1245,7,18,56,8,2,3958662.9200000004,37381.49266,5856469.44,53605.73068
1184,6,21,59,7,3,1339667.02,9310.20926,3262181.54,26614.6276
1974,2,7,35,5,2,185532.82,1697.7861599999997,1101882.0799999998,9475.469459999998
333,10,2,29,3,2,90058.37999999998,809.49316,107955.04,849.06274
94,11,28,43,3,2,78710.74,986.92154,219296.28000000003,1628.10912
1645,6,28,25,5,2,431786.04000000004,3325.6250199999995,1246034.4200000004,10223.585759999998
1557,14,13,11,7,1,242234.33999999994,1946.5894,283306.30000000005,2333.23488
37,4,2,19,4,3,8646.22,80.8726,12458.5,205.51556000000005
1021,11,31,50,7,2,5779331.0200000005,57671.60747999999,6248769.339999999,65484.23122
1706,11,22,28,5,1,3985008.12,36772.49828000001,5503097.479999999,59113.014500000005
642,3,61,17,4,2,32742.9,591.47514,197821.82,1413.11734
1370,12,17,20,5,3,353928.54,2907.40296,487496.2,3896.4767
582,11,34,27,5,2,622503.3400000001,5214.607760000001,819213.0000000001,7400.065119999999
111,7,6,53,4,1,157214.02,1395.9919,284247.26,2155.36964
188,4,20,31,3,2,16024.12,273.10945999999996,71198.57999999999,818.88058
1211,3,24,15,3,1,124413.68000000001,1180.71952,485293.0399999999,4067.1490600000006
1221,1,50,25,3,1,1645858.8599999999,14967.907880000002,5053625.88,47445.51488000001
557,6,61,25,6,1,1378824.5,13718.946100000001,2645420.5,28861.494020000002
1118,2,28,20,4,2,31641.82,601.6959600000001,409152.98000000004,3233.1033200000006
1957,14,29,37,4,2,3714879.3800000004,29317.422099999996,5562792.32,47319.47008
942,9,24,41,6,1,6059551.180000001,60954.13578,8223396.92,89797.1367
1095,3,11,18,4,3,9373.76,265.05589999999995,53437.36,504.39687999999995
854,11,30,23,5,3,306925.48,2614.7511000000004,479887.68,3776.84412
1518,6,27,29,4,1,2171804.76,18760.146619999996,5789271.08,58618.17716
1883,5,43,44,6,1,10083250.58,104133.59764,22317638.12,269579.82318
136,3,58,50,4,2,115191.3,1085.26494,528504.58,4377.151220000001
1637,6,43,34,3,2,1385146.6,11441.18802,3597283.3,31387.46942
146,10,36,57,6,2,870536.0599999999,8200.88256,1033535.0,10441.166500000001
1445,4,32,15,3,2,39005.020000000004,660.9816200000001,305886.72000000003,2361.9942400000004
1267,2,8,54,6,1,1877856.6,17503.26422,5604583.999999999,58647.203120000006
1536,1,16,60,6,2,1075145.0,10618.19142,5019211.899999999,52625.355299999996
101,7,16,63,7,1,614928.74,5220.61574,1095337.8199999998,11206.397260000002
1049,4,21,25,4,3,39623.94,578.5284800000001,268583.31999999995,2042.33874
894,5,56,18,4,3,52945.46,522.3641799999999,158388.28,1278.3949200000002
568,6,46,55,7,3,1060742.02,8994.782640000001,2084029.0,19770.480099999997
2021,4,46,16,7,1,1002922.2,9919.96328,2271157.5599999996,24148.25746
668,6,62,38,8,1,5217837.0200000005,59492.5162,9088275.020000001,113689.1122
993,4,38,36,5,2,853658.7,8158.67994,2176538.6000000006,20892.33386
1115,11,63,18,8,3,581025.28,5357.44316,642000.22,5875.347919999999
1051,1,27,46,5,2,682688.64,7343.199359999999,2827373.16,29338.642839999997
445,4,48,43,7,2,635690.5,5775.132739999999,1715211.6199999999,17684.757660000003
559,1,63,46,3,3,218844.75999999995,2273.43526,1388263.0,13008.49048
1678,7,28,26,8,3,584718.96,5023.84232,1026989.6400000002,8828.8823
1632,6,31,12,4,3,10129.34,332.86929999999995,98771.80000000002,809.2196799999999
1407,10,39,49,3,2,4554169.32,36985.84288,7192383.959999999,66045.88434
875,14,20,39,7,2,2441231.64,21705.8006,2380857.98,23720.048639999997
878,8,62,51,4,2,2987604.72,27008.711960000004,5467677.68,56010.999599999996
1401,8,55,19,5,1,1804511.98,16422.34798,3220230.9599999995,32630.175120000007
574,2,53,16,4,3,11516.08,251.29807999999997,63461.7,803.2430399999998
1393,9,3,41,4,3,1494922.92,12239.019519999998,1606231.2799999998,12951.013
1639,14,49,39,6,3,4149454.66,35133.613419999994,5140182.16,47139.5935
187,9,1,48,8,2,412513.6599999999,3744.03338,321387.0,2790.54024
469,2,54,25,3,3,37738.0,651.9368400000001,172052.82,1336.6225200000001
47,8,37,44,6,2,81979.78,890.1976999999999,123133.28,1131.5641199999998
787,13,56,37,7,3,2040356.14,19055.71206,2831751.82,33073.45507999999
1417,7,6,22,6,1,517631.68,4422.0156,598204.06,5354.9787400000005
63,5,43,49,4,1,270693.98,2064.44496,769499.9200000002,6942.16802
263,2,47,42,6,1,1019422.5,10457.753939999999,3128262.2,35506.158859999996
1678,10,45,43,6,2,7053855.220000001,65739.59427999999,8501771.52,94248.77621999999
173,13,40,49,4,3,312270.94,2439.73972,483513.24000000005,3817.3536999999997
