batch_size,in_size,out_size,for_energy,for_time,back_energy,back_time
124,449,4,7578.1,31.823220000000003,8937.920000000002,112.7627
1914,326,99,16235.319999999998,334.32692000000003,40949.62,556.75508
1997,90,355,11684.519999999999,298.46513999999996,70472.28,696.42492
226,337,21,2966.32,38.27848,14658.159999999998,125.57631999999998
893,315,198,12999.26,251.52822,41125.36,547.44258
1437,92,252,7406.0,181.39272,34058.78,451.5813999999999
474,183,21,3122.54,37.7401,13719.420000000002,141.04506
1780,195,366,27387.639999999996,474.78491999999994,109057.28,845.4288
1804,382,427,83249.28,969.90402,175965.06,1417.25034
1779,231,104,6523.400000000001,213.52627999999999,30572.440000000002,385.82399999999996
383,332,234,6203.6,144.17565999999997,28754.8,382.22326000000004
460,116,359,9448.24,105.20390000000002,20189.160000000003,294.19662
1037,302,295,11540.460000000001,375.42154,80624.80000000002,853.05556
1698,188,469,31113.24000000001,550.0358799999999,113129.56000000001,887.5050800000001
841,441,442,52818.520000000004,845.11844,88760.76000000001,920.83488
243,73,258,12311.98,149.74172,43168.8,496.38451999999995
1686,142,167,5306.4,209.9397,32788.04,405.06678
1828,374,211,31302.439999999995,547.6988399999999,95898.20000000001,817.7204
225,364,243,14750.98,108.69041999999999,19206.519999999997,309.029
1766,368,129,7614.719999999999,354.3408800000001,52747.68000000001,556.213
672,176,2,4106.42,37.96658000000001,8955.02,142.06474
93,434,100,3457.0199999999995,40.668380000000006,12390.079999999998,145.34312
615,382,214,15936.26,241.04578,32300.9,450.6554399999999
451,15,124,987.54,36.60752000000001,14144.24,172.4268
1661,82,64,3009.04,92.90773999999999,11005.86,237.88575999999998
1327,371,62,13094.46,171.22719999999998,16837.1,322.13433999999995
1544,485,442,80053.36000000002,1074.4888399999998,250044.6,2078.5261
382,270,60,4016.1,57.78680000000001,11759.000000000002,194.70306
943,135,238,7908.92,165.51432,30632.28,377.95086000000003
515,224,350,6619.860000000001,191.54760000000002,34053.84,363.5902
1762,190,215,7635.460000000001,314.1971,49324.8,537.9349
813,84,116,3891.5800000000004,64.33246,12938.220000000001,221.38533999999999
709,426,9,8547.34,71.1763,14356.679999999998,171.03068
948,412,159,20043.879999999997,287.7867,45703.0,536.0515600000001
723,39,390,9008.760000000002,104.3184,23436.26,301.56948
1604,465,281,50265.96,724.0272600000001,165819.86000000002,1332.19324
1604,461,459,83981.78,1147.00936,250026.18,2049.28214
172,211,377,11007.079999999998,84.01874,14091.74,243.39898
822,362,162,13530.240000000002,229.08903999999998,31013.120000000003,542.8170200000001
1834,121,126,11164.52,177.11672,30761.619999999995,373.1463600000001
624,318,175,10021.98,174.12944,34733.84,378.1351000000001
1267,214,243,6614.960000000001,292.3377,60878.659999999996,545.94012
1699,121,407,11104.74,347.06244,73710.76,656.11824
464,273,295,9577.619999999999,173.27826,31950.539999999997,376.29736
860,158,124,4893.780000000001,101.65182,18773.120000000003,282.68819999999994
1653,484,171,26706.46,521.6252800000001,128987.67999999998,1053.71216
1050,343,362,29374.920000000002,500.83256,76011.82,794.12886
1325,11,104,5107.4,53.872699999999995,9609.380000000001,214.58943999999997
1456,327,290,21464.820000000003,506.48966,99986.28,860.3373399999998
1459,155,364,13013.880000000001,332.71814,58073.56000000001,630.2115600000001
498,447,172,11988.52,188.63104000000004,26978.659999999996,384.0167399999999
792,51,293,3377.66,98.50144000000002,18951.280000000002,301.52334
1723,136,237,5839.820000000001,258.87011999999993,42935.740000000005,471.01714000000004
1065,299,150,9185.76,228.56596,32897.86,470.61898
1712,326,437,63154.1,811.6767600000001,148315.04000000004,1233.5768400000002
42,506,98,4658.18,40.270759999999996,11978.74,148.5303
539,284,353,17786.860000000004,252.44655999999995,22814.9,442.73926
1197,70,396,13994.1,298.13354,45385.66,517.97694
1667,332,35,16446.5,282.12644,14194.319999999998,301.69908
1630,79,170,6155.9800000000005,168.41299999999998,24290.68,366.89525999999995
1177,335,324,28110.360000000004,479.49842000000007,118789.92,1027.63256
1111,238,464,17191.16,454.87821999999994,76445.14,738.3631200000001
1415,210,10,9063.699999999999,230.06268,6590.5599999999995,220.99290000000002
205,369,361,16267.019999999999,129.12104000000002,29395.579999999998,365.0174799999999
1692,243,133,8973.380000000001,271.18508,49372.46000000001,545.83302
889,72,404,4494.6,146.79392,23076.079999999998,339.56682
1047,76,206,7192.38,121.95935999999998,25931.359999999997,340.12646000000007
1970,81,447,8124.959999999999,340.78216,82682.88,695.62958
1843,492,40,4255.34,195.1675,44556.78,436.71264
1688,71,293,6090.12,199.33656000000002,33749.98,495.71431999999993
415,187,470,12312.02,226.69574000000003,42347.31999999999,384.06868
1159,327,181,14991.4,301.41016,45912.9,575.7034
942,440,178,19203.98,314.30087999999995,43409.240000000005,587.4526400000001
613,509,183,16528.239999999998,283.99444000000005,40369.780000000006,474.73942
1225,373,468,59352.83999999999,771.96758,115827.38,1091.4559400000003
1212,106,327,13857.380000000001,213.66009999999997,36081.5,456.24399999999997
1279,492,148,12446.22,370.67668,86108.22,754.7150599999998
1842,207,183,9089.32,316.66916,60945.83999999999,642.06686
1601,204,499,26408.6,580.7364,125475.65999999999,929.5933600000001
36,209,122,3167.7200000000003,28.01314,10766.6,132.4064
1131,13,301,5379.620000000001,124.61554000000001,16766.3,295.84438000000006
1277,70,150,2692.8599999999997,150.52233999999999,9855.94,336.63388
795,271,71,6750.5,126.6768,24511.6,353.56122
1899,183,321,37546.31999999999,433.01347999999996,88334.74,778.71578
1158,219,229,15515.080000000002,259.28944,52475.380000000005,643.58184
1040,365,81,0.0,181.9811,46517.3,428.26555999999994
2012,62,87,3930.66,116.91641999999999,23859.82,272.66612
264,257,256,13862.280000000002,104.69823999999998,34024.58,312.40308000000005
1554,148,510,21767.5,444.6911,86343.7,783.9026799999999
78,28,432,8376.48,53.25694000000001,25838.579999999998,266.94030000000004
401,456,263,21661.339999999997,352.49315999999993,54723.96000000001,726.9012799999999
1277,16,506,8131.08,160.66854,22408.339999999997,375.01138
496,243,370,10275.84,206.81405999999998,34009.939999999995,421.13653999999997
172,103,338,4049.06,56.069439999999986,15565.12,228.05467999999996
1901,298,145,14426.24,369.94521999999995,71833.26000000001,657.6542400000001
1150,109,213,8695.060000000001,158.81506,40456.42,427.15613999999994
1167,96,437,8522.92,234.22336,34945.00000000001,472.07558
1406,269,430,36977.42,822.0032000000001,112658.43999999999,948.5107999999998
900,278,58,9134.54,117.10065999999999,15397.920000000002,243.9833
1479,454,251,36784.62,623.6803,137192.06000000003,1274.3434599999998
1290,117,359,6213.360000000001,254.12057999999996,60322.06,507.9342199999999
460,172,103,4821.76,67.20783999999999,23684.02,272.67124
271,259,403,11110.819999999998,176.26336,20288.060000000005,324.16972
1168,58,89,7608.62,61.17166000000001,8295.84,210.59574000000003
1699,498,60,5048.8,272.89112,54746.0,455.10532
1883,384,111,15123.3,363.81720000000007,64778.86,601.7057
128,251,316,7595.219999999999,70.55926,17138.640000000003,220.20551999999998
1661,107,275,14184.579999999998,250.0342,50178.09999999999,586.66616
1907,442,446,92370.31999999998,1200.0931800000003,210973.63999999998,1707.9258399999999
1484,376,303,43796.240000000005,609.35034,111532.92,1011.19536
1216,237,128,5858.16,183.91476,41974.99999999999,468.48796000000004
499,326,103,5819.04,103.87832,17248.480000000003,307.62638000000004
1016,469,268,21090.079999999998,482.49065999999993,102719.42000000001,858.8792
714,472,402,35466.26,511.3221200000001,82787.91999999998,891.50082
1977,80,503,17415.7,346.67912,73195.62000000001,708.9803799999999
950,120,312,7751.460000000001,177.39275999999998,29642.2,386.47012000000007
1941,36,190,8386.18,124.16026,23129.82,332.2524200000001
89,330,75,3072.4800000000005,36.32888,7185.039999999999,137.96792
194,480,42,5895.96,57.033640000000005,10001.199999999999,154.39317999999997
1686,142,399,12180.179999999998,381.73346,83915.71999999999,701.31862
746,297,417,20229.420000000002,366.88908000000004,59637.27999999999,609.4768799999999
1376,502,341,62692.7,798.8189399999999,162815.82,1475.20816
1320,207,486,29316.299999999996,495.6123599999999,94130.62,837.7456399999999
1913,30,312,9692.380000000001,158.95574,39499.42,444.67824
113,206,60,3052.96,35.92268,15958.16,131.36570000000003
778,8,125,2564.68,49.45566,14719.2,199.52898
390,107,474,12133.759999999998,129.39072,20026.78,320.91762
449,320,52,2175.28,64.54026,8927.02,192.22060000000002
716,252,435,18610.8,329.77652,42457.16,550.6297000000001
54,34,446,7028.8,32.89328,4722.88,138.28843999999998
756,254,116,3422.8199999999997,135.01774,25902.06,315.47944000000007
889,350,57,5732.42,138.78742000000003,22123.94,285.63314
55,375,493,6816.38,72.34312000000001,9699.68,255.17361999999997
761,355,399,29057.46,426.48678,64363.79999999999,682.4886
1962,221,322,33383.740000000005,623.6431799999999,112388.66,859.37382
