batch_size,in_size,out_size,for_energy,for_time,back_energy,back_time
1258,2,1,4,93,9163277.3,82525.07156,0.0,0.0
1542,8,1,22,83,158099192.52,2244265.39542,0.0,0.0
433,9,3,5,59,1015564.0,7734.2512799999995,0.0,0.0
1422,4,1,3,65,6573203.42,68372.17054,0.0,0.0
353,8,1,23,95,52366251.46,743070.8022399999,0.0,0.0
88,8,3,15,94,1454479.8800000001,11825.14678,0.0,0.0
546,4,2,14,65,3850998.56,31922.72108,0.0,0.0
694,9,1,21,98,112355837.83999999,1609476.1833000001,0.0,0.0
393,5,3,10,75,1770600.8599999999,12741.67518,0.0,0.0
1943,9,1,21,75,173144249.14000002,2476851.4001200004,0.0,0.0
1793,3,3,31,55,8673730.22,59641.94162,0.0,0.0
944,8,1,12,89,63153385.60000001,887936.63846,0.0,0.0
1565,9,1,21,57,76805215.96,1085546.64232,0.0,0.0
1726,9,3,12,55,7583638.0,69856.40806,0.0,0.0
539,5,3,24,96,9270808.72,74977.81202,0.0,0.0
1458,3,2,14,87,13726003.7,122251.79956,0.0,0.0
191,2,2,10,55,431087.75999999995,2738.72834,0.0,0.0
297,9,1,14,63,13022757.12,181859.87166,0.0,0.0
1553,9,1,24,51,67653933.28,945845.7673000001,0.0,0.0
1605,8,1,9,74,54643094.919999994,762687.26924,0.0,0.0
859,2,3,9,89,2682892.26,15217.383780000004,0.0,0.0
122,8,2,11,66,1394410.5400000003,13340.145740000002,0.0,0.0
1296,4,2,16,85,16059950.459999999,154853.47472,0.0,0.0
249,3,1,26,84,11081917.419999998,131522.54412000004,0.0,0.0
795,2,1,4,60,2626061.38,22252.04288,0.0,0.0
91,5,2,18,59,899702.28,7453.675080000001,0.0,0.0
1530,2,2,15,95,13736410.120000001,110309.25524,0.0,0.0
283,2,3,19,91,2000999.48,11017.581400000001,0.0,0.0
483,2,3,15,84,2124329.2800000003,12592.247479999998,0.0,0.0
666,3,1,13,76,12124005.739999998,142346.45618,0.0,0.0
1282,5,1,6,70,17594010.18,209883.42661999998,0.0,0.0
1252,6,1,29,87,136539341.62,1879085.49676,0.0,0.0
613,9,3,4,77,2121605.88,16140.0733,0.0,0.0
853,6,2,24,86,24643823.660000004,274337.78508,0.0,0.0
1165,4,2,12,71,8022495.319999998,71062.53572,0.0,0.0
1593,8,2,17,76,32684093.640000004,384829.9718,0.0,0.0
1281,9,2,19,87,43814367.81999999,532792.4030800001,0.0,0.0
1709,9,1,3,65,17826817.08,237144.23799999998,0.0,0.0
414,3,2,17,66,2945857.9,23000.26266,0.0,0.0
251,8,1,25,72,22710344.68,319709.3074,0.0,0.0
928,2,3,31,86,8492800.42,55913.84214000001,0.0,0.0
1413,7,1,26,93,186870039.16000003,2619214.0289000003,0.0,0.0
718,5,1,15,82,30877273.18,409649.58618,0.0,0.0
524,7,3,8,71,2262422.08,18053.076860000005,0.0,0.0
1820,2,1,30,88,68212232.61999999,764970.5061799999,0.0,0.0
995,7,3,18,83,12430119.46,113109.2762,0.0,0.0
353,9,2,24,73,10866288.059999999,127872.41712,0.0,0.0
2025,8,2,30,60,43729731.980000004,509696.4426399999,0.0,0.0
1141,8,3,29,80,23936471.860000003,233143.20114000002,0.0,0.0
1795,2,1,23,93,58891033.279999994,652558.8896000001,0.0,0.0
397,2,1,27,88,15009181.62,163624.37208,0.0,0.0
1318,8,2,28,96,70494057.88,847622.02678,0.0,0.0
93,7,3,27,80,1763814.94,13652.553380000001,0.0,0.0
69,7,1,15,81,4536014.9799999995,58569.65722000001,0.0,0.0
1747,2,2,7,58,3493919.2,23280.65514,0.0,0.0
522,2,2,19,70,4137090.279999999,26790.04556,0.0,0.0
966,7,2,18,63,12862122.8,141942.13746000003,0.0,0.0
757,9,3,4,78,2751936.3400000003,22104.25854,0.0,0.0
1934,5,3,17,66,10788579.52,86687.00704,0.0,0.0
1107,2,1,16,84,21991570.9,243004.9276,0.0,0.0
1455,6,1,5,63,15600654.719999999,197019.89128,0.0,0.0
1629,6,3,11,70,7857298.1,65749.37476,0.0,0.0
1461,9,3,28,65,19948216.8,197362.60222,0.0,0.0
900,2,1,4,84,5673468.0600000005,48162.49016,0.0,0.0
1998,6,2,28,76,51013139.739999995,564369.34192,0.0,0.0
515,2,2,14,59,2001963.8800000001,12781.22774,0.0,0.0
1952,8,3,29,77,37143333.9,365045.8050999999,0.0,0.0
476,2,2,8,70,1550743.0999999999,10007.42474,0.0,0.0
1673,9,2,17,70,31429514.26,376567.78187999997,0.0,0.0
1226,7,1,26,56,55967547.09999999,771293.76556,0.0,0.0
1239,2,3,31,53,4729093.180000001,28599.77756,0.0,0.0
1766,8,3,8,94,14098235.419999998,133749.95333999998,0.0,0.0
734,8,3,14,77,7161621.1,65985.45128000001,0.0,0.0
1330,3,1,19,80,36932130.86,443842.08629999997,0.0,0.0
1568,9,2,14,82,34113915.32,414844.82356000005,0.0,0.0
1589,2,1,4,93,10617328.739999998,105997.87737999999,0.0,0.0
737,5,3,18,94,8926528.639999999,72045.3053,0.0,0.0
1012,3,2,17,94,13500191.24,116213.95161999999,0.0,0.0
949,3,2,4,71,2049325.78,13528.96354,0.0,0.0
545,8,1,9,51,8667514.46,114379.70378000003,0.0,0.0
1185,2,1,28,91,46050375.28,505577.0673199999,0.0,0.0
1319,7,3,4,53,1703297.7,11619.619040000001,0.0,0.0
1695,2,1,29,93,68963291.4,767775.9229,0.0,0.0
1135,3,2,11,79,7327605.720000001,60838.76686000001,0.0,0.0
1683,7,2,27,69,39345559.64,446345.14103999996,0.0,0.0
1536,7,3,31,97,43291257.54,426872.80548,0.0,0.0
1512,3,2,12,98,15646377.279999997,132102.24202,0.0,0.0
1980,6,2,22,51,17536391.96,181150.65514,0.0,0.0
1619,9,3,21,75,24029768.88,240225.37778000004,0.0,0.0
940,3,2,25,74,11494743.52,97128.84433999998,0.0,0.0
723,8,2,28,99,41404786.52,494225.52744000003,0.0,0.0
657,8,1,25,54,30967458.559999995,432820.0443399999,0.0,0.0
1637,6,1,4,50,8798350.239999998,107887.84916000001,0.0,0.0
1462,6,3,30,75,21085429.339999996,196380.68034,0.0,0.0
787,5,1,10,76,19858578.28,261835.85301999998,0.0,0.0
1143,4,3,29,95,17909445.0,140606.9694,0.0,0.0
61,2,2,25,90,923346.0,6514.23684,0.0,0.0
82,6,3,4,88,249716.12000000002,1975.3748,0.0,0.0
1365,3,2,28,51,9071341.46,77034.32598,0.0,0.0
1551,2,1,22,71,30231502.240000002,325079.46052,0.0,0.0
1789,9,3,21,77,26892481.139999997,263629.3821599999,0.0,0.0
1873,8,3,5,66,5572469.88,38191.16224,0.0,0.0
1435,8,1,3,65,13432347.160000002,173945.78256000002,0.0,0.0
1503,8,2,14,80,28858557.72,336082.02338,0.0,0.0
754,6,3,17,66,5403694.640000001,42618.71916,0.0,0.0
812,6,1,14,72,30284913.96,409684.64314000006,0.0,0.0
740,5,3,30,82,11173616.440000001,89884.81691999998,0.0,0.0
492,2,2,26,89,7234987.619999999,54757.2507,0.0,0.0
289,2,2,17,52,1000842.1199999999,6111.9789599999995,0.0,0.0
1947,6,2,25,69,35997405.4,389472.99124,0.0,0.0
238,2,2,12,96,2098072.0199999996,13980.7163,0.0,0.0
1237,4,1,11,97,40131524.48,499028.43850000005,0.0,0.0
1921,2,1,17,69,27008490.339999996,301338.0417,0.0,0.0
1487,7,1,6,81,35998434.46,493467.13407999993,0.0,0.0
180,3,3,12,59,390722.80000000005,2305.38296,0.0,0.0
1964,5,2,3,94,8884303.54,69591.49214000002,0.0,0.0
671,9,2,21,87,25769639.9,312356.21575999993,0.0,0.0
1714,7,1,20,83,137719731.64000005,1923245.1543,0.0,0.0
322,5,1,15,55,6537927.52,82565.94182,0.0,0.0
1606,3,3,14,51,3509753.0,20639.79984,0.0,0.0
1518,4,2,31,60,18130402.779999997,176496.35486,0.0,0.0
228,5,1,20,82,13592226.040000001,180187.00748,0.0,0.0
1374,8,2,11,95,28954129.979999997,341683.12958,0.0,0.0
534,6,3,29,61,5391139.8,41422.8686,0.0,0.0
1842,2,1,11,65,15428144.12,167052.05676,0.0,0.0
721,7,2,25,98,32239587.9,367963.15812,0.0,0.0
1984,6,2,28,54,25734782.82,275027.75854000007,0.0,0.0
1976,9,3,17,71,20051819.939999998,197864.08641999998,0.0,0.0
311,2,1,30,59,6141037.78,64171.60536,0.0,0.0
407,8,1,24,55,19636563.44,273315.92764,0.0,0.0
675,5,2,28,97,24899650.66,259429.86759999994,0.0,0.0
1178,8,3,9,63,4888470.06,40941.7376,0.0,0.0
961,9,2,7,76,9290661.02,106532.91213999999,0.0,0.0
1389,7,1,18,99,146376269.5,2041938.0167399999,0.0,0.0
652,6,2,28,73,15462428.620000001,169411.93468,0.0,0.0
1469,2,1,5,88,10769072.719999999,112444.55382,0.0,0.0
689,6,2,21,86,17655783.72,195083.16882,0.0,0.0
856,3,2,15,80,7571316.12,62734.34011999999,0.0,0.0
1750,7,3,29,59,16914603.9,152326.22226,0.0,0.0
1025,6,1,16,59,28684492.0,384884.67618,0.0,0.0
1551,3,3,7,53,1479863.16,9681.86618,0.0,0.0
1544,8,1,21,53,58401967.239999995,802018.8864399999,0.0,0.0
1679,2,1,24,51,18471496.939999998,204167.97376,0.0,0.0
1118,5,2,15,88,17997674.899999995,184435.6428,0.0,0.0
1059,9,2,9,79,14378019.86,172231.32838000002,0.0,0.0
2018,2,2,29,56,12647755.7,99835.65292,0.0,0.0
1006,3,2,31,94,23460807.880000003,211489.39438,0.0,0.0
2019,5,1,8,92,57668791.46,756621.03232,0.0,0.0
646,7,1,4,55,4807696.4,61199.14594,0.0,0.0
1661,6,2,4,96,10546758.82,111941.93282000002,0.0,0.0
469,7,3,7,84,2532854.8200000003,19358.9929,0.0,0.0
861,9,3,13,76,8263579.959999999,78365.51587999999,0.0,0.0
815,6,3,11,59,2821384.4,20794.02336,0.0,0.0
832,5,2,23,99,26238544.860000003,271430.43958,0.0,0.0
880,4,3,19,96,9415954.86,71206.97678,0.0,0.0
331,3,3,12,82,1475931.16,8267.072119999999,0.0,0.0
957,7,3,15,99,14039874.939999998,127875.34474,0.0,0.0
1344,7,2,22,61,20113807.2,224013.76362000004,0.0,0.0
1022,2,2,22,80,10057850.3,78476.96566,0.0,0.0
1145,5,1,3,76,9534917.0,114342.24164,0.0,0.0
1233,8,1,3,52,7385570.719999999,87325.59278,0.0,0.0
685,4,1,24,96,46590260.28,579667.9996399998,0.0,0.0
1196,4,1,29,92,87667452.52,1108474.9866,0.0,0.0
1132,9,1,25,97,209985477.92,3026882.70694,0.0,0.0
1247,7,1,22,85,116609548.9,1626364.39084,0.0,0.0
1227,3,3,24,92,11845877.82,88025.41582000001,0.0,0.0
365,6,2,19,85,8520951.06,88164.3067,0.0,0.0
282,8,2,18,87,8463233.899999999,94524.43363999999,0.0,0.0
310,7,3,29,83,6558340.26,55663.3,0.0,0.0
1115,2,1,8,67,7622098.359999999,78134.12344,0.0,0.0
598,2,3,31,78,4793688.800000001,28795.746000000003,0.0,0.0
79,4,2,12,75,678548.1,4964.86402,0.0,0.0
1526,2,3,20,56,4312411.96,25552.956120000006,0.0,0.0
1826,8,3,22,99,43678132.839999996,430386.51276,0.0,0.0
1044,4,3,21,81,8710492.84,65493.876339999995,0.0,0.0
1177,3,1,16,61,16564553.5,195330.59888000003,0.0,0.0
1787,4,3,12,85,9725506.120000001,74550.87299999999,0.0,0.0
165,9,1,11,69,7074509.44,97484.05414,0.0,0.0
1624,4,2,7,91,10540365.96,96876.77961999999,0.0,0.0
325,3,3,15,93,2411280.4999999995,15212.989500000001,0.0,0.0
808,5,2,8,59,3930389.1400000006,30212.079420000002,0.0,0.0
374,5,1,12,85,14525369.279999997,189977.81250000003,0.0,0.0
1343,6,1,16,78,66064255.94,898291.8312000001,0.0,0.0
1133,5,3,5,53,1413725.6199999999,9554.508399999999,0.0,0.0
1952,3,3,4,78,2712475.96,17165.57218,0.0,0.0
404,3,1,15,86,11675125.2,126677.64547999999,0.0,0.0
1127,6,1,25,56,43051430.199999996,581928.82094,0.0,0.0
815,5,1,22,99,72977366.81999998,968877.77956,0.0,0.0
797,5,3,31,52,5085332.5200000005,37287.144340000006,0.0,0.0
229,4,1,19,82,9518223.820000002,116391.05036000002,0.0,0.0
193,5,3,30,91,3924726.2999999993,28777.26962,0.0,0.0
921,3,2,25,76,11626543.760000002,102005.03562000001,0.0,0.0
529,6,1,18,87,37539123.86,507591.36225999997,0.0,0.0
105,2,2,15,79,698943.44,4435.20324,0.0,0.0
1843,5,3,6,63,3781112.159999999,25567.23916,0.0,0.0
1745,4,1,9,61,18855248.34,222695.80836,0.0,0.0
1454,9,1,31,77,202160837.35999998,2894554.59024,0.0,0.0
1819,9,1,16,54,60609258.96,854787.2417400001,0.0,0.0
198,8,3,21,70,2361240.22,19577.0744,0.0,0.0
1379,6,1,5,54,10878856.419999998,134050.98772000003,0.0,0.0
405,2,3,15,63,937685.6199999999,5045.102900000001,0.0,0.0
663,4,2,31,60,8405824.34,76726.05046,0.0,0.0
1044,8,3,31,50,9050438.2,80075.83676,0.0,0.0
740,3,2,6,84,3004406.3200000003,23571.19508,0.0,0.0
1448,8,1,6,66,27015986.7,358012.32467999996,0.0,0.0
1664,4,3,14,69,7036544.58,49526.35706,0.0,0.0
160,8,1,6,59,2560126.5,30154.82474,0.0,0.0
84,2,1,27,87,3541359.3600000003,35973.632079999996,0.0,0.0
971,5,1,18,57,23720766.979999997,310904.7594,0.0,0.0
1473,5,1,11,88,52702827.74,694715.3735,0.0,0.0
1981,8,2,10,67,18049581.46,208781.23489999998,0.0,0.0
1824,3,1,31,84,87231687.08000001,1054166.21824,0.0,0.0
884,5,3,23,78,9514663.219999999,76008.40875999999,0.0,0.0
1136,2,3,6,74,1485869.1,8052.073120000001,0.0,0.0
1308,4,2,9,58,5454986.08,40762.946619999995,0.0,0.0
819,7,2,5,86,6238098.040000001,61548.34678,0.0,0.0
1131,3,3,29,67,7636395.179999998,51771.08440000001,0.0,0.0
415,6,1,22,59,16211054.779999997,216667.80314000003,0.0,0.0
1325,8,2,10,71,13903304.26,157819.95382,0.0,0.0
1190,9,3,25,50,8250763.859999999,75800.09588,0.0,0.0
1181,2,3,25,87,8704814.1,56953.30381999999,0.0,0.0
550,4,1,11,81,12779301.980000002,158362.0515,0.0,0.0
240,4,3,11,70,866054.9,5586.37376,0.0,0.0
566,9,3,13,95,8591580.8,81385.28602,0.0,0.0
1635,7,3,15,56,7659769.26,63885.058600000004,0.0,0.0
886,6,2,8,73,6529691.48,63330.297080000004,0.0,0.0
826,3,3,15,97,6373061.08,41498.369699999996,0.0,0.0
215,6,1,10,76,6881355.720000001,89832.64923999998,0.0,0.0
1752,3,1,22,64,35783424.04000001,430697.29912,0.0,0.0
606,7,3,9,90,4690587.459999999,38040.65324,0.0,0.0
1271,5,3,28,66,11670257.020000001,93185.51444000001,0.0,0.0
1828,4,2,21,68,19127780.62,184897.48264,0.0,0.0
103,4,1,14,97,4722871.199999999,55572.48100000001,0.0,0.0
382,2,1,31,70,10597165.280000001,113920.19138,0.0,0.0
1909,6,1,31,82,195022800.23999995,2685643.74912,0.0,0.0
519,4,3,24,86,6092304.96,43466.80494,0.0,0.0
336,7,3,17,62,2350318.7199999997,18375.70904,0.0,0.0
782,7,2,18,51,6760617.4799999995,71536.97096,0.0,0.0
865,2,3,4,55,341043.96,2318.4479,0.0,0.0
1783,2,3,31,70,10280952.680000002,67220.59569999999,0.0,0.0
668,2,3,24,57,2307600.26,12657.028720000002,0.0,0.0
2022,2,2,15,76,12326209.919999998,93910.94619999998,0.0,0.0
1167,7,1,4,51,7556697.019999999,92924.21682,0.0,0.0
934,9,3,24,89,21839426.58,217823.83672000002,0.0,0.0
426,8,2,28,71,12490108.52,142420.7229,0.0,0.0
394,5,1,26,80,28052490.560000002,371017.48991999996,0.0,0.0
2001,9,2,31,77,83931741.96000001,1015962.35824,0.0,0.0
905,8,3,18,69,8615104.84,79838.00529999999,0.0,0.0
123,7,3,30,83,2759889.1399999997,22121.409040000002,0.0,0.0
967,6,1,27,80,83712796.03999999,1142099.33062,0.0,0.0
1777,8,2,9,78,21042404.560000002,242841.85547999997,0.0,0.0
774,4,2,7,78,4069241.28,33974.53666,0.0,0.0
211,5,2,30,96,8354341.42,84361.05630000001,0.0,0.0
1147,9,2,10,80,17421697.380000003,206729.24532000005,0.0,0.0
1209,7,2,22,56,14802717.080000002,162280.71472,0.0,0.0
1377,7,3,14,87,14371720.979999999,130828.30863999999,0.0,0.0
452,2,2,26,93,7245068.18,54125.44336,0.0,0.0
1170,7,3,28,62,12059164.680000002,111085.0019,0.0,0.0
497,5,1,16,78,20943121.44,279435.95239999995,0.0,0.0
126,9,2,11,97,3505801.5200000005,38460.60864,0.0,0.0
1650,5,1,9,51,17104882.979999997,206538.59590000001,0.0,0.0
936,9,2,24,97,50895043.04,620420.48608,0.0,0.0
1251,9,2,27,75,44172589.62,535247.2489,0.0,0.0
254,5,3,30,51,1639572.3,10654.420180000001,0.0,0.0
1386,3,3,12,71,4575812.26,27580.779140000006,0.0,0.0
39,9,3,3,65,56913.92,670.8577399999999,0.0,0.0
1315,9,2,28,87,65535258.21999999,795155.87454,0.0,0.0
916,6,1,31,98,136966925.99999997,1894615.20218,0.0,0.0
1738,3,2,14,54,6426006.5200000005,53397.88489999999,0.0,0.0
321,8,1,16,72,18905030.979999997,263529.107,0.0,0.0
703,8,1,28,63,52034365.04000001,727640.27922,0.0,0.0
1392,5,3,22,57,7443499.0200000005,59872.16730000001,0.0,0.0
1447,7,3,21,51,7236633.140000001,62283.38078000001,0.0,0.0
1489,4,3,14,75,7402000.040000001,52657.82014,0.0,0.0
1899,8,3,8,53,5549719.8,43420.24918,0.0,0.0
1833,3,2,7,79,7890222.68,61461.692540000004,0.0,0.0
1260,2,1,26,62,22206147.920000006,240718.41991999996,0.0,0.0
1956,3,2,11,97,18340772.16,156941.73666,0.0,0.0
1864,2,1,18,58,20066613.660000004,218714.53254000004,0.0,0.0
335,7,1,16,85,24069508.66,331825.64098,0.0,0.0
815,7,3,25,98,19297868.12,184622.68246000004,0.0,0.0
2036,3,3,26,63,10748788.38,76389.65258000001,0.0,0.0
1292,7,3,18,73,12751771.62,114097.7155,0.0,0.0
958,4,1,22,99,62810420.28000001,788141.31264,0.0,0.0
1715,7,1,26,85,187461874.84,2629667.5129200006,0.0,0.0
1057,6,2,4,79,5051265.220000001,43853.479960000004,0.0,0.0
771,3,1,18,79,20640793.139999997,246426.72718,0.0,0.0
425,4,3,19,82,3787398.6400000006,25460.160620000002,0.0,0.0
1132,7,2,19,96,36781032.54,418652.07146,0.0,0.0
924,2,1,11,50,5496957.319999999,47850.477139999995,0.0,0.0
681,9,3,18,56,4694093.16,40167.11044,0.0,0.0
869,6,2,5,59,2696820.52,23419.49276,0.0,0.0
1757,5,3,16,71,11099388.18,88237.56375999999,0.0,0.0
138,3,2,20,74,1472463.3599999999,10208.870659999999,0.0,0.0
1805,6,2,9,92,22984050.020000003,249665.12571999998,0.0,0.0
1545,4,1,26,77,71046400.19999999,889273.4728799999,0.0,0.0
822,7,3,19,86,11423263.0,106934.20193999998,0.0,0.0
439,9,1,8,89,23272907.9,329807.82952,0.0,0.0
2004,4,3,31,63,14547608.060000002,108988.38337999998,0.0,0.0
775,2,3,23,50,1918954.9400000002,11204.71252,0.0,0.0
682,8,2,11,67,7097002.140000001,78196.91454,0.0,0.0
989,6,1,9,96,43157765.56,583653.1012,0.0,0.0
783,3,3,15,78,4108437.9,24923.38228,0.0,0.0
510,6,3,28,50,3159548.8199999994,23056.26684,0.0,0.0
170,9,1,12,95,15681212.240000004,223461.55907999998,0.0,0.0
1944,5,2,15,86,29265215.560000002,301753.24672,0.0,0.0
597,5,3,24,54,3245143.04,23720.167240000002,0.0,0.0
1352,8,3,8,59,5152628.4,36713.95326,0.0,0.0
1670,4,1,7,93,32142879.119999997,397529.87971999997,0.0,0.0
1041,7,1,22,92,115095779.62,1610684.93932,0.0,0.0
1801,3,3,16,74,8049517.9799999995,54573.34273999999,0.0,0.0
2014,5,2,24,88,50023701.36,512475.64123999997,0.0,0.0
238,9,2,9,57,1793380.42,17950.73178,0.0,0.0
1642,3,1,16,60,21841792.259999998,260264.43927999996,0.0,0.0
282,9,3,25,79,5744581.220000001,52247.27836,0.0,0.0
952,4,1,17,79,31293302.46,390152.4927,0.0,0.0
1483,9,1,29,61,115622647.11999997,1643775.9566,0.0,0.0
90,5,1,23,57,3219516.9000000004,37928.90858,0.0,0.0
1541,7,1,10,83,63707529.70000001,884368.4815,0.0,0.0
1063,5,2,13,53,5597270.86,52782.973640000004,0.0,0.0
1867,4,1,31,77,100033213.2,1267782.6118599998,0.0,0.0
713,9,2,7,71,6367277.38,71081.50297999999,0.0,0.0
1643,7,2,7,73,11632479.96,129517.94308000003,0.0,0.0
1445,4,2,28,69,20299857.68,195168.7217,0.0,0.0
1262,5,3,31,90,23388061.52,196615.33886,0.0,0.0
292,9,1,22,85,37604240.94,536035.8982999999,0.0,0.0
913,9,3,12,99,14225462.820000002,140601.45122,0.0,0.0
939,8,2,31,70,29465790.139999997,347035.7594,0.0,0.0
1600,4,3,31,53,8778633.500000002,63347.18316,0.0,0.0
503,5,1,29,65,25931455.799999997,343907.63555999997,0.0,0.0
245,6,1,13,87,13090520.64,176259.15222,0.0,0.0
1042,8,1,20,93,124930343.06000002,1768283.16734,0.0,0.0
1530,7,3,6,56,3601309.1,23372.47692,0.0,0.0
389,4,1,9,67,5296741.720000001,62170.92678,0.0,0.0
1953,7,3,9,73,9368407.34,86970.63074000001,0.0,0.0
1177,5,2,3,98,5900321.839999999,46639.225600000005,0.0,0.0
1285,9,1,8,79,51012948.019999996,722755.5722799998,0.0,0.0
1368,7,1,9,73,39400492.36,539440.9055800001,0.0,0.0
793,6,3,23,93,13863703.580000002,127306.36073999999,0.0,0.0
900,7,3,21,89,14808488.74,139412.16522000002,0.0,0.0
800,4,1,3,76,5078957.9799999995,53593.77394,0.0,0.0
1861,3,1,18,61,28838128.079999994,341523.50702,0.0,0.0
1618,4,1,19,65,39626636.82,491375.8971999999,0.0,0.0
1758,7,1,29,86,218796233.04000002,3068609.8861800004,0.0,0.0
1997,4,1,16,95,86932584.99999999,1087042.58654,0.0,0.0
1836,2,2,6,77,4947743.74,34933.13028,0.0,0.0
1056,3,3,24,86,9514262.620000001,64863.818499999994,0.0,0.0
952,7,2,17,69,14446129.979999999,160316.9302,0.0,0.0
443,9,1,26,82,61106844.379999995,873091.27308,0.0,0.0
2012,9,2,30,96,125632409.12,1539963.70648,0.0,0.0
411,3,2,11,87,3357424.4199999995,26724.84988,0.0,0.0
1622,3,2,27,54,11053603.24,95710.36054,0.0,0.0
1838,5,2,7,82,12229943.120000001,121376.14551999999,0.0,0.0
690,8,1,26,60,42747616.40000001,594148.1717399999,0.0,0.0
1828,8,1,20,97,237352551.48000002,3372476.9860199997,0.0,0.0
1201,4,2,7,82,6818329.780000001,59356.60432,0.0,0.0
100,4,3,15,69,473918.5,2898.1146599999997,0.0,0.0
524,2,1,28,75,14453245.440000001,163673.77836,0.0,0.0
367,7,2,24,81,10979332.239999998,124390.03658,0.0,0.0
208,4,2,28,82,4702175.42,41635.71826,0.0,0.0
1237,4,2,3,53,1287661.5,9409.919720000002,0.0,0.0
805,6,3,22,94,13801401.5,122660.08082000003,0.0,0.0
1630,4,2,15,75,14987718.000000004,138793.6586,0.0,0.0
1045,8,3,18,74,11891080.459999999,111471.95341999999,0.0,0.0
432,8,2,6,73,3240776.5000000005,31115.3434,0.0,0.0
735,4,2,15,67,5737158.040000001,49938.73872000001,0.0,0.0
739,2,1,23,65,13025237.6,139959.01608000003,0.0,0.0
981,9,1,6,85,34768612.18,492657.6364399999,0.0,0.0
111,8,1,8,50,1728905.5,19373.861679999998,0.0,0.0
170,9,1,22,53,8020053.9,109040.14501999998,0.0,0.0
2026,8,2,24,77,57141910.64000001,683224.0179599999,0.0,0.0
889,2,2,9,79,3865952.0,27244.75896,0.0,0.0
497,9,1,16,85,46297934.42,658976.2968,0.0,0.0
509,4,2,18,60,3981842.8199999994,33234.4332,0.0,0.0
1477,9,3,21,53,9788956.879999999,91793.42478,0.0,0.0
1225,8,3,8,73,6011694.8,51886.954620000004,0.0,0.0
188,5,3,5,57,246577.76000000007,2021.5344800000003,0.0,0.0
381,9,2,14,68,5863665.48,66316.69252,0.0,0.0
1564,2,1,18,84,34283154.46,375209.69599999994,0.0,0.0
1619,3,3,12,98,9742262.720000003,63723.33892000001,0.0,0.0
1681,9,3,27,83,37608211.9,375540.51690000005,0.0,0.0
801,6,2,10,54,4443639.78,37646.261099999996,0.0,0.0
1715,9,3,31,81,43543556.68,438101.61558,0.0,0.0
392,9,1,30,89,74171041.86,1058438.45234,0.0,0.0
1139,3,1,10,66,12113826.42,140463.2357,0.0,0.0
972,9,1,6,68,22028127.18,299925.0072,0.0,0.0
1414,3,1,22,58,24049854.140000004,290326.1535,0.0,0.0
707,2,3,18,91,4517463.9,26980.446700000008,0.0,0.0
767,7,2,4,69,3162859.34,28346.5369,0.0,0.0
848,2,3,9,76,1826159.8400000003,10786.948240000002,0.0,0.0
287,4,2,18,98,5907121.18,52583.78876,0.0,0.0
847,7,3,12,57,3396186.3200000003,25591.58114,0.0,0.0
327,4,2,3,80,855766.96,5895.740059999999,0.0,0.0
1395,2,3,24,63,5771219.4,33707.1905,0.0,0.0
919,3,3,17,90,7001532.4,45467.24086,0.0,0.0
867,8,2,7,66,6247562.140000001,61090.88042,0.0,0.0
169,9,2,28,99,11551078.88,139432.90668000001,0.0,0.0
1531,4,1,7,69,16221003.3,198168.82223999998,0.0,0.0
418,8,2,28,92,21345017.419999994,254405.02715999997,0.0,0.0
844,3,3,13,62,2143375.92,12903.670119999999,0.0,0.0
1957,6,3,4,63,3434686.06,22104.867940000004,0.0,0.0
1340,4,2,28,78,24473160.1,241075.87369999997,0.0,0.0
1203,5,3,16,93,12727656.680000003,103557.41374,0.0,0.0
1246,6,3,18,69,10013398.46,82120.25907999999,0.0,0.0
530,4,3,20,71,3603775.1000000006,24284.95012,0.0,0.0
1963,7,3,12,99,22944200.339999996,210463.0063,0.0,0.0
1706,8,2,21,96,68417466.47999999,823179.2899399999,0.0,0.0
1677,4,1,28,65,58908141.339999996,737154.87226,0.0,0.0
457,8,1,12,92,33521929.560000002,470929.94506,0.0,0.0
57,4,3,5,69,54219.83999999999,606.1166400000001,0.0,0.0
1306,5,2,3,92,5577868.959999999,44677.79308,0.0,0.0
637,6,3,20,69,5607617.5600000005,46731.82571999999,0.0,0.0
954,9,1,8,68,27534663.379999995,388948.46862,0.0,0.0
1398,6,3,22,80,16928833.66,147316.08932,0.0,0.0
577,6,3,20,67,4927384.86,37973.38754,0.0,0.0
1518,7,3,22,72,16963176.82,149789.90282000002,0.0,0.0
705,9,1,3,98,18297053.96,243608.91082000002,0.0,0.0
135,4,3,16,93,1289010.4,7578.6819000000005,0.0,0.0
2009,4,3,18,54,6807140.76,45459.269920000006,0.0,0.0
768,6,1,23,96,83165309.58,1140746.11986,0.0,0.0
1458,8,1,17,62,62680136.2,876874.7439800001,0.0,0.0
1938,3,1,29,63,49627776.96,597808.5773799999,0.0,0.0
1138,6,3,13,90,10812491.780000001,96022.89802000001,0.0,0.0
611,6,2,24,60,8817827.740000002,91562.62036,0.0,0.0
318,9,1,27,72,34888043.019999996,496470.02982,0.0,0.0
1806,8,1,24,99,292554907.8,4171633.70384,0.0,0.0
667,2,1,4,84,4229238.46,36137.81524,0.0,0.0
1281,2,1,18,77,24196168.56,264121.65424,0.0,0.0
292,3,3,12,83,1267565.08,7377.7326,0.0,0.0
